"Date","Station","Tow","FishCode","Catch","X1.4.Subsampled","X1.2.Subsampled","CatchID"
2018-02-13,706,1,49,83,0,0,5612
2018-02-13,707,1,49,32,0,0,5605
2018-02-13,711,1,49,16,0,0,5606
2018-02-13,716,1,49,48,0,0,5611
2018-02-13,723,1,49,180,0,0,5604
2018-02-13,801,1,2,11,0,0,5598
2018-02-13,801,1,10,5,0,0,5599
2018-02-13,801,1,49,3,0,0,5600
2018-02-13,801,1,52,94,0,0,5597
2018-02-13,804,1,2,3,0,0,5590
2018-02-13,804,1,10,16,0,0,5592
2018-02-13,804,1,49,37,0,0,5591
2018-02-13,804,1,52,68,0,0,5589
2018-02-14,405,1,2,3,0,0,5621
2018-02-14,405,1,10,10,0,0,5623
2018-02-14,405,1,49,1,0,0,5622
2018-02-14,405,1,52,69,0,0,5624
2018-02-14,411,1,2,8,0,0,5660
2018-02-14,411,1,49,4,0,0,5661
2018-02-14,411,1,52,161,0,0,5659
2018-02-14,418,1,2,1,0,0,5665
2018-02-14,418,1,10,69,0,0,5662
2018-02-14,418,1,49,5,0,0,5663
2018-02-14,418,1,52,15,0,0,5664
2018-02-14,501,1,2,38,0,0,5640
2018-02-14,501,1,10,54,0,0,5638
2018-02-14,501,1,49,3,0,0,5639
2018-02-14,501,1,52,75,0,0,5637
2018-02-14,504,1,2,35,0,0,5634
2018-02-14,504,1,10,6,0,0,5635
2018-02-14,504,1,49,4,0,0,5636
2018-02-14,504,1,52,166,0,0,5633
2018-02-14,508,1,2,102,0,0,5658
2018-02-14,508,1,10,16,0,0,5657
2018-02-14,508,1,49,11,0,0,5656
2018-02-14,508,1,52,121,0,0,5655
2018-02-14,519,1,2,150,0,0,5625
2018-02-14,519,1,10,18,0,0,5627
2018-02-14,519,1,49,17,0,0,5626
2018-02-14,519,1,52,646,0,0,5628
2018-02-14,520,1,2,15,0,0,5644
2018-02-14,520,1,10,7,0,0,5641
2018-02-14,520,1,49,4,0,0,5642
2018-02-14,520,1,52,78,0,0,5643
2018-02-14,602,1,2,59,0,0,5669
2018-02-14,602,1,10,25,0,0,5667
2018-02-14,602,1,49,3,0,0,5668
2018-02-14,602,1,52,339,0,0,5666
2018-02-14,606,1,2,43,0,0,5673
2018-02-14,606,1,10,14,0,0,5671
2018-02-14,606,1,49,8,0,0,5672
2018-02-14,606,1,52,328,0,0,5670
2018-02-14,609,1,2,41,0,0,5651
2018-02-14,609,1,10,21,0,0,5649
2018-02-14,609,1,49,38,0,0,5648
2018-02-14,609,1,52,256,0,0,5650
2018-02-14,610,1,2,7,0,0,5618
2018-02-14,610,1,49,10,0,0,5619
2018-02-14,610,1,52,5,0,0,5620
2018-02-15,340,1,2,1,0,0,5614
2018-02-15,340,1,10,50,0,0,5617
2018-02-15,340,1,49,1,0,0,5615
2018-02-15,340,1,52,6,0,0,5616
2018-02-15,342,1,10,35,0,0,5646
2018-02-15,342,1,49,2,0,0,5645
2018-02-15,342,1,52,30,0,0,5647
2018-02-15,343,1,2,2,0,0,5695
2018-02-15,343,1,10,7,0,0,5696
2018-02-15,343,1,49,16,0,0,5697
2018-02-15,343,1,52,469,0,0,5694
2018-02-15,344,1,2,1,0,0,5629
2018-02-15,344,1,10,36,0,0,5631
2018-02-15,344,1,49,19,0,0,5630
2018-02-15,344,1,52,867,0,0,5632
2018-02-15,345,1,2,3,0,0,5691
2018-02-15,345,1,10,8,0,0,5693
2018-02-15,345,1,14,1,0,0,5690
2018-02-15,345,1,49,9,0,0,5692
2018-02-15,345,1,52,1170,0,0,5689
2018-02-15,346,1,2,1,0,0,5675
2018-02-15,346,1,10,4,0,0,5677
2018-02-15,346,1,49,17,0,0,5676
2018-02-15,346,1,52,298,0,0,5674
2018-02-15,347,1,2,1,0,0,5682
2018-02-15,347,1,10,3,0,0,5683
2018-02-15,347,1,49,11,0,0,5684
2018-02-15,347,1,52,230,0,0,5681
2018-02-15,348,1,2,1,0,0,5688
2018-02-15,348,1,10,1,0,0,5687
2018-02-15,348,1,49,40,0,0,5686
2018-02-15,348,1,52,261,0,0,5685
2018-02-15,349,1,2,2,0,0,5680
2018-02-15,349,1,49,38,0,0,5679
2018-02-15,349,1,52,300,0,0,5678
2018-02-26,809,1,49,27,0,0,5698
2018-02-26,812,1,49,195,0,0,5701
2018-02-26,815,1,49,33,0,0,5700
2018-02-26,901,1,38,1,0,0,5722
2018-02-26,901,1,49,36,0,0,5709
2018-02-26,902,1,49,74,0,0,5704
2018-02-26,906,1,49,36,0,0,5710
2018-02-26,910,1,49,14,0,0,5705
2018-02-26,912,1,49,10,0,0,5699
2018-02-26,914,1,44,1,0,0,5703
2018-02-26,914,1,49,75,0,0,5702
2018-02-26,915,1,49,33,0,0,5706
2018-02-26,918,1,49,144,0,0,5708
2018-02-26,919,1,49,323,0,0,5707
2018-02-28,405,1,2,13,0,0,5750
2018-02-28,405,1,10,79,0,0,5748
2018-02-28,405,1,33,1,0,0,5751
2018-02-28,405,1,52,9,0,0,5749
2018-02-28,405,1,83,1,0,0,5802
2018-02-28,411,1,2,6,0,0,5754
2018-02-28,411,1,10,49,0,0,5752
2018-02-28,411,1,52,8,0,0,5753
2018-02-28,418,1,2,5,0,0,5762
2018-02-28,418,1,10,40,0,0,5758
2018-02-28,418,1,49,3,0,0,5761
2018-02-28,418,1,52,26,0,0,5760
2018-02-28,501,1,2,30,0,0,5778
2018-02-28,501,1,10,27,0,0,5776
2018-02-28,501,1,49,1,0,0,5777
2018-02-28,501,1,52,88,0,0,5775
2018-02-28,504,1,2,17,0,0,5783
2018-02-28,504,1,10,48,0,0,5780
2018-02-28,504,1,49,3,0,0,5782
2018-02-28,504,1,52,6,0,0,5779
2018-02-28,508,1,2,53,0,0,5740
2018-02-28,508,1,10,20,0,0,5737
2018-02-28,508,1,13,2,0,0,5738
2018-02-28,508,1,49,6,0,0,5739
2018-02-28,508,1,52,22,0,0,5736
2018-02-28,513,1,2,8,0,0,5747
2018-02-28,513,1,10,1,0,0,5745
2018-02-28,513,1,49,19,0,0,5744
2018-02-28,513,1,52,14,0,0,5746
2018-02-28,519,1,2,56,0,0,5774
2018-02-28,519,1,10,12,0,0,5772
2018-02-28,519,1,49,3,0,0,5773
2018-02-28,519,1,52,47,0,0,5771
2018-02-28,520,1,2,53,0,0,5735
2018-02-28,520,1,10,8,0,0,5733
2018-02-28,520,1,49,11,0,0,5734
2018-02-28,520,1,52,158,0,0,5732
2018-02-28,602,1,2,54,0,0,5770
2018-02-28,602,1,10,11,0,0,5768
2018-02-28,602,1,49,8,0,0,5769
2018-02-28,602,1,52,196,0,0,5767
2018-02-28,606,1,2,10,0,0,5766
2018-02-28,606,1,10,6,0,0,5764
2018-02-28,606,1,49,27,0,0,5765
2018-02-28,606,1,52,9,0,0,5763
2018-02-28,609,1,2,3,0,0,5743
2018-02-28,609,1,49,17,0,0,5742
2018-02-28,609,1,52,4,0,0,5741
2018-02-28,610,1,2,2,0,0,5757
2018-02-28,610,1,49,4,0,0,5756
2018-02-28,610,1,52,6,0,0,5755
2018-02-28,703,1,2,10,0,0,5725
2018-02-28,703,1,49,42,0,0,5724
2018-02-28,703,1,52,4,0,0,5723
2018-02-28,704,1,2,12,0,0,5720
2018-02-28,704,1,49,25,0,0,5721
2018-02-28,705,1,2,2,0,0,5717
2018-02-28,705,1,49,38,0,0,5718
2018-02-28,706,1,2,5,0,0,5726
2018-02-28,706,1,49,21,0,0,5727
2018-02-28,707,1,2,2,0,0,5715
2018-02-28,707,1,49,22,0,0,5716
2018-02-28,711,1,49,13,0,0,5714
2018-02-28,716,1,49,115,0,0,5711
2018-02-28,723,1,2,1,0,0,5713
2018-02-28,723,1,49,42,0,0,5712
2018-02-28,801,1,2,7,0,0,5731
2018-02-28,801,1,49,6,0,0,5729
2018-02-28,801,1,52,6,0,0,5730
2018-02-28,804,1,49,40,0,0,5728
2018-03-05,340,1,2,2,0,0,5787
2018-03-05,340,1,10,66,0,0,5785
2018-03-05,340,1,49,4,0,0,5786
2018-03-05,340,1,52,14,0,0,5784
2018-03-05,342,1,2,3,0,0,5806
2018-03-05,342,1,10,75,0,0,5804
2018-03-05,342,1,49,2,0,0,5805
2018-03-05,342,1,52,79,0,0,5803
2018-03-05,343,1,10,6,0,0,5789
2018-03-05,343,1,49,2,0,0,5790
2018-03-05,343,1,52,145,0,0,5788
2018-03-05,344,1,2,2,0,0,5811
2018-03-05,344,1,10,30,0,0,5810
2018-03-05,344,1,49,36,0,0,5808
2018-03-05,344,1,52,114,0,0,5807
2018-03-05,344,1,69,1,0,0,5809
2018-03-05,345,1,2,3,0,0,5794
2018-03-05,345,1,10,10,0,0,5793
2018-03-05,345,1,49,44,0,0,5792
2018-03-05,345,1,52,120,0,0,5791
2018-03-05,346,1,2,4,0,0,5815
2018-03-05,346,1,10,4,0,0,5814
2018-03-05,346,1,49,128,0,0,5813
2018-03-05,346,1,52,126,0,0,5812
2018-03-05,347,1,10,2,0,0,5797
2018-03-05,347,1,49,64,0,0,5796
2018-03-05,347,1,52,58,0,0,5795
2018-03-05,348,1,2,1,0,0,5819
2018-03-05,348,1,10,4,0,0,5818
2018-03-05,348,1,49,195,0,0,5817
2018-03-05,348,1,52,220,0,0,5816
2018-03-05,349,1,10,1,0,0,5821
2018-03-05,349,1,49,750,0,0,5820
2018-03-05,349,1,52,2,0,0,5822
2018-03-19,809,1,3,1,0,0,5824
2018-03-19,809,1,49,20,0,0,5823
2018-03-19,812,1,49,24,0,0,5825
2018-03-19,815,1,49,102,0,0,5826
2018-03-19,901,1,3,1,0,0,5832
2018-03-19,901,1,38,1,0,0,5833
2018-03-19,901,1,49,81,0,0,5831
2018-03-19,902,1,49,39,0,0,5834
2018-03-19,906,1,44,1,0,0,5828
2018-03-19,906,1,49,54,0,0,5827
2018-03-19,910,1,44,2,0,0,5841
2018-03-19,910,1,49,7,0,0,5842
2018-03-19,912,1,49,28,0,0,5840
2018-03-19,914,1,49,94,0,0,5830
2018-03-19,915,1,49,31,0,0,5829
2018-03-19,918,1,49,44,0,0,5835
2018-03-19,919,1,49,16,0,0,5843
2018-03-20,513,1,3,1,0,0,5856
2018-03-20,513,1,10,1,0,0,5854
2018-03-20,513,1,49,7,0,0,5855
2018-03-20,703,1,3,3,0,0,5838
2018-03-20,703,1,49,31,0,0,5837
2018-03-20,704,1,49,8,0,0,5849
2018-03-20,704,1,67,1,0,0,5848
2018-03-20,705,1,49,71,0,0,5850
2018-03-20,706,1,3,1,0,0,5852
2018-03-20,706,1,49,23,0,0,5851
2018-03-20,706,1,67,2,0,0,5853
2018-03-20,707,1,49,5,0,0,5839
2018-03-20,711,1,49,6,0,0,5845
2018-03-20,716,1,49,68,0,0,5844
2018-03-20,723,1,49,13,0,0,5846
2018-03-20,723,1,66,1,0,0,5847
2018-03-20,801,1,3,2,0,0,5863
2018-03-20,801,1,10,1,0,0,5860
2018-03-20,801,1,49,7,0,0,5861
2018-03-20,801,1,67,1,0,0,5862
2018-03-20,804,1,49,27,0,0,5857
2018-03-21,405,1,2,7,0,0,5940
2018-03-21,405,1,10,116,0,0,5923
2018-03-21,405,1,13,2,0,0,5937
2018-03-21,405,1,34,1,0,0,5939
2018-03-21,405,1,49,4,0,0,5938
2018-03-21,411,1,2,13,0,0,5927
2018-03-21,411,1,10,16,0,0,5925
2018-03-21,411,1,49,30,0,0,5926
2018-03-21,411,1,52,7,0,0,5924
2018-03-21,418,1,2,20,0,0,5871
2018-03-21,418,1,3,2,0,0,5872
2018-03-21,418,1,10,58,0,0,5867
2018-03-21,418,1,13,3,0,0,5868
2018-03-21,418,1,49,3,0,0,5869
2018-03-21,418,1,52,1,0,0,5870
2018-03-21,501,1,2,125,0,0,5936
2018-03-21,501,1,10,146,0,0,5933
2018-03-21,501,1,49,9,0,0,5934
2018-03-21,501,1,52,8,0,0,5935
2018-03-21,504,1,2,117,0,0,5930
2018-03-21,504,1,3,1,0,0,5932
2018-03-21,504,1,10,18,0,0,5928
2018-03-21,504,1,49,20,0,0,5929
2018-03-21,504,1,52,1,0,0,5931
2018-03-21,508,1,3,3,0,0,5859
2018-03-21,508,1,49,15,0,0,5858
2018-03-21,519,1,2,3,0,0,5902
2018-03-21,519,1,3,1,0,0,5903
2018-03-21,519,1,10,1,0,0,5901
2018-03-21,519,1,49,4,0,0,5900
2018-03-21,520,1,2,1,0,0,5865
2018-03-21,520,1,3,3,0,0,5866
2018-03-21,520,1,49,40,0,0,5864
2018-03-21,602,1,2,26,0,0,5892
2018-03-21,602,1,10,12,0,0,5891
2018-03-21,602,1,49,6,0,0,5890
2018-03-21,602,1,52,6,0,0,5889
2018-03-21,606,1,2,39,0,0,5876
2018-03-21,606,1,3,2,0,0,5877
2018-03-21,606,1,10,5,0,0,5874
2018-03-21,606,1,20,1,0,0,5875
2018-03-21,606,1,49,12,0,0,5873
2018-03-21,606,1,52,4,0,0,5878
2018-03-21,609,1,2,18,0,0,5943
2018-03-21,609,1,10,3,0,0,5942
2018-03-21,609,1,49,30,0,0,5941
2018-03-22,340,1,10,16,0,0,5887
2018-03-22,340,1,13,2,0,0,5888
2018-03-22,340,1,34,3,0,0,5884
2018-03-22,340,1,49,1,0,0,5886
2018-03-22,340,1,52,1,0,0,5885
2018-03-22,340,1,69,1,0,0,5883
2018-03-22,342,1,10,53,0,0,5909
2018-03-22,342,1,13,2,0,0,5908
2018-03-22,342,1,34,1,0,0,5907
2018-03-22,342,1,49,12,0,0,5906
2018-03-22,342,1,52,3,0,0,5905
2018-03-22,343,1,2,5,0,0,5882
2018-03-22,343,1,10,38,0,0,5880
2018-03-22,343,1,49,10,0,0,5881
2018-03-22,343,1,52,11,0,0,5879
2018-03-22,344,1,2,4,0,0,5899
2018-03-22,344,1,10,19,0,0,5895
2018-03-22,344,1,13,1,0,0,5896
2018-03-22,344,1,34,1,0,0,5898
2018-03-22,344,1,49,85,0,0,5894
2018-03-22,344,1,52,13,0,0,5893
2018-03-22,344,1,69,3,0,0,5897
2018-03-22,345,1,2,3,0,0,5914
2018-03-22,345,1,10,13,0,0,5913
2018-03-22,345,1,49,76,0,0,5912
2018-03-22,346,1,2,1,0,0,5919
2018-03-22,346,1,10,5,0,0,5917
2018-03-22,346,1,20,1,0,0,5918
2018-03-22,346,1,49,31,0,0,5916
2018-03-22,346,1,74,1,0,0,5920
2018-03-22,347,1,24,6,0,0,5911
2018-03-22,347,1,49,7,0,0,5910
2018-03-22,348,1,20,1,0,0,5922
2018-03-22,348,1,49,3,0,0,5921
2018-03-22,349,1,49,4,0,0,5904
2019-01-02,809,1,2,3,0,0,5945
2019-01-02,809,1,49,3,0,0,5946
2019-01-02,812,1,2,1,0,0,5947
2019-01-02,812,1,49,2,0,0,5948
2019-01-02,815,1,49,1,0,0,5950
2019-01-02,902,1,49,3,0,0,5951
2019-01-02,906,1,49,1,0,0,5952
2019-01-02,910,1,8,2,0,0,5953
2019-01-02,914,1,49,1,0,0,5954
2019-01-02,915,1,49,5,0,0,5955
2019-01-02,918,1,49,5,0,0,5956
2019-01-03,513,1,2,13,0,0,5980
2019-01-03,513,1,49,3,0,0,5981
2019-01-03,513,1,52,27,0,0,5979
2019-01-03,703,1,2,10,0,0,5963
2019-01-03,703,1,52,6,0,0,5962
2019-01-03,704,1,2,1,0,0,5999
2019-01-03,705,1,2,3,0,0,5966
2019-01-03,705,1,49,15,0,0,5965
2019-01-03,706,1,49,2,0,0,5964
2019-01-03,707,1,2,1,0,0,5975
2019-01-03,716,1,49,14,0,0,5961
2019-01-03,723,1,49,1,0,0,5944
2019-01-03,801,1,2,3,0,0,5960
2019-01-03,804,1,2,3,0,0,5958
2019-01-03,804,1,52,3,0,0,5959
2019-01-03,919,1,49,21,0,0,5957
2019-01-07,405,1,49,8,0,0,5983
2019-01-07,405,1,52,4,0,0,5982
2019-01-07,411,1,2,2,0,0,5974
2019-01-07,411,1,14,1,0,0,5973
2019-01-07,411,1,49,4,0,0,5971
2019-01-07,411,1,51,1,0,0,5970
2019-01-07,411,1,52,18,0,0,5972
2019-01-07,418,1,2,5,0,0,5987
2019-01-07,418,1,10,2,0,0,5989
2019-01-07,418,1,49,1,0,0,5988
2019-01-07,418,1,52,16,0,0,5986
2019-01-07,501,1,2,5,0,0,5995
2019-01-07,501,1,13,1,0,0,5994
2019-01-07,501,1,49,4,0,0,5993
2019-01-07,501,1,52,34,0,0,5992
2019-01-07,504,1,2,10,0,0,5991
2019-01-07,504,1,52,13,0,0,5990
2019-01-07,508,1,2,3,0,0,5969
2019-01-07,508,1,10,2,0,0,5967
2019-01-07,508,1,52,8,0,0,5968
2019-01-07,519,1,2,12,0,0,5978
2019-01-07,519,1,49,4,0,0,5976
2019-01-07,519,1,52,32,0,0,5977
2019-01-07,520,1,49,4,0,0,5985
2019-01-07,520,1,52,1,0,0,5984
2019-01-07,602,1,2,10,0,0,5998
2019-01-07,602,1,49,1,0,0,5996
2019-01-07,602,1,52,8,0,0,5997
2019-01-07,606,1,49,43,0,0,6001
2019-01-07,609,1,49,12,0,0,6000
2019-01-07,610,1,49,3,0,0,6002
2019-01-14,809,1,49,11,0,0,6003
2019-01-14,812,1,49,39,0,0,6022
2019-01-14,815,1,49,9,0,0,6004
2019-01-14,901,1,38,1,0,0,6023
2019-01-14,901,1,49,4,0,0,6024
2019-01-14,902,1,2,2,0,0,6006
2019-01-14,902,1,49,20,0,0,6005
2019-01-14,906,1,49,73,0,0,6007
2019-01-14,910,1,49,16,0,0,6009
2019-01-14,910,1,66,1,0,0,6008
2019-01-14,912,1,49,25,0,0,6025
2019-01-14,914,1,49,20,0,0,6010
2019-01-14,915,1,49,54,0,0,6011
2019-01-14,918,1,49,94,0,0,6026
2019-01-14,919,1,49,36,0,0,6012
2019-01-15,513,1,2,26,0,0,6029
2019-01-15,513,1,10,1,0,0,6028
2019-01-15,513,1,49,3,0,0,6027
2019-01-15,513,1,52,4,0,0,6030
2019-01-15,703,1,2,2,0,0,6013
2019-01-15,703,1,49,6,0,0,6014
2019-01-15,704,1,2,2,0,0,6031
2019-01-15,704,1,49,14,0,0,6032
2019-01-15,705,1,2,3,0,0,6016
2019-01-15,705,1,49,9,0,0,6015
2019-01-15,706,1,49,22,0,0,6033
2019-01-15,707,1,2,1,0,0,6017
2019-01-15,707,1,49,6,0,0,6018
2019-01-15,711,1,49,1,0,0,6019
2019-01-15,716,1,8,1,0,0,6034
2019-01-15,716,1,49,40,0,0,6035
2019-01-15,723,1,49,9,0,0,6020
2019-01-15,801,1,2,53,0,0,6036
2019-01-15,801,1,10,1,0,0,6055
2019-01-15,801,1,49,10,0,0,6054
2019-01-15,804,1,2,19,0,0,6037
2019-01-15,804,1,49,7,0,0,6038
2019-01-16,418,1,10,5,0,0,6039
2019-01-16,418,1,51,3,0,0,6040
2019-01-16,602,1,2,10,0,0,6041
2019-01-16,602,1,10,1,0,0,6043
2019-01-16,602,1,49,1,0,0,6044
2019-01-16,602,1,52,12,0,0,6042
2019-01-16,606,1,2,8,0,0,6048
2019-01-16,606,1,10,2,0,0,6046
2019-01-16,606,1,49,3,0,0,6045
2019-01-16,606,1,52,20,0,0,6047
2019-01-16,609,1,49,25,0,0,6049
2019-01-16,610,1,49,23,0,0,6050
2019-01-17,405,1,10,2,0,0,6053
2019-01-17,405,1,49,1,0,0,6052
2019-01-17,405,1,52,1,0,0,6051
2019-01-17,411,1,10,4,0,0,6056
2019-01-17,411,1,49,1,0,0,6057
2019-01-17,501,1,2,6,0,0,6058
2019-01-17,501,1,10,3,0,0,6059
2019-01-17,501,1,52,4,0,0,6060
2019-01-17,504,1,2,3,0,0,6061
2019-01-17,504,1,10,5,0,0,6062
2019-01-17,504,1,49,4,0,0,6063
2019-01-17,504,1,52,7,0,0,6064
2019-01-17,508,1,2,12,0,0,6069
2019-01-17,508,1,49,10,0,0,6070
2019-01-17,519,1,2,10,0,0,6068
2019-01-17,519,1,10,1,0,0,6065
2019-01-17,519,1,49,6,0,0,6066
2019-01-17,519,1,52,8,0,0,6067
2019-01-17,520,1,2,23,0,0,6072
2019-01-17,520,1,49,3,0,0,6071
2019-01-28,809,1,2,3,0,0,6074
2019-01-28,809,1,49,26,0,0,6073
2019-01-28,812,1,49,105,0,0,6081
2019-01-28,815,1,49,12,0,0,6082
2019-01-28,901,1,49,16,0,0,6083
2019-01-28,902,1,2,1,0,0,6077
2019-01-28,902,1,49,70,0,0,6076
2019-01-28,906,1,49,20,0,0,6075
2019-01-28,910,1,49,3,0,0,6078
2019-01-28,912,1,49,30,0,0,6084
2019-01-28,914,1,49,81,0,0,6085
2019-01-28,915,1,49,27,0,0,6079
2019-01-28,918,1,49,114,0,0,6086
2019-01-28,919,1,49,172,0,0,6080
2019-01-29,513,1,2,23,0,0,6103
2019-01-29,513,1,49,15,0,0,6102
2019-01-29,703,1,2,2,0,0,6090
2019-01-29,703,1,49,1,0,0,6091
2019-01-29,704,1,2,1,0,0,6087
2019-01-29,705,1,49,5,0,0,6088
2019-01-29,706,1,2,15,0,0,6092
2019-01-29,706,1,49,6,0,0,6093
2019-01-29,707,1,49,10,0,0,6089
2019-01-29,711,1,49,3,0,0,6094
2019-01-29,716,1,2,1,0,0,6095
2019-01-29,716,1,49,13,0,0,6096
2019-01-29,723,1,2,2,0,0,6098
2019-01-29,723,1,49,32,0,0,6099
2019-01-29,723,1,66,1,0,0,6097
2019-01-29,801,1,2,4,0,0,6101
2019-01-29,801,1,49,7,0,0,6100
2019-01-29,804,1,2,2,0,0,6106
2019-01-29,804,1,38,1,0,0,6104
2019-01-29,804,1,49,12,0,0,6105
2019-01-30,405,1,2,13,0,0,6144
2019-01-30,405,1,10,55,0,0,6143
2019-01-30,405,1,14,1,0,0,6141
2019-01-30,405,1,49,9,0,0,6142
2019-01-30,405,1,51,1,0,0,6140
2019-01-30,405,1,52,94,0,0,6139
2019-01-30,411,1,2,33,0,0,6173
2019-01-30,411,1,10,6,0,0,6172
2019-01-30,411,1,49,9,0,0,6170
2019-01-30,411,1,52,157,0,0,6171
2019-01-30,418,1,2,15,0,0,6138
2019-01-30,418,1,10,34,0,0,6135
2019-01-30,418,1,49,5,0,0,6136
2019-01-30,418,1,51,2,0,0,6137
2019-01-30,418,1,52,147,0,0,6134
2019-01-30,501,1,2,77,0,0,6110
2019-01-30,501,1,10,14,0,0,6108
2019-01-30,501,1,49,2,0,0,6109
2019-01-30,501,1,52,59,0,0,6107
2019-01-30,504,1,2,25,0,0,6115
2019-01-30,504,1,10,5,0,0,6113
2019-01-30,504,1,49,19,0,0,6114
2019-01-30,504,1,52,43,0,0,6111
2019-01-30,504,1,69,1,0,0,6112
2019-01-30,508,1,49,12,0,0,6116
2019-01-30,519,1,2,8,0,0,6117
2019-01-30,519,1,10,1,0,0,6119
2019-01-30,519,1,49,7,0,0,6118
2019-01-30,520,1,2,6,0,0,6120
2019-01-30,520,1,49,13,0,0,6121
2019-01-30,602,1,2,7,0,0,6131
2019-01-30,602,1,10,11,0,0,6132
2019-01-30,602,1,49,4,0,0,6133
2019-01-30,602,1,52,22,0,0,6130
2019-01-30,606,1,2,5,0,0,6129
2019-01-30,606,1,10,10,0,0,6127
2019-01-30,606,1,49,3,0,0,6128
2019-01-30,609,1,2,5,0,0,6125
2019-01-30,609,1,10,1,0,0,6123
2019-01-30,609,1,20,1,0,0,6122
2019-01-30,609,1,49,20,0,0,6124
2019-01-30,610,1,49,8,0,0,6126
2019-02-11,809,1,49,12,0,0,6145
2019-02-11,812,1,49,78,0,0,6146
2019-02-11,815,1,49,16,0,0,6147
2019-02-11,902,1,49,17,0,0,6148
2019-02-11,906,1,49,12,0,0,6149
2019-02-11,910,1,8,19,0,0,6150
2019-02-11,910,1,49,2,0,0,6151
2019-02-11,912,1,49,14,0,0,6152
2019-02-11,914,1,49,18,0,0,6153
2019-02-11,915,1,49,13,0,0,6154
2019-02-11,918,1,2,1,0,0,6156
2019-02-11,918,1,48,1,0,0,6157
2019-02-11,918,1,49,72,0,0,6155
2019-02-11,919,1,49,69,0,0,6158
2019-02-12,513,1,2,2,0,0,6175
2019-02-12,513,1,49,4,0,0,6174
2019-02-12,703,1,49,16,0,0,6159
2019-02-12,704,1,6,1,0,0,6160
2019-02-12,704,1,49,30,0,0,6161
2019-02-12,705,1,49,55,0,0,6162
2019-02-12,706,1,49,43,0,0,6163
2019-02-12,707,1,49,21,0,0,6164
2019-02-12,711,1,49,4,0,0,6176
2019-02-12,716,1,49,58,0,0,6165
2019-02-12,723,1,2,1,0,0,6178
2019-02-12,723,1,49,7,0,0,6177
2019-02-12,801,1,2,4,0,0,6167
2019-02-12,801,1,49,17,0,0,6166
2019-02-12,804,1,2,1,0,0,6169
2019-02-12,804,1,49,43,0,0,6168
2019-02-13,520,1,44,1,0,0,6180
2019-02-13,520,1,49,4,0,0,6179
2019-02-20,405,1,2,1,0,0,6203
2019-02-20,405,1,10,43,0,0,6201
2019-02-20,405,1,49,26,0,0,6202
2019-02-20,411,1,10,2,0,0,6182
2019-02-20,411,1,49,30,0,0,6181
2019-02-20,418,1,49,19,0,0,6183
2019-02-20,501,1,49,7,0,0,6225
2019-02-20,504,1,2,1,0,0,6184
2019-02-20,504,1,49,16,0,0,6185
2019-02-20,508,1,49,34,0,0,6186
2019-02-20,519,1,49,69,0,0,6187
2019-02-20,602,1,2,1,0,0,6191
2019-02-20,602,1,10,1,0,0,6189
2019-02-20,602,1,49,52,0,0,6188
2019-02-20,602,1,52,1,0,0,6190
2019-02-20,606,1,20,3,0,0,6192
2019-02-20,606,1,49,27,0,0,6193
2019-02-20,609,1,49,13,0,0,6194
2019-02-20,610,1,15,1,0,0,6227
2019-02-20,610,1,49,17,0,0,6228
2019-02-20,610,1,74,1,0,0,6226
2019-02-25,809,1,49,70,0,0,6195
2019-02-25,812,1,49,1025,0,0,6205
2019-02-25,815,1,49,341,0,0,6199
2019-02-25,901,1,49,57,0,0,6196
2019-02-25,902,1,49,122,0,0,6204
2019-02-25,906,1,49,36,0,0,6206
2019-02-25,910,1,49,6,0,0,6209
2019-02-25,912,1,49,19,0,0,6197
2019-02-25,914,1,49,47,0,0,6198
2019-02-25,915,1,49,35,0,0,6208
2019-02-25,918,1,49,233,0,0,6200
2019-02-25,919,1,49,20,0,0,6207
2019-02-26,513,1,49,6,0,0,6224
2019-02-26,703,1,2,1,0,0,6213
2019-02-26,703,1,49,12,0,0,6212
2019-02-26,704,1,49,2,0,0,6211
2019-02-26,705,1,49,4,0,0,6214
2019-02-26,706,1,49,17,0,0,6210
2019-02-26,707,1,49,1,0,0,6215
2019-02-26,711,1,49,5,0,0,6216
2019-02-26,716,1,49,35,0,0,6218
2019-02-26,723,1,49,7,0,0,6217
2019-02-26,801,1,49,8,0,0,6220
2019-02-26,804,1,49,31,0,0,6219
2019-02-27,405,1,2,2,0,0,6232
2019-02-27,405,1,10,59,0,0,6229
2019-02-27,405,1,49,24,0,0,6230
2019-02-27,405,1,52,31,0,0,6231
2019-02-27,411,1,2,20,0,0,6236
2019-02-27,411,1,10,62,0,0,6233
2019-02-27,411,1,49,4,0,0,6234
2019-02-27,411,1,52,51,0,0,6235
2019-02-27,418,1,2,8,0,0,6251
2019-02-27,418,1,10,82,0,0,6248
2019-02-27,418,1,49,4,0,0,6249
2019-02-27,418,1,52,28,0,0,6250
2019-02-27,501,1,49,16,0,0,6238
2019-02-27,504,1,49,36,0,0,6239
2019-02-27,508,1,49,80,0,0,6222
2019-02-27,519,1,49,9,0,0,6221
2019-02-27,520,1,49,13,0,0,6223
2019-02-27,602,1,49,29,0,0,6247
2019-02-27,606,1,2,1,0,0,6245
2019-02-27,606,1,10,1,0,0,6246
2019-02-27,606,1,20,1,0,0,6244
2019-02-27,606,1,49,27,0,0,6243
2019-02-27,609,1,20,2,0,0,6241
