"SampleID","StationCode","SampleDate","SampleTime","MethodCode","GearID","GearConditionCode","WeatherCode","VegetationRank","MicrocystisVisualRank","YSI Handheld #","WaterTemperature","Secchi","Conductivity","SpCnd","DO","pH","Turbidity","Entered By","Checked By","UserName","AgencyCode","s_ColLineage","s_Generation","s_Lineage","DataCorrectionComments"
819,"PCS","1/16/2004",14:40:00,"FKTR","FKTR",1,"FOG",NA,NA,NA,10.2,0.22,430,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1855,"STTD","1/16/2004",11:58:00,"RSTR","RSTR8",3,"FOG",NA,NA,NA,10,0.36,424,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
818,"PCS","1/14/2004",11:00:00,"FKTR","FKTR",1,"FOG",NA,NA,NA,10,0.27,410,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1854,"STTD","1/14/2004",13:20:00,"RSTR","RSTR8",1,"FOG",NA,NA,NA,10,0.26,410,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
817,"PCS","1/12/2004",15:00:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,10.7,0.26,412,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1853,"STTD","1/12/2004",12:40:00,"RSTR","RSTR8",2,"CLD",NA,NA,NA,10.2,0.26,405,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
816,"PCS","1/9/2004",14:25:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,8.9,0.19,380,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1852,"STTD","1/9/2004",13:10:00,"RSTR","RSTR8",1,"CLD",NA,NA,NA,8.3,0.19,365,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
1851,"STTD","1/8/2004",13:10:00,"RSTR","RSTR8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
815,"PCS","1/7/2004",11:45:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
95,"AL1","1/5/2004",13:29:00,"BSEIN","SEIN50",2,"CLR",NA,NA,NA,6.8,0.128,340,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
237,"FW1","1/5/2004",12:43:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,8,0.116,137,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
814,"PCS","12/31/2003",11:30:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,7.6,0.05,366,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
813,"PCS","12/26/2003",11:55:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,9.5,0.09,456,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
812,"PCS","12/24/2003",11:30:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,14.6,0.17,594,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
811,"PCS","12/22/2003",10:01:00,"FKTR","FKTR",1,"FOG",NA,NA,NA,9.5,0.18,559,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
810,"PCS","12/19/2003",10:00:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,9.2,0.24,520,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
809,"PCS","12/17/2003",10:30:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,10,0.13,483,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
808,"PCS","12/15/2003",14:40:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,10.1,0.19,490,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
807,"PCS","12/15/2003",10:20:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,10.1,0.19,490,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
806,"PCS","12/12/2003",09:30:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,10.4,0.21,565,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
805,"PCS","12/10/2003",15:30:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,10.6,0.24,509,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
804,"PCS","12/10/2003",11:20:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,10.6,0.24,509,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
803,"PCS","12/5/2003",11:30:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,12.2,0.2,666,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
802,"PCS","12/3/2003",11:40:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,11.8,0.23,683,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
801,"PCS","12/1/2003",10:26:00,"FKTR","FKTR",1,"RAN",NA,NA,NA,10.1,0.34,634,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
800,"PCS","11/28/2003",10:25:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,9.9,0.29,667,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
799,"PCS","11/26/2003",11:15:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,10.2,0.24,638,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
798,"PCS","11/24/2003",12:30:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,10.2,0.28,632,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
797,"PCS","11/21/2003",15:40:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,13.5,0.216,612,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
796,"PCS","11/19/2003",11:00:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,13.9,0.31,635,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
795,"PCS","11/17/2003",12:00:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,13.5,0.26,630,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
794,"PCS","11/14/2003",11:15:00,"FKTR","FKTR",1,NA,NA,NA,NA,14.5,0.3,566,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
793,"PCS","11/12/2003",11:00:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,13.9,NA,642,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
792,"PCS","11/10/2003",11:00:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,14.9,NA,739,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
791,"PCS","11/7/2003",11:10:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,14.7,NA,742,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
790,"PCS","11/5/2003",11:30:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,15.1,NA,694,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
789,"PCS","11/3/2003",15:00:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,14.6,NA,416,NA,NA,NA,NA,"ch","ch",NA,NA,NA,FALSE,NA,NA
788,"PCS","7/1/2003",09:27:00,"FKTR","FKTR",2,"CLR",NA,NA,NA,23.3,0.1,490,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1850,"STTD","6/30/2003",11:15:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,24.9,0.11,271,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
787,"PCS","6/27/2003",11:30:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,26.9,0.14,807,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1849,"STTD","6/27/2003",10:01:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,25.2,0.08,300,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
786,"PCS","6/25/2003",12:40:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,24.9,0.17,836,NA,NA,NA,NA,"jh","ja",NA,NA,NA,FALSE,NA,NA
1848,"STTD","6/25/2003",10:45:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,23,0.09,384,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
785,"PCS","6/24/2003",11:27:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,23.8,0.12,835,NA,NA,NA,NA,"jh","ja",NA,NA,NA,FALSE,NA,NA
1847,"STTD","6/24/2003",09:45:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,22.2,0.08,407,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
784,"PCS","6/20/2003",11:17:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,23.4,0.15,824,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1846,"STTD","6/20/2003",10:15:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,21.9,0.11,322,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
94,"AL1","6/18/2003",11:50:00,"BSEIN","SEIN50",2,"CLD",NA,NA,NA,24.1,0.13,928,NA,NA,NA,NA,"KW","Kw",NA,NA,NA,FALSE,NA,NA
1273,"BL4","6/18/2003",10:15:00,"BSEIN","SEIN50",2,"CLD",NA,NA,NA,22.1,0.1,285,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
236,"FW1","6/18/2003",12:15:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,23.9,0.26,359,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
783,"PCS","6/18/2003",10:48:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,23.3,0.15,839,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1845,"STTD","6/18/2003",09:55:00,"RSTR","RSTR8",1,"CLD",NA,NA,NA,21.9,0.1,281,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
782,"PCS","6/16/2003",12:43:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,25.6,0.17,815,NA,NA,NA,NA,NA,"ja",NA,NA,NA,FALSE,NA,NA
1844,"STTD","6/16/2003",11:00:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,22.6,0.11,281,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
781,"PCS","6/13/2003",13:45:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,23.1,0.12,772,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1843,"STTD","6/13/2003",11:50:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,20.4,0.11,728,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
780,"PCS","6/11/2003",12:45:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,22.7,0.15,760,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1842,"STTD","6/11/2003",10:20:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,20.9,0.13,839,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
1841,"STTD","6/10/2003",10:54:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,21.3,0.13,845,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
779,"PCS","6/9/2003",12:08:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,23.3,0.15,832,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1840,"STTD","6/9/2003",11:00:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,21.8,0.13,823,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
778,"PCS","6/6/2003",09:55:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,23.8,0.14,818,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1839,"STTD","6/6/2003",12:00:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,23,0.17,650,NA,NA,NA,NA,"KW","Kw",NA,NA,NA,FALSE,NA,NA
777,"PCS","6/4/2003",10:40:00,"FKTR","FKTR",2,"CLR",NA,NA,NA,25.7,0.14,899,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1838,"STTD","6/4/2003",09:55:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,23.2,0.14,480,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
776,"PCS","6/2/2003",10:40:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,25.3,0.17,806,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1837,"STTD","6/2/2003",09:43:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,24.9,0.19,821,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
775,"PCS","5/30/2003",11:15:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,23.1,0.19,747,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1836,"STTD","5/30/2003",09:55:00,"RSTR","RSTR8",1,"CLD",NA,NA,NA,23.5,0.18,750,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
774,"PCS","5/29/2003",12:23:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
773,"PCS","5/28/2003",13:00:00,"FKTR","FKTR",2,"CLR",NA,NA,NA,26.3,0.2,916,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1835,"STTD","5/28/2003",11:15:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,23.6,0.24,692,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
93,"AL1","5/27/2003",12:26:00,"BSEIN","SEIN50",2,"CLR",NA,NA,NA,25.5,0.15,708,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
1272,"BL4","5/27/2003",10:30:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,22.5,0.18,631,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
235,"FW1","5/27/2003",13:00:00,"BSEIN","SEIN50",2,"CLR",NA,NA,NA,26.2,0.46,275,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
772,"PCS","5/27/2003",11:08:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,23.9,0.19,918,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1834,"STTD","5/27/2003",09:40:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,22.1,0.18,613,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
771,"PCS","5/23/2003",10:30:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,24.6,0.2,523,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1833,"STTD","5/23/2003",09:40:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,23.7,0.25,595,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
770,"PCS","5/22/2003",11:45:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
769,"PCS","5/21/2003",11:00:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,22.2,0.26,589,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1832,"STTD","5/21/2003",09:55:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,21.7,0.26,605,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
768,"PCS","5/19/2003",11:20:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,20.1,NA,610,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1831,"STTD","5/19/2003",10:14:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,19.5,0.54,539,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
767,"PCS","5/16/2003",10:43:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,20,0.23,500,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1830,"STTD","5/16/2003",09:50:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,19.9,0.24,508,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
766,"PCS","5/14/2003",12:24:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,21.1,0.28,475,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1829,"STTD","5/14/2003",11:05:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,21.1,0.23,466,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
765,"PCS","5/12/2003",09:40:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,18.4,0.26,435,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1828,"STTD","5/12/2003",10:45:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,18.7,0.23,429,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
92,"AL1","5/8/2003",14:40:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,18.2,NA,395,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
234,"FW1","5/8/2003",15:08:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,17,NA,231,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
1271,"BL4","5/7/2003",11:08:00,"BSEIN","SEIN50",3,"CLR",NA,NA,NA,16.6,0.31,366,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
764,"PCS","5/7/2003",11:40:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,17.2,0.35,365,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1827,"STTD","5/7/2003",11:08:00,"RSTR","RSTR8",3,"CLR",NA,NA,NA,16.6,0.31,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1826,"STTD","5/7/2003",10:25:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,16.4,0.29,366,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
763,"PCS","5/5/2003",12:20:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,17.1,0.15,375,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1825,"STTD","5/5/2003",11:00:00,"RSTR","RSTR8",4,"CLD",NA,NA,NA,15.9,0.29,363,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
762,"PCS","5/1/2003",09:40:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,16,0.21,368,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1824,"STTD","5/1/2003",11:00:00,"RSTR","RSTR8",3,"CLD",NA,NA,NA,16.6,0.21,370,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
761,"PCS","4/28/2003",11:30:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,16,0.26,388,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1823,"STTD","4/28/2003",10:00:00,"RSTR","RSTR8",2,"CLD",NA,NA,NA,16.2,0.24,684,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
760,"PCS","4/25/2003",10:45:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,15.3,0.22,483,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1822,"STTD","4/25/2003",09:45:00,"RSTR","RSTR8",2,"CLD",NA,NA,NA,15.1,0.2,502,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
759,"PCS","4/23/2003",10:15:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,15.9,0.29,520,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1821,"STTD","4/23/2003",09:25:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,15.6,0.28,525,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
758,"PCS","4/21/2003",11:29:00,"FKTR","FKTR",2,"CLD",NA,NA,NA,16.7,0.29,450,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1820,"STTD","4/21/2003",10:20:00,"RSTR","RSTR8",1,"CLD",NA,NA,NA,16.9,0.24,430,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
757,"PCS","4/18/2003",12:05:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,15.5,0.25,NA,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1819,"STTD","4/18/2003",09:45:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,15.5,0.21,NA,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
756,"PCS","4/16/2003",10:40:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,14,0.19,NA,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1818,"STTD","4/16/2003",09:45:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,14,0.19,NA,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
755,"PCS","4/14/2003",11:28:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,15.2,0.19,760,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1817,"STTD","4/14/2003",10:30:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,15.4,0.23,768,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
754,"PCS","4/11/2003",10:34:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,17.6,0.16,730,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1816,"STTD","4/11/2003",09:45:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,16.8,0.26,688,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
753,"PCS","4/9/2003",11:18:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,17.8,0.3,684,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1815,"STTD","4/9/2003",10:20:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,17.8,0.35,644,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
752,"PCS","4/7/2003",12:45:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,16.2,0.17,693,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1814,"STTD","4/7/2003",11:15:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,16.1,0.16,713,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
751,"PCS","4/3/2003",10:15:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,14,0.22,739,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1813,"STTD","4/3/2003",09:25:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,15.1,0.2,697,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
91,"AL1","4/2/2003",10:30:00,"BSEIN","SEIN50",2,"CLD",NA,NA,NA,15.3,0.22,817,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
1270,"BL4","4/2/2003",09:10:00,"BSEIN","SEIN50",1,"CLD",NA,NA,NA,15.8,0.26,707,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
233,"FW1","4/2/2003",12:15:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,16.8,0.3,780,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
750,"PCS","4/1/2003",11:50:00,"FKTR","FKTR",1,"CLD",NA,NA,NA,17.2,0.12,702,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1812,"STTD","4/1/2003",10:55:00,"RSTR","RSTR8",2,"CLD",NA,NA,NA,17.2,0.24,713,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
749,"PCS","3/28/2003",11:50:00,"FKTR","FKTR",2,"CLR",NA,NA,NA,16,0.21,581,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1811,"STTD","3/28/2003",10:45:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,15,0.22,591,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
748,"PCS","3/26/2003",11:52:00,"FKTR","FKTR",2,"CLR",NA,NA,NA,17,0.28,608,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1810,"STTD","3/26/2003",10:35:00,"RSTR","RSTR8",2,"CLD",NA,NA,NA,16.8,0.28,532,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
747,"PCS","3/24/2003",11:00:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,16.6,0.22,552,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1809,"STTD","3/24/2003",09:57:00,"RSTR","RSTR8",NA,"CLR",NA,NA,NA,15.7,0.27,553,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
746,"PCS","3/21/2003",13:43:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,16.3,0.17,495,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1808,"STTD","3/21/2003",11:35:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,15.6,0.17,494,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
745,"PCS","3/19/2003",12:00:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,13.8,NA,444,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1807,"STTD","3/19/2003",10:15:00,"RSTR","RSTR8",1,"CLR",NA,NA,NA,13.7,NA,430,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
744,"PCS","3/17/2003",12:10:00,"FKTR","FKTR",2,"CLR",NA,NA,NA,13.6,0.09,422,NA,NA,NA,NA,"kw","kw",NA,NA,NA,FALSE,NA,NA
1806,"STTD","3/17/2003",10:07:00,"RSTR","RSTR8",2,"CLR",NA,NA,NA,14.3,0.09,482,NA,NA,NA,NA,"JH","JH",NA,NA,NA,FALSE,NA,NA
743,"PCS","3/14/2003",11:03:00,"FKTR","FKTR",1,"CLR",NA,NA,NA,18,0.29,937,NA,NA,NA,NA,"jh","jh",NA,NA,NA,FALSE,NA,NA
1805,"STTD","3/14/2003",10:10:00,"RSTR","RSTR8",2,"CLD",NA,NA,NA,18.3,0.31,896,NA,NA,NA,NA,"KW","KW",NA,NA,NA,FALSE,NA,NA
90,"AL1","3/13/2003",14:55:00,"BSEIN","SEIN50",1,"CLR",NA,NA,NA,11.5,0.2,780,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
