SampleID,StationCode,SampleDate,SampleTime,MethodCode,GearID,GearConditionCode,WeatherCode,VegetationRank,MicrocystisVisualRank,YSI Handheld #,WaterTemperature,Secchi,Conductivity,SpCnd,DO,pH,Turbidity,Entered By,Checked By,UserName,AgencyCode,s_ColLineage,s_Generation,s_Lineage,DataCorrectionComments
2974,RD22,5/22/2008,3:40:00 PM,BSEIN,SEIN50,3,CLR,,,,21.40,0.09,686,,,,,kp,jm,kpierce,,,0,,
2963,STB3,5/22/2008,10:10:00 AM,BSEIN,SEIN50,1,CLR,,,,18.00,0.1,286,,,,,kp,mv,kpierce,,,0,,
2961,STB5,5/22/2008,9:15:00 AM,BSEIN,SEIN50,1,CLR,,,,18.40,0.17,192,,,,,kp,mv,kpierce,,,0,,
2975,PCS,5/21/2008,1:40:00 PM,FKTR,FKTR,1,CLR,,,,23.10,0.12,609,,,,,kp,mv,kpierce,,,0,,
2978,STTD,5/21/2008,12:45:00 PM,RSTR,RSTR8,2,CLR,,,,22.70,0.14,569,,,,,kp,mv,Admin,,,0,,
2958,PCS,5/19/2008,11:50:00 AM,FKTR,FKTR,1,CLR,,,,25.10,0.21,639,,,,,kp,mv,kpierce,,,0,,
2959,STTD,5/19/2008,10:45:00 AM,RSTR,RSTR8,1,CLR,,,,24.00,0.12,620,,,,,kp,mv,kpierce,,,0,,
2956,PCS,5/16/2008,12:05:00 PM,FKTR,FKTR,1,CLR,,,,25.30,0.2,627,,,,,kp,mv,kpierce,,,0,,
2957,STTD,5/16/2008,10:20:00 AM,RSTR,RSTR8,1,CLR,,,,22.40,0.24,618,,,,,kp,mv,kpierce,,,0,,
2950,BL4,5/14/2008,11:00:00 AM,BSEIN,SEIN50,1,CLR,,,,21.50,0.15,601,,,,,kp,eh,kpierce,,,0,,
2951,LI,5/14/2008,12:40:00 PM,BSEIN,SEIN50,1,CLR,,,,21.80,0.14,613,,,,,kp,eh,kpierce,,,0,,
2953,PCS,5/14/2008,12:10:00 PM,FKTR,FKTR,1,CLR,,,,22.50,0.15,614,,,,,kp,mv,kpierce,,,0,,
2955,STTD,5/14/2008,10:15:00 AM,RSTR,RSTR8,1,CLR,,,,20.90,0.14,593,,,,,kp,mv,kpierce,,,0,,
2952,YB,5/14/2008,2:30:00 PM,BSEIN,SEIN50,1,CLR,,,,23.20,0.15,1014,,,,,kp,eh,kpierce,,,0,,
2948,BL2,5/13/2008,3:10:00 PM,BSEIN,SEIN50,1,CLR,,,,22.70,0.14,631,,,,,kp,eh,kpierce,,,0,,
2947,BL3,5/13/2008,2:45:00 PM,BSEIN,SEIN50,1,CLR,,,,21.60,0.21,601,,,,,kp,eh,kpierce,,,0,,
2946,BL4,5/13/2008,2:20:00 PM,BSEIN,SEIN50,1,CLR,,,,21.20,0.12,608,,,,,kp,eh,kpierce,,,0,,
2944,BL5,5/13/2008,1:30:00 PM,BSEIN,SEIN50,1,CLR,,,,21.40,0.17,233,,,,,kp,eh,kpierce,,,0,,
2936,CCS1,5/13/2008,8:40:00 AM,BSEIN,SEIN50,1,CLR,,,,19.60,0.14,520,,,,,kp,jm,kpierce,,,0,,
2937,CCS2,5/13/2008,9:15:00 AM,BSEIN,SEIN50,1,CLR,,,,19.00,0.18,511,,,,,kp,jm,kpierce,,,0,,
2938,CCS3,5/13/2008,9:30:00 AM,BSEIN,SEIN50,1,CLR,,,,19.40,0.15,522,,,,,kp,jm,kpierce,,,0,,
2939,CCS4,5/13/2008,10:00:00 AM,BSEIN,SEIN50,1,CLR,,,,19.90,0.19,593,,,,,kp,jm,kpierce,,,0,,
2940,CCS5,5/13/2008,10:30:00 AM,BSEIN,SEIN50,1,CLR,,,,19.70,0.22,544,,,,,kp,eh,kpierce,,,0,,
2941,CCS6,5/13/2008,10:30:00 AM,BSEIN,SEIN50,1,CLR,,,,19.90,0.15,539,,,,,kp,eh,kpierce,,,0,,
2949,LI,5/13/2008,3:50:00 PM,BSEIN,SEIN50,1,CLR,,,,22.30,0.23,610,,,,,kp,eh,kpierce,,,0,,
2942,RD22,5/13/2008,11:15:00 AM,BSEIN,SEIN50,2,CLR,,,,20.30,0.18,531,,,,,kp,eh,kpierce,,,0,,
2945,STB3,5/13/2008,1:50:00 PM,BSEIN,SEIN50,1,CLR,,,,20.30,0.11,514,,,,,kp,eh,kpierce,,,0,,
2943,STB5,5/13/2008,1:00:00 PM,BSEIN,SEIN50,2,CLR,,,,20.20,0.18,225,,,,,kp,eh,kpierce,,,0,,
2934,PCS,5/12/2008,11:00:00 AM,FKTR,FKTR,1,CLR,,,,20.20,0.16,585,,,,,kp,eh,kpierce,,,0,,
2935,STTD,5/12/2008,10:10:00 AM,RSTR,RSTR8,1,CLR,,,,20.20,0.15,585,,,,,kp,eh,kpierce,,,0,,
2930,PCS,5/9/2008,11:10:00 AM,FKTR,FKTR,1,CLR,,,,20.50,0.16,689,,,,,kp,eh,kpierce,,,0,,
2931,STTD,5/9/2008,10:00:00 AM,RSTR,RSTR8,1,CLR,,,,19.40,0.18,463,,,,,kp,eh,kpierce,,,0,,
2920,BL2,5/8/2008,11:30:00 AM,BSEIN,SEIN50,1,CLR,,,,20.90,0.14,620,,,,,kp,eh,kpierce,,,0,,
2918,BL3,5/8/2008,11:00:00 AM,BSEIN,SEIN50,1,CLR,,,,20.00,0.2,594,,,,,kp,eh,kpierce,,,0,,
2919,BL4,5/8/2008,10:25:00 AM,BSEIN,SEIN50,1,CLR,,,,19.90,0.12,532,,,,,kp,eh,kpierce,,,0,,
2916,BL5,5/8/2008,9:45:00 AM,BSEIN,SEIN50,1,CLR,,,,17.70,0.28,221,,,,,kp,eh,kpierce,,,0,,
2922,CCS1,5/8/2008,12:48:00 PM,BSEIN,SEIN50,1,CLR,,,,24.30,0.11,559,,,,,kp,jm,kpierce,,,0,,
2923,CCS2,5/8/2008,1:25:00 PM,BSEIN,SEIN50,1,CLR,,,,22.20,0.14,521,,,,,kp,jm,kpierce,,,0,,
2924,CCS3,5/8/2008,1:50:00 PM,BSEIN,SEIN50,1,CLR,,,,22.50,0.12,563,,,,,kp,jm,kpierce,,,0,,
2925,CCS4,5/8/2008,2:10:00 PM,BSEIN,,4,,,,,,,,,,,,kp,jm,kpierce,,,0,,
2926,CCS5,5/8/2008,2:45:00 PM,BSEIN,SEIN50,1,CLR,,,,22.60,0.13,539,,,,,kp,jm,kpierce,,,0,,
2927,CCS6,5/8/2008,3:20:00 PM,BSEIN,SEIN50,1,CLR,,,,22.10,0.18,251,,,,,kp,jm,kpierce,,,0,,
2921,LI,5/8/2008,12:00:00 PM,BSEIN,SEIN50,1,CLR,,,,20.70,0.2,598,,,,,kp,eh,kpierce,,,0,,
2928,RD22,5/8/2008,3:40:00 PM,BSEIN,SEIN50,1,CLR,,,,23.10,0.17,552,,,,,kp,jm,kpierce,,,0,,
2917,STB3,5/8/2008,10:10:00 AM,BSEIN,SEIN50,1,CLR,,,,18.10,0.15,345,,,,,kp,eh,kpierce,,,0,,
2915,STB5,5/8/2008,9:30:00 AM,BSEIN,SEIN50,1,CLR,,,,17.30,0.23,184,,,,,kp,eh,kpierce,,,0,,
2929,PCS,5/7/2008,2:00:00 PM,FKTR,FKTR,1,CLR,,,,22.20,0.1,643,,,,,kp,eh,kpierce,,,0,,
2933,STTD,5/7/2008,12:15:00 PM,RSTR,RSTR8,1,CLR,,,,19.80,0.18,611,,,,,kp,eh,kpierce,,,0,,
2910,PCS,5/5/2008,11:00:00 AM,FKTR,FKTR,1,CLR,,,,20.60,,607,,,,,kp,eh,kpierce,,,0,,
2914,STTD,5/5/2008,10:10:00 AM,RSTR,RSTR8,1,CLR,,,,19.10,,596,,,,,kp,eh,kpierce,,,0,,
2906,BL2,5/2/2008,3:20:00 PM,BSEIN,SEIN50,1,CLD,,,,20.10,0.22,605,,,,,kp,eh,kpierce,,,0,,
2905,BL3,5/2/2008,2:50:00 PM,BSEIN,SEIN50,1,CLD,,,,20.30,0.21,605,,,,,kp,eh,kpierce,,,0,,
2904,BL4,5/2/2008,2:45:00 PM,BSEIN,SEIN50,1,CLD,,,,19.50,,607,,,,,kp,eh,kpierce,,,0,,
2902,BL5,5/2/2008,12:00:00 PM,BSEIN,SEIN50,1,CLD,,,,19.20,0.14,493,,,,,kp,eh,kpierce,,,0,,
2900,LI,5/2/2008,9:35:00 AM,BSEIN,SEIN50,1,CLR,,,,18.10,0.2,584,,,,,kp,eh,kpierce,,,0,,
2909,PCS,5/2/2008,10:15:00 AM,FKTR,FKTR,1,CLR,,,,18.90,0.15,550,,,,,kp,eh,kpierce,,,0,,
2903,STB3,5/2/2008,12:50:00 PM,BSEIN,SEIN50,1,CLD,,,,19.60,0.15,614,,,,,kp,eh,kpierce,,,0,,
2901,STB5,5/2/2008,11:30:00 AM,BSEIN,SEIN50,1,CLD,,,,17.80,0.14,329,,,,,kp,eh,kpierce,,,0,,
2913,STTD,5/2/2008,1:50:00 PM,RSTR,RSTR8,1,CLD,,,,19.60,0.16,607,,,,,kp,eh,kpierce,,,0,,
2907,YB,5/2/2008,4:30:00 PM,BSEIN,SEIN50,1,CLD,,,,22.10,0.15,701,,,,,kp,eh,kpierce,,,0,,
2908,PCS,5/1/2008,11:50:00 AM,FKTR,FKTR,1,CLR,,,,20.00,0.15,585,,,,,kp,eh,kpierce,,,0,,
2912,STTD,5/1/2008,10:40:00 AM,RSTR,RSTR8,1,CLR,,,,19.00,0.18,599,,,,,kp,eh,kpierce,,,0,,
2894,CCS1,4/29/2008,9:00:00 AM,BSEIN,SEIN50,1,CLR,,,,19.30,0.11,520,,,,,kp,jm,kpierce,,,0,,
2893,CCS2,4/29/2008,9:30:00 AM,BSEIN,SEIN50,1,CLR,,,,19.20,0.19,520,,,,,kp,jm,kpierce,,,0,,
2895,CCS3,4/29/2008,10:05:00 AM,BSEIN,SEIN50,1,CLR,,,,20.00,0.18,538,,,,,kp,jm,kpierce,,,0,,
2896,CCS4,4/29/2008,11:00:00 AM,BSEIN,SEIN50,1,CLR,,,,20.30,0.16,553,,,,,kp,jm,kpierce,,,0,,
2897,CCS5,4/29/2008,12:00:00 PM,BSEIN,SEIN50,1,CLR,,,,19.80,0.13,560,,,,,kp,jm,kpierce,,,0,,
2898,CCS6,4/29/2008,11:55:00 AM,BSEIN,SEIN50,1,CLR,,,,19.60,0.13,546,,,,,kp,jm,kpierce,,,0,,
3398,PCS,4/29/2008,10:40:00 AM,FKTR,FKTR,1,CLR,,,,,0.31,,,,,,,,Admin,,,0,,
2899,RD22,4/29/2008,1:10:00 PM,BSEIN,SEIN50,1,CLR,,,,20.20,0.11,550,,,,,kp,jm,kpierce,,,0,,
3397,STTD,4/29/2008,9:55:00 AM,RSTR,RSTR8,1,CLR,,,,,0.19,,,,,,,,Admin,,,0,,
2891,PCS,4/28/2008,11:30:00 AM,FKTR,FKTR,1,CLR,,,,22.30,0.18,655,,,,,kp,eh,kpierce,,,0,,
2892,STTD,4/28/2008,10:15:00 AM,RSTR,RSTR8,1,CLR,,,,20.50,0.19,612,,,,,kp,eh,kpierce,,,0,,
2888,PCS,4/25/2008,12:00:00 PM,FKTR,FKTR,1,CLR,,,,18.30,0.11,569,,,,,kp,eh,kpierce,,,0,,
2890,STTD,4/25/2008,10:00:00 AM,RSTR,RSTR8,1,CLR,,,,16.80,0.17,539,,,,,kp,eh,kpierce,,,0,,
2885,PCS,4/23/2008,2:35:00 PM,FKTR,FKTR,1,CLD,,,,18.00,0.18,539,,,,,kp,eh,kpierce,,,0,,
2886,STTD,4/23/2008,11:30:00 AM,RSTR,RSTR8,1,CLR,,,,17.10,0.14,565,,,,,kp,eh,kpierce,,,0,,
2883,PCS,4/21/2008,11:10:00 AM,FKTR,FKTR,1,CLR,,,,16.60,0.15,568,,,,,kp,eh,kpierce,,,0,,
2884,STTD,4/21/2008,10:00:00 AM,RSTR,RSTR8,1,CLR,,,,16.50,0.2,539,,,,,kp,eh,kpierce,,,0,,
2879,PCS,4/18/2008,9:30:00 AM,FKTR,FKTR,1,CLR,,,,17.60,0.17,566,,,,,kp,eh,kpierce,,,0,,
2881,STTD,4/18/2008,12:30:00 PM,RSTR,RSTR8,1,CLR,,,,18.70,0.23,604,,,,,kp,eh,kpierce,,,0,,
2878,BL4,4/16/2008,11:10:00 AM,BSEIN,SEIN50,1,CLR,,,,18.00,0.18,588,,,,,kp,eh,kpierce,,,0,,
2876,LI,4/16/2008,1:20:00 PM,BSEIN,SEIN50,1,CLR,,,,18.10,0.18,592,,,,,kp,eh,kpierce,,,0,,
2880,PCS,4/16/2008,12:25:00 PM,FKTR,FKTR,1,CLR,,,,18.90,0.1,600,,,,,kp,eh,kpierce,,,0,,
2882,STTD,4/16/2008,10:25:00 AM,RSTR,RSTR8,1,CLR,,,,17.90,0.17,583,,,,,kp,eh,kpierce,,,0,,
2877,YB,4/16/2008,2:45:00 PM,BSEIN,SEIN50,1,CLR,,,,18.00,0.16,521,,,,,kp,eh,eholland,,,0,,
2874,PCS,4/14/2008,11:10:00 AM,FKTR,FKTR,1,CLD,,,,19.20,0.2,575,,,,,kp,mv,kpierce,,,0,,
2875,STTD,4/14/2008,10:15:00 AM,RSTR,RSTR8,2,CLD,,,,18.90,0.23,571,,,,,kp,eh,kpierce,,,0,,
2872,PCS,4/11/2008,11:00:00 AM,FKTR,FKTR,1,CLR,,,,18.30,0.23,588,,,,,kp,eh,kpierce,,,0,,
2873,STTD,4/11/2008,9:45:00 AM,RSTR,RSTR8,1,CLR,,,,16.70,0.25,603,,,,,kp,eh,kpierce,,,0,,
2870,PCS,4/9/2008,1:10:00 PM,FKTR,FKTR,1,CLR,,,,17.80,0.15,626,,,,,kp,eh,kpierce,,,0,,
2871,STTD,4/9/2008,12:25:00 PM,RSTR,RSTR8,1,CLR,,,,15.90,0.23,565,,,,,kp,eh,kpierce,,,0,,
2866,BL5,4/8/2008,11:50:00 AM,BSEIN,SEIN50,1,CLR,,,,14.80,0.09,438,,,,,kp,eh,kpierce,,,0,,
2867,STB5,4/8/2008,11:21:00 AM,BSEIN,SEIN50,1,CLR,,,,14.20,0.14,374,,,,,kp,eh,kpierce,,,0,,
2869,YB,4/8/2008,9:55:00 AM,BSEIN,SEIN50,2,CLD,,,,15.30,0.17,458,,,,,kp,eh,eholland,,,0,,
2887,YBSP1,4/8/2008,9:10:00 AM,BSEIN,SEIN50,1,CLD,,,,12.30,0.12,664,,,,,kp,eh,kpierce,,,0,,
2863,PCS,4/7/2008,10:30:00 AM,FKTR,FKTR,1,CLR,,,,16.90,0.13,575,,,,,kp,eh,kpierce,,,0,,
2865,STTD,4/7/2008,10:00:00 AM,RSTR,RSTR8,1,CLR,,,,15.40,0.2,555,,,,,kp,eh,kpierce,,,0,,
2861,PCS,4/4/2008,11:00:00 AM,FKTR,FKTR,1,CLD,,,,16.10,0.13,571,,,,,kp,eh,kpierce,,,0,,
2862,STTD,4/4/2008,10:00:00 AM,RSTR,RSTR8,2,CLR,,,,15.40,0.21,593,,,,,kp,eh,kpierce,,,0,,
2854,BL4,4/2/2008,10:10:00 AM,BSEIN,SEIN50,1,CLD,,,,14.70,0.23,614,,,,,kp,eh,kpierce,,,0,,
2855,LI,4/2/2008,12:00:00 PM,BSEIN,SEIN50,1,CLD,,,,15.40,0.17,604,,,,,kp,eh,kpierce,,,0,,
2857,PCS,4/2/2008,11:10:00 AM,FKTR,FKTR,1,CLD,,,,15.60,0.18,611,,,,,kp,eh,kpierce,,,0,,
2860,STTD,4/2/2008,9:50:00 AM,RSTR,RSTR8,2,CLD,,,,14.80,0.24,608,,,,,kp,eh,kpierce,,,0,,
2856,YB,4/2/2008,12:50:00 PM,BSEIN,SEIN50,1,CLD,,,,17.10,0.24,458,,,,,,,kpierce,,,0,,
2858,PCS,4/1/2008,11:45:00 AM,FKTR,FKTR,1,CLD,,,,15.70,0.24,632,,,,,kp,eh,kpierce,,,0,,
2859,STTD,4/1/2008,9:55:00 AM,RSTR,RSTR8,1,CLR,,,,14.80,0.24,604,,,,,kp,eh,kpierce,,,0,,
2852,PCS,3/28/2008,11:15:00 AM,FKTR,FKTR,1,CLR,,,,15.60,0.16,703,,,,,kp,eh,kpierce,,,0,,
2853,STTD,3/28/2008,10:05:00 AM,RSTR,RSTR8,2,CLR,,,,16.30,0.26,935,,,,,kp,eh,kpierce,,,0,,
2850,PCS,3/26/2008,1:40:00 PM,FKTR,FKTR,1,CLR,,,,18.00,0.2,910,,,,,kp,eh,kpierce,,,0,,
2851,STTD,3/26/2008,12:00:00 PM,RSTR,RSTR8,1,CLR,,,,16.40,0.23,948,,,,,kp,eh,kpierce,,,0,,
2849,STTD,3/25/2008,9:45:00 AM,RSTR,RSTR8,1,CLR,,,,17.30,0.25,937,,,,,kp,eh,kpierce,,,0,,
2847,PCS,3/24/2008,12:00:00 PM,FKTR,FKTR,1,CLR,,,,18.00,0.17,950,,,,,eh,eh,eholland,,,0,,
2848,STTD,3/24/2008,10:30:00 AM,RSTR,RSTR8,1,CLR,,,,16.00,0.25,942,,,,,eh,mv,eholland,,,0,,
2844,PCS,3/21/2008,11:00:00 AM,FKTR,FKTR,1,CLR,,,,15.00,0.12,,,,,,,,kpierce,,,0,,
2845,STTD,3/21/2008,10:00:00 AM,RSTR,RSTR8,1,CLR,,,,14.50,0.28,,,,,,kp,eh,kpierce,,,0,,
2843,STTD,3/20/2008,9:35:00 AM,RSTR,RSTR8,1,CLR,,,,,0.25,,,,,,kp,eh,kpierce,,,0,,
2838,BL4,3/19/2008,10:20:00 AM,BSEIN,SEIN50,1,CLD,,,,,0.22,,,,,,kp,eh,kpierce,,,0,,
2840,LI,3/19/2008,12:50:00 PM,BSEIN,SEIN50,1,CLR,,,,,0.24,,,,,,kp,eh,eholland,,,0,,
2841,PCS,3/19/2008,11:50:00 AM,FKTR,FKTR,1,CLR,,,,,0.17,,,,,,kp,eh,kpierce,,,0,,
2842,STTD,3/19/2008,10:05:00 AM,RSTR,RSTR8,2,CLD,,,,,0.26,,,,,,kp,eh,eholland,,,0,,
2839,YB,3/19/2008,1:20:00 PM,BSEIN,SEIN50,1,CLR,,,,,0.13,,,,,,kp,eh,kpierce,,,0,,
2837,STTD,3/18/2008,9:40:00 AM,RSTR,RSTR8,1,CLR,,,,,0.2,,,,,,kp,eh,kpierce,,,0,,
2835,PCS,3/17/2008,11:50:00 AM,FKTR,FKTR,1,CLR,,,,,0.24,,,,,,kp,eh,kpierce,,,0,,
2836,STTD,3/17/2008,10:20:00 AM,RSTR,RSTR8,2,CLR,,,,,0.21,,,,,,kp,eh,eholland,,,0,,
2833,PCS,3/14/2008,11:10:00 AM,FKTR,FKTR,1,CLR,,,,,0.23,,,,,,kp,eh,kpierce,,,0,,
2834,STTD,3/14/2008,10:05:00 AM,RSTR,RSTR8,2,CLR,,,,,0.24,,,,,,kp,eh,kpierce,,,0,,
2831,PCS,3/12/2008,1:50:00 PM,FKTR,FKTR,1,CLD,,,,,0.13,,,,,,kp,eh,kpierce,,,0,,
2832,STTD,3/12/2008,12:40:00 PM,RSTR,RSTR8,1,CLR,,,,,0.31,,,,,,kp,eh,kpierce,,,0,,
2830,STTD,3/11/2008,10:00:00 AM,RSTR,RSTR8,1,CLR,,,,,0.22,,,,,,kp,eh,kpierce,,,0,,
2827,PCS,3/10/2008,1:00:00 PM,FKTR,FKTR,1,CLR,,,,,0.17,,,,,,kp,eh,kpierce,,,0,,
2829,STTD,3/10/2008,10:55:00 AM,RSTR,RSTR8,2,CLR,,,,,0.2,,,,,,kp,eh,eholland,,,0,,
2823,YB,3/10/2008,3:00:00 PM,BSEIN,SEIN50,1,CLR,,,,,0.18,,,,,,kp,eh,kpierce,,,0,,
2821,BL4,3/7/2008,1:05:00 PM,BSEIN,SEIN50,1,CLD,,,,,0.19,,,,,,kp,eh,kpierce,,,0,,
2822,LI,3/7/2008,2:00:00 PM,BSEIN,SEIN50,1,CLR,,,,,0.13,,,,,,kp,eh,kpierce,,,0,,
2826,PCS,3/7/2008,1:05:00 PM,FKTR,FKTR,,,,,,,,,,,,,,,bhale,,,0,,
2825,PCS,3/7/2008,11:20:00 AM,FKTR,FKTR,1,CLR,,,,,0.15,,,,,,kp,eh,kpierce,,,0,,
2828,STTD,3/7/2008,12:30:00 PM,RSTR,RSTR8,1,CLR,,,,,0.19,,,,,,kp,eh,kpierce,,,0,,
2820,STTD,3/6/2008,9:50:00 AM,RSTR,RSTR8,1,CLR,,,,12.60,0.12,463,,,,,kp,eh,eholland,,,0,,
2818,PCS,3/5/2008,11:40:00 AM,FKTR,FKTR,1,CLR,,,,13.50,0.1,466,,,,,kp,mv,kpierce,,,0,,
2819,STTD,3/5/2008,10:15:00 AM,RSTR,RSTR8,1,CLR,,,,12.80,0.11,441,,,,,kp,eh,eholland,,,0,,
2817,STTD,3/4/2008,11:00:00 AM,RSTR,RSTR8,1,CLR,,,,12.50,0.13,413,,,,,kp,eh,kpierce,,,0,,
1021,PCS,3/3/2008,11:25:00 AM,FKTR,FKTR,1,CLR,,,,12.30,0.11,380,,,,,kp,eh,eholland,,,0,,
2816,STTD,3/3/2008,10:20:00 AM,RSTR,RSTR8,1,CLR,,,,,,,,,,,kp,eh,kpierce,,,0,,
1020,PCS,2/29/2008,2:30:00 PM,FKTR,FKTR,1,CLR,,,,15.40,0.1,317,,,,,kp,eh,kpierce,,,0,,
2815,STTD,2/29/2008,1:25:00 PM,RSTR,RSTR8,1,CLR,,,,15.20,0.09,311,,,,,kp,eh,eholland,,,0,,
1019,STTD,2/28/2008,10:25:00 AM,RSTR,RSTR8,2,CLR,,,,13.10,0.09,285,,,,,kp,eh,eholland,,,0,,
1017,PCS,2/27/2008,12:00:00 PM,FKTR,FKTR,1,CLR,,,,13.00,0.08,274,,,,,kp,eh,creece,,,0,,
1018,STTD,2/27/2008,10:45:00 AM,RSTR,RSTR8,1,CLR,,,,12.10,0.09,272,,,,,kp,eh,kpierce,,,0,,
1016,STTD,2/26/2008,10:30:00 AM,RSTR,RSTR8,1,CLR,,,,10.90,0.07,342,,,,,kp,eh,kpierce,,,0,,
1014,PCS,2/25/2008,12:45:00 PM,FKTR,FKTR,1,CLR,,,,11.20,0.09,413,,,,,kp,eh,kpierce,,,0,,
1015,STTD,2/25/2008,10:30:00 AM,RSTR,RSTR8,1,CLR,,,,10.00,0.13,478,,,,,kp,eh,kpierce,,,0,,
1012,PCS,2/22/2008,11:30:00 AM,FKTR,FKTR,1,CLD,,,,11.90,0.15,496,,,,,kp,eh,kpierce,,,0,,
1013,STTD,2/22/2008,10:30:00 AM,RSTR,RSTR8,2,CLD,,,,11.90,0.14,494,,,,,kp,eh,kpierce,,,0,,
1004,BL2,2/20/2008,12:50:00 PM,BSEIN,SEIN50,1,CLR,,,,12.40,0.12,458,,,,,,,kpierce,,,0,,
1003,BL4,2/20/2008,12:15:00 PM,BSEIN,SEIN50,1,CLR,,,,12.60,0.13,462,,,,,kp,eh,kpierce,,,0,,
1006,BL5,2/20/2008,10:15:00 AM,BSEIN,SEIN50,1,CLR,,,,11.80,0.18,407,,,,,kp,eh,creece,,,0,,
1008,LI,2/20/2008,2:18:00 PM,BSEIN,SEIN50,1,CLR,,,,12.50,0.11,462,,,,,kp,eh,kpierce,,,0,,
1010,PCS,2/20/2008,2:00:00 PM,FKTR,FKTR,1,CLR,,,,12.90,0.12,453,,,,,kp,eh,eholland,,,0,,
1005,STB3,2/20/2008,10:55:00 AM,BSEIN,SEIN50,1,CLR,,,,12.00,0.15,456,,,,,kp,eh,kpierce,,,0,,
1007,STB5,2/20/2008,9:40:00 AM,BSEIN,SEIN50,1,CLR,,,,11.00,0.11,335,,,,,kp,eh,kpierce,,,0,,
1011,STTD,2/20/2008,11:55:00 AM,RSTR,RSTR8,2,CLR,,,,11.80,0.13,449,,,,,kp,eh,kpierce,,,0,,
994,PCS,2/19/2008,10:25:00 AM,FKTR,FKTR,1,CLD,,,,11.60,0.14,435,,,,,kp,eh,kpierce,,,0,,
1001,STTD,2/19/2008,9:30:00 AM,RSTR,RSTR8,1,,,,,,,,,,,,kp,mv,kpierce,,,0,,
986,BL3,2/15/2008,10:55:00 AM,BSEIN,SEIN50,1,CLR,,,,10.90,0.13,334,,,,,,,kpierce,,,0,,
990,BL4,2/15/2008,12:50:00 PM,BSEIN,,4,CLR,,,,,,,,,,,kp,eh,kpierce,,,0,,
989,BL5,2/15/2008,11:30:00 AM,BSEIN,SEIN50,1,CLR,,,,11.50,0.12,274,,,,,kp,eh,kpierce,,,0,,
988,BL5,2/15/2008,11:20:00 AM,BSEIN,SEIN50,1,CLR,,,,11.50,0.12,274,,,,,kp,eh,kpierce,,,0,,
995,PCS,2/15/2008,9:10:00 AM,FKTR,FKTR,1,CLR,,,,9.50,0.13,345,,,,,kp,eh,kpierce,,,0,,
991,STB3,2/15/2008,11:50:00 AM,BSEIN,,4,CLR,,,,,,,,,,,kp,eh,kpierce,,,0,,
2960,STB5,2/15/2008,10:55:00 AM,BSEIN,SEIN50,1,CLR,,,,10.90,0.13,334,,,,,kp,eh,eholland,,,0,,
1002,STTD,2/15/2008,12:10:00 PM,RSTR,RSTR8,1,CLR,,,,9.90,0.11,344,,,,,kp,eh,kpierce,,,0,,
1000,STTD,2/14/2008,9:50:00 AM,RSTR,RSTR8,1,CLR,,,,10.10,0.1,327,,,,,kp,eh,kpierce,,,0,,
993,PCS,2/13/2008,3:00:00 PM,FKTR,FKTR,1,CLR,,,,13.40,0.15,349,,,,,kp,eh,kpierce,,,0,,
999,STTD,2/13/2008,1:25:00 PM,RSTR,RSTR8,2,CLR,,,,13.20,0.16,335,,,,,kp,eh,kpierce,,,0,,
998,STTD,2/12/2008,10:50:00 AM,RSTR,RSTR8,2,CLR,,,,12.20,0.12,307,,,,,kp,eh,kpierce,,,0,,
980,PCS,2/11/2008,9:20:00 AM,FKTR,FKTR,1,CLR,,,,11.30,0.16,295,,,,,eh,kp,eholland,,,0,,
982,STTD,2/11/2008,11:50:00 AM,RSTR,RSTR8,1,CLR,,,,11.90,0.13,283,,,,,eh,kp,eholland,,,0,,
983,STTD,2/10/2008,10:30:00 AM,RSTR,RSTR8,2,CLR,,,,10.40,0.15,263,,,,,eh,kp,eholland,,,0,,
985,LI,2/8/2008,11:05:00 AM,BSEIN,SEIN50,1,CLR,,,,10.00,0.13,240,,,,,kp,eh,kpierce,,,0,,
981,PCS,2/8/2008,9:15:00 AM,FKTR,FKTR,1,CLR,,,,9.10,0.1,234,,,,,eh,kp,eholland,,,0,,
984,STTD,2/7/2008,1:35:00 PM,RSTR,RSTR8,2,CLR,,,,9.50,0.11,220,,,,,eh,kp,kpierce,,,0,,
992,PCS,2/6/2008,11:35:00 AM,FKTR,FKTR,1,CLR,,,,10.00,0.09,262,,,,,kp,eh,kpierce,,,0,,
997,STTD,2/6/2008,10:00:00 AM,RSTR,RSTR8,2,CLR,,,,7.60,0.1,206,,,,,kp,eh,kpierce,,,0,,
996,STTD,2/5/2008,10:00:00 AM,RSTR,RSTR8,1,CLR,,,,6.90,0.1,205,,,,,kp,eh,kpierce,,,0,,
2807,PCS,2/4/2008,10:45:00 AM,FKTR,FKTR,1,CLR,,,,8.30,0.08,243,,,,,eh,kp,eholland,,,0,,
2811,STTD,2/4/2008,10:15:00 AM,RSTR,RSTR8,,CLR,,,,,,,,,,,eh,kp,kpierce,,,0,,
2808,PCS,2/1/2008,1:30:00 PM,FKTR,FKTR,1,CLD,,,,10.60,0.1,210,,,,,eh,kp,eholland,,,0,,
2812,STTD,2/1/2008,11:20:00 AM,RSTR,RSTR8,1,CLD,,,,7.50,0.1,192,,,,,eh,kp,kpierce,,,0,,
