"GearID","TowID","GearCode","MeterSerial","MeterStart","MeterEnd","MeterCheck","Comments"
29511,16420,1,23912,781147,800207,19060,NA
29512,16422,1,23912,837147,855807,18660,NA
29513,16425,1,23912,950907,970740,19833,"Additional processing dates:  2010/12/07.  High level of debris
Infected Sino 3%.  Infected Sino.  Infected Sino  3%.  Infected Sino >1%.  Infected Sino 1%.  Infected Sino 2%.  Infected Sino 3%.  Infected Sino 5%.  "
29514,16428,1,23912,893687,913346,19659,"Additional processing dates:  2011/05/11, 2011/05/12.  "
29515,16431,1,23912,66617,85066,18449,"Additional processing dates:  2011/03/14.  small volume.  "
29516,16434,1,23912,8850,29167,20317,"Additional processing dates:  2011/01/13.  "
29517,16437,1,23912,123727,142728,19001,"Additional processing dates:  2011/01/25.  "
29518,16440,1,20780,190389,202407,12018,NA
29519,16444,1,20780,213965,225898,11933,"Additional processing dates:  2010/11/30, 2010/11/24.  Infected Sino & Pseudo 4%.  Infected Sino 1%.  Infected Sino 2%.  Infected Sino 3%.  Infected Sino 5%.  Infected Sino 6%.  Infected Sino and Pseudo 7%.  "
29520,16447,1,20780,264296,280068,15772,"Additional processing dates:  2011/04/25, 2011/04/26.  "
29521,16449,1,20780,474215,488111,13896,"Additional processing dates:  2010/07/28.  "
29522,16452,1,20780,427929,443967,16038,"Additional processing dates:  2010/08/19, 2010/08/18.  "
29523,16455,1,20780,387773,401171,13398,"Additional processing dates:  2011/06/30, 2011/06/16.  "
29524,16459,1,20780,306406,320082,13676,NA
29525,16461,1,20780,347235,361385,14150,"Additional processing dates:  2010/11/23, 2010/11/22, 2010/11/19.  Infected Sino .5%.  Infected Sino 1%.  Infected Sino 2%.  Infected Sino 3%.  Infected Sino 5%.  "
29526,16464,1,20780,830904,849638,18734,"Additional processing dates:  2011/01/27, 2011/01/28.  "
29527,16467,1,20780,784585,798849,14264,NA
29528,16471,1,20780,926045,940605,14560,NA
29529,16474,1,20780,724666,739625,14959,"Additional processing dates:  2010/07/15, 2010/07/16.  "
29530,16476,1,20780,648178,663647,15469,"Additional processing dates:  2010/07/21.  "
29531,16479,1,20780,573066,587964,14898,"Additional processing dates:  2011/02/08.  Infected pseudo >1%.  Infected Sino >1%.  Infected Sino >1%
Infected Pseudo >1%.  Infected Sino 1%.  Infested Sino  2%.  Infested Sino 1%.  Infested Sino 2%.  "
29532,16482,1,20780,517365,533130,15765,NA
29533,16486,1,20780,6508,19211,12703,NA
29534,16490,1,20780,45525,59043,13518,"Additional processing dates:  2010/12/24.  "
29535,16491,1,20780,98979,115986,17007,"Additional processing dates:  2010/12/10.  "
29536,16494,1,20780,881524,896102,14578,"Additional processing dates:  2010/12/21, 2010/12/22.  "
29537,16498,1,20780,521330,539475,18145,"infected pseudo, Sino & Acartiella 4%.  Infected Pseudo, Sino & Acartiella 5%.  Infected Pseudo, Sino & Acartiella 8%.  Infected Sino & Pseudo 4%.  Infected Sino & Pseudo 5.5%.  "
29538,16501,1,20780,574382,592906,18524,NA
29539,16503,1,20780,638406,659583,21177,"Additional processing dates:  2011/05/19, 2011/05/18.  Qcer not Available.  "
29540,16506,1,20780,428784,447468,18684,NA
29541,16509,1,20780,682771,701719,18948,NA
29542,16512,1,20780,447481,465855,18374,"Additional processing dates:  2011/06/01.  Much detritus.  "
29543,16515,1,20780,859639,877311,17672,"High Level of Debris.  "
29544,16518,1,20780,447073,464729,17656,"Additional processing dates:  2011/06/03.  heavy debris.  "
29545,16521,1,20780,299999,316658,16659,"very heavy debris.  "
29546,16525,1,20780,237666,258765,21099,NA
29547,16528,1,20780,47472,65883,18411,"Additional processing dates:  2010/12/28.  "
29548,16530,1,20780,987274,4501,17227,"heavy debris.  "
29549,16533,1,20780,892966,910211,17245,"Much detritus.  "
29550,16536,1,20780,834415,852424,18009,"heavy debris.  "
29551,16539,1,20780,768820,786004,17184,"Additional processing dates:  2010/12/15.  "
29552,16542,1,23240,728113,738736,10623,NA
29553,16545,1,23814,238216,252766,14550,"Additional processing dates:  2011/01/27.  Infected Sino 1%.  Infected Sino 1%
Heavy Debris.  Infected Sino 2%.  Infected Sino 2%
Infected Pseudo >1%.  Infected Sino 3%.  Infected Sino 3%
Infected Pseudo >1%.  Infected Sino 3%
Other Cladoceran (saved specimen in ref coll 042.02).  Infected Sino 5%
Heavy debris.  "
29554,16548,1,23814,277247,291907,14660,"Additional processing dates:  2011/03/02.  Debris.  Debris 
Infected Sino 3%.  Debris
Infected Sino >1%.  Debris
Infected Sino 1%.  Debris
Infected Sino 2%.  Debris
Infected Sino 3%.  Debris
Infected Sino 5%.  "
29555,16552,1,23814,397968,413246,15278,"Additional processing dates:  2010/12/29, 2010/12/30.  "
29556,16555,1,23814,80914,92807,11893,"Additional processing dates:  2011/03/14, 2011/03/07.  Infected Pseudo >1%.  Infected Sino >1%.  "
29557,16557,1,23814,890898,903099,12201,"Additional processing dates:  2011/04/22.  "
29558,16560,1,23814,792962,806998,14036,"Additional processing dates:  2010/12/08.  Infected Pseudo >1%.  Infected Pseudo 1%.  Infected Sino >1%.  Infected Sino 1%.  Infected Sino and Pseudo 1%.  "
29559,16563,1,23814,463999,478355,14356,"Additional processing dates:  2010/07/30.  "
29560,16568,1,23814,546476,560819,14343,"Additional processing dates:  2010/09/15, 2010/09/08, 2010/09/14, 2010/09/09, 2010/09/16.  "
29561,16569,1,23240,748606,756217,7611,"Additional processing dates:  2010/12/30.  "
29562,16574,1,23240,756215,766436,10221,"Additional processing dates:  2010/10/19.  unusual harpacticoid will a ball on each antenna.  "
29563,16576,1,23240,852463,863539,11076,NA
29564,16579,1,23240,822098,840204,18106,NA
29565,16583,1,23240,886919,899022,12103,NA
29566,16584,1,23240,923029,935356,12327,"many mysids in sample.  "
29567,16589,1,23814,618087,627777,9690,"Additional processing dates:  2010/12/03.  "
29568,16592,1,23814,583418,593811,10393,"Additional processing dates:  2010/11/16, 2010/10/26, 2010/10/27, 2010/11/02.  No QC.  No QC
One infected Sino.  one infected pseudo.  One infected Pseudo & one Sino.  One infected Sino.  "
29569,16593,1,23814,444896,454956,10060,"Additional processing dates:  2010/12/08, 2010/12/07, 2010/12/09.  "
29570,16597,1,23814,408171,422405,14234,"Additional processing dates:  2011/02/09.  "
29571,16599,1,23814,328591,339428,10837,"delute to 30ml only;algae strands.  New Sididae present.  "
29572,16604,1,23814,3382,24279,20897,"Additional processing dates:  2011/03/17, 2011/03/16.  "
29573,16607,1,23814,942967,959170,16203,"Additional processing dates:  2010/10/25.  "
29574,16609,1,23814,891440,906177,14737,NA
29575,16613,1,23814,843158,856340,13182,"High level of debris.  High level of debris
Infected Sino.  "
29576,16614,1,23814,794497,810876,16379,NA
29577,16619,1,23814,52897,72918,20021,"Additional processing dates:  2011/01/07, 2011/01/11.  "
29578,16622,1,24579,846322,862222,15900,"heavy detritus.  "
29579,16625,1,24579,997453,6352,8899,"Additional processing dates:  2011/07/29.  "
29580,16626,1,24579,29124,44155,15031,"Additional processing dates:  2011/08/03, 2011/08/02.  "
29581,16631,1,24579,895641,906506,10865,NA
29582,16634,1,24579,80863,96019,15156,NA
29583,16637,1,24579,964623,975743,11120,NA
29584,16638,1,24579,108243,119186,10943,"Heavy sand and detritus, not many organisms.  "
29585,16641,1,24579,155153,166438,11285,"Additional processing dates:  2011/07/27.  Lots of sand and detritus, not many organisms.  "
29586,16644,1,24565,24127,33509,9382,NA
29587,16647,1,24565,67600,77977,10377,"Additional processing dates:  2011/08/04.  "
29588,16650,1,24565,77977,86804,8827,NA
29589,16654,1,24565,158646,166139,7493,NA
29590,16657,1,24565,102557,110338,7781,NA
29591,16661,1,24565,126356,134903,8547,"Additional processing dates:  2011/08/10.  High level of debris- had to volume up.  "
29592,16664,1,24565,181073,189293,8220,NA
29593,16667,1,24579,416412,426029,9617,"Additional processing dates:  2011/08/16.  "
29594,16670,1,24579,448964,458152,9188,"Additional processing dates:  2011/08/16.  "
29595,16673,1,24579,477263,488632,11369,"Heavy detritus.  "
29596,16676,1,24579,340233,357509,17276,NA
29597,16677,1,24579,306482,317057,10575,"Additional processing dates:  2011/08/12.  "
29598,16682,1,24579,243414,256388,12974,NA
29599,16683,1,24579,196744,212719,15975,NA
29600,16686,1,24565,323453,329316,5863,"Additional processing dates:  2011/08/25.  "
29601,16691,1,24565,339976,358226,18250,NA
29602,16692,1,24565,306743,311869,5126,"Collected 4 Keratella rotifers from this slide.  Took 6 Keratella and 2 Asplanchna rotifers for the reference collection.  "
29603,16695,1,24565,292159,298639,6480,"High level of debris.  "
29604,16699,1,24565,268483,276599,8116,NA
29605,16701,1,24565,205033,212116,7083,NA
29606,16704,1,24565,226816,233589,6773,"Additional processing dates:  2011/08/10.  "
29607,16709,1,24565,248080,255086,7006,NA
29608,16712,1,24579,676676,680772,13487,NA
29609,16713,1,24579,687269,689533,13487,NA
29610,16718,1,24579,743713,745206,13487,"Additional processing dates:  2011/08/25.  "
29611,16721,1,24579,754054,757230,13487,NA
29612,16722,1,24579,765725,767685,13487,NA
29613,16725,1,24579,774656,779346,13487,"volumed up due to high level of debris.  "
29614,16728,1,24565,699296,715902,16606,"High Level of Debris.  "
29615,16731,1,24565,648540,664543,16003,NA
29616,16734,1,24565,748505,764775,16270,"Additional processing dates:  2011/08/30.  High Level of Debris.  "
29617,16737,1,24565,401704,418439,16735,NA
29618,16740,1,24565,458078,474328,16250,NA
29619,16743,1,24565,593660,610271,16611,NA
29620,16746,1,24565,797014,812643,15629,NA
29621,16750,1,24579,781378,796489,15111,NA
29622,16753,1,24579,52833,64273,11440,"Additional processing dates:  2011/08/31.  High Level of Debris.  "
29623,16755,1,24579,906601,918008,11407,NA
29624,16759,1,24579,987461,999966,12505,"Additional processing dates:  2011/08/31.  Very dirty sample.  "
29625,16762,1,24565,844201,860221,16020,"Additional processing dates:  2011/09/01.  Cell #3 had a rotifer colony.  Very muddy sandy sample.  Decanted off a lot of sand.  "
29626,16764,1,24565,963309,971094,7785,NA
29627,16769,1,24565,991567,998337,6770,NA
29628,16771,1,24565,917468,924000,6532,NA
29629,16775,1,24565,12340,18029,5689,NA
29630,16776,1,24565,953908,963301,9393,NA
29631,16779,1,24565,905887,909779,3892,"Additional processing dates:  2011/09/02.  Lots of sand and debris.  "
29632,16782,1,24565,894114,897495,3381,"High level of debris.  "
29633,16785,1,24579,116126,128286,12160,NA
29634,16790,1,24579,159763,174711,14948,NA
29635,16791,1,24579,190752,202123,11371,NA
29636,16794,1,24579,678742,687478,8736,"Additional processing dates:  2011/09/20.  "
29637,16799,1,24579,564660,572441,7781,NA
29638,16802,1,24579,496273,505415,9142,NA
29639,16803,1,24579,234402,243863,9461,"Additional processing dates:  2011/09/08.  "
29640,16808,1,24579,300153,309095,8942,"Additional processing dates:  2011/09/08.  "
29641,16811,1,24565,208766,215256,6490,NA
29642,16813,1,24565,182539,190433,7894,"Additional processing dates:  2011/09/19.  "
29643,16815,1,24565,160536,167866,7330,"Additional processing dates:  2011/09/20.  "
29644,16819,1,24565,129313,138839,9526,"Additional processing dates:  2011/09/15.  "
29645,16822,1,24565,94431,104778,10347,"Additional processing dates:  2011/09/14.  "
29646,16824,1,24565,64322,73082,8760,NA
29647,16828,1,24565,35180,44538,9358,"High level debris.  "
29648,16832,1,24579,325573,338749,13176,NA
29649,16833,1,24579,294839,304200,9361,"Additional processing dates:  2011/10/03.  "
29650,16836,1,24579,185186,194956,9770,"Additional processing dates:  2011/09/22.  Limnos were dried.  "
29651,16839,1,24579,243033,253159,10126,NA
29652,16842,1,24579,156153,165916,9763,"Heavy detritus.  "
29653,16845,1,24579,57052,68675,11623,NA
29654,16848,1,24579,964043,974198,10155,"Additional processing dates:  2011/09/26.  "
29655,16851,1,24579,812520,822838,10318,NA
29656,16854,1,24579,743543,753072,9529,NA
29657,16859,1,24565,228858,240243,11385,NA
29658,16862,1,24565,261266,270980,9714,"Additional processing dates:  2011/09/27.  "
29659,16863,1,24565,275810,284416,8606,"heavy detritus.  "
29660,16867,1,24565,302679,311920,9241,"High level of debris.  "
29661,16871,1,24565,332747,342404,9657,"Additional processing dates:  2011/09/28.  "
29662,16872,1,24565,359221,369672,10451,"Additional processing dates:  2011/09/29.  "
29663,16875,1,24565,384666,390954,6288,NA
29664,16878,1,24579,439132,447772,8640,"High level of debris.  "
29665,16883,1,24579,412755,421001,8246,"High level of debris. Volumed up.  "
29666,16884,1,24579,469203,478895,9692,NA
29667,16887,1,24579,376443,386025,9582,NA
29668,16890,1,24579,514466,523852,9386,NA
29669,16893,1,24565,467276,478636,11360,"Additional processing dates:  2011/10/06.  "
29670,16896,1,24565,417658,433337,15679,NA
29671,16899,1,24565,433340,445082,11742,NA
29672,16902,1,23912,378643,388793,10150,"Heavy detritus.  "
29673,16906,1,23912,316521,323389,6868,"2 ceriodaphnia and 4 bosmina saved for Tenera reference collection.  3 ceriodaphnia and several bosmina saved for Tenera reference collection.  3 ceriodaphnia saved for Tenera reference collection.  5 ceriodaphnia saved for Tenera reference collection.  Heavy detritus. Osphranticum saved for Tenera reference collection.  "
29674,16909,1,23912,327708,343819,16111,"Additional processing dates:  2011/10/13, 2011/10/12.  "
29675,16911,1,23912,343818,357869,14051,"Additional processing dates:  2011/10/12.  "
29676,16914,1,24579,543475,551841,8366,"Additional processing dates:  2011/10/13.  "
29677,16917,1,24579,580632,590477,9845,NA
29678,16922,1,24579,614389,622672,8283,NA
29679,16926,1,24579,910104,919747,9643,"Additional processing dates:  2011/10/19.  "
29680,16929,1,24579,863816,873892,10076,NA
29681,16932,1,24579,670337,678790,8453,NA
29682,16935,1,24579,754311,763143,8832,"Additional processing dates:  2011/10/18.  "
29683,16938,1,23912,517189,525860,8671,NA
29684,16941,1,23912,570470,576024,5554,"Heavy detritus.  "
29685,16944,1,23912,540819,549143,8324,NA
29686,16948,1,23912,490336,498169,7833,NA
29687,16952,1,23912,462307,471198,8891,NA
29688,16953,1,23912,435116,444219,9103,NA
29689,16956,1,23912,405599,414139,8540,NA
29690,16959,1,24579,497044,510763,13719,"Additional processing dates:  2011/11/01.  "
29691,16964,1,24579,452409,466638,14229,NA
29692,16967,1,24579,293093,306518,13425,"Additional processing dates:  2011/10/25.  "
29693,16968,1,24579,366193,380373,14180,NA
29694,16971,1,24579,564752,578035,13283,NA
29695,16974,1,24579,187392,200818,13426,"Additional processing dates:  2011/10/24.  "
29696,16977,1,24579,107753,121031,13278,"Additional processing dates:  2011/10/21.  "
29697,16980,1,24579,37920,50787,12867,NA
29698,16983,1,24579,961997,975564,13567,NA
29699,16986,1,23912,581786,593966,12180,"High level of Debris.  ZooCode	Count
cyclopoid copepodid	51
Harpacticoids	22.  "
29700,16990,1,23912,612408,620259,7851,NA
29701,16993,1,23912,640896,649649,8753,NA
29702,16995,1,23912,670356,682639,12283,"Additional processing dates:  2011/10/26.  "
29703,16998,1,23912,703566,713920,10354,NA
29704,17001,1,23912,732513,740462,7949,"Additional processing dates:  2011/10/28.  "
29705,17006,1,23912,761036,777706,16670,"Additional processing dates:  2011/10/31.  High level of debris.  "
29706,17009,1,24579,757424,769943,12519,NA
29707,17010,1,24579,655903,668636,12733,NA
29708,17013,1,24579,802403,815811,13408,"Additional processing dates:  2011/11/02.  "
29709,17016,1,24579,606850,620129,13279,"Additional processing dates:  2011/11/01.  "
29710,17019,1,23912,890859,908813,17954,"Additional processing dates:  2011/11/07, 2011/11/08.  "
29711,17022,1,23912,805786,820423,14637,NA
29712,17025,1,23912,847006,862803,15797,NA
29713,17028,1,23912,983636,993703,10067,NA
29714,17032,1,23912,32053,43146,11093,"Additional processing dates:  2011/12/30.  "
29715,17036,1,23912,993746,4949,11203,NA
29716,17037,1,23912,70458,84440,13982,"Additional processing dates:  2012/01/04.  "
29717,17040,1,23912,145473,155078,9605,NA
29718,17043,1,23912,165796,172279,6483,"Additional processing dates:  2012/01/04.  "
29719,17048,1,23912,935727,948501,12774,NA
29720,17051,1,24579,844802,857843,13041,"Additional processing dates:  2011/11/04.  "
29721,17052,1,24579,884112,897469,13357,NA
29722,17055,1,24579,920065,934255,14190,NA
29723,17058,1,24579,179602,194856,15254,"date on label and in log book said 4-26-2011.  "
29724,17061,1,24579,103563,118536,14973,NA
29725,17064,1,24579,61460,74076,12616,"Additional processing dates:  2011/11/09.  "
29726,17067,1,24579,19822,34595,14773,NA
29727,17070,1,24579,962635,979892,17257,NA
29728,17074,1,23912,172466,179466,7000,"Additional processing dates:  2011/12/14.  "
29729,17077,1,23912,191730,208516,16786,"Additional processing dates:  2011/12/15, 2011/12/16.  "
29730,17079,1,23912,240777,257113,16336,"Additional processing dates:  2011/12/19.  "
29731,17082,1,23912,289807,306335,16528,NA
29732,17085,1,23912,368898,386117,17219,"Additional processing dates:  2011/12/21.  "
29733,17090,1,23912,386117,402487,16370,"Additional processing dates:  2011/12/22, 2011/12/28.  large amount of debris.  "
29734,17093,1,24579,531090,545512,14422,"Additional processing dates:  2011/12/22.  "
29735,17094,1,24579,426202,439571,13369,"Additional processing dates:  2011/12/09.  "
29736,17097,1,24579,497354,511359,14005,NA
29737,17100,1,24579,460833,474967,14134,NA
29738,17103,1,24579,357552,371675,14123,"Additional processing dates:  2011/12/14.  "
29739,17106,1,24579,315873,330262,14389,"Additional processing dates:  2011/12/08.  "
29740,17109,1,24579,240392,254970,14578,"Additional processing dates:  2011/12/07.  "
29741,17114,1,23912,433757,450917,17160,NA
29742,17117,1,23912,484827,501049,16222,"Additional processing dates:  2011/12/29.  "
29743,17118,1,24579,743062,757275,14213,"Additional processing dates:  2011/12/01.  "
29744,17122,1,24579,703162,717128,13966,"Additional processing dates:  2011/12/06.  "
29745,17126,1,24579,661773,675231,13458,NA
29746,17127,1,24579,621070,634564,13494,"Medium detritus.  "
29747,17130,1,24579,783971,797790,13819,NA
29748,17133,1,24579,825551,838710,13159,"Additional processing dates:  2011/12/28.  "
29749,17136,1,23912,539626,556095,16469,NA
29750,17139,1,23912,586007,603944,17937,"Additional processing dates:  2011/11/30.  "
29751,17144,1,23912,637247,652744,15497,NA
29752,17145,1,23912,686048,701824,15776,"weedy sample.  "
29753,17150,1,24579,581562,593790,12228,NA
29754,17153,1,23912,735498,752116,16618,"Additional processing dates:  2011/11/16.  "
29755,17154,1,23912,786947,802132,15185,NA
29756,17157,1,24579,863442,877354,13912,"High level of debris.  "
29757,17161,1,24579,227983,248803,20820,"Additional processing dates:  2011/11/17.  "
29758,17164,1,24579,194183,215398,21215,"Additional processing dates:  2011/12/06, 2011/12/05.  "
29759,17166,1,24579,44344,66186,21842,"Additional processing dates:  2011/11/10.  "
29760,17169,1,24579,142374,163791,21417,NA
29761,17172,1,24579,101389,112304,10915,"Additional processing dates:  2011/11/15.  "
29762,17175,1,24579,980674,1061,20387,"Additional processing dates:  2011/11/10.  Heavy debris.  "
29763,17178,1,24579,918303,939982,21679,NA
29764,17181,1,23912,243004,263099,20095,"Additional processing dates:  2012/01/31.  High level of debris.  "
29765,17184,1,23912,183726,204147,20421,"Additional processing dates:  2012/02/01, 2012/02/02.  High level of debris.  many spineless naplii, making it difficult to tell if some are other or species we are counting ie. Sino or Pseudo.  "
29766,17189,1,23912,104274,127508,23234,NA
29767,17192,1,23912,44625,65316,20691,NA
29768,17193,1,23912,982215,1725,19510,NA
29769,17196,1,23912,923527,942764,19237,NA
29770,17200,1,23912,864916,884097,19181,NA
29771,17203,1,24579,312916,337704,24788,NA
29772,17205,1,24579,337704,357961,7136,NA
29773,17208,1,24579,378143,398349,20206,NA
29774,17211,1,24579,713377,735483,22106,NA
29775,17214,1,24579,646023,665582,19559,NA
29776,17217,1,24579,599155,621771,22616,"Additional processing dates:  2012/03/02.  moderate amount of detritus.  "
29777,17220,1,24579,436762,456823,20061,"moderate amount of detritus.  "
29778,17223,1,24579,499135,519939,20804,NA
29779,17228,1,23912,301675,321756,20081,NA
29780,17231,1,23912,406834,425988,19154,NA
29781,17232,1,23912,349945,368307,18362,"Additional processing dates:  2012/01/24.  "
29782,17235,1,23912,465854,486393,20539,"Additional processing dates:  2012/01/25.  "
29783,17238,1,23912,586875,607840,20965,"Additional processing dates:  2012/01/26.  "
29784,17241,1,23912,528046,547727,19681,"Additional processing dates:  2012/01/27.  "
29785,17244,1,23912,644682,664956,20274,"Additional processing dates:  2012/02/06.  "
29786,17247,1,24579,182204,201083,18879,"Additional processing dates:  2012/01/17.  High level of debris.  High level of debris. Some organisms stained black on caudal rami, so maturity is more difficult to determine.  "
29787,17250,1,24579,10553,28902,18349,"Additional processing dates:  2012/05/10.  "
29788,17253,1,24579,128413,147000,18587,"High level of debris. Volumed up.  "
29789,17258,1,24579,71573,81066,9493,"High level of debris. Volumed up.  "
29790,17261,1,24579,984153,993501,9348,NA
29791,17262,1,24579,894925,916359,21434,"Additional processing dates:  2012/05/14.  "
29792,17265,1,24579,837163,856080,18917,NA
29793,17268,1,24579,775085,794329,19244,"Additional processing dates:  2012/05/08.  "
29794,17272,1,23912,706055,726096,20041,NA
29795,17276,1,23912,766247,787254,21007,"Additional processing dates:  2012/01/05.  "
29796,17277,1,23912,827876,847001,19125,"Additional processing dates:  2012/01/05.  "
29797,17280,1,23912,884914,904956,20042,"Additional processing dates:  2012/01/10, 2012/01/09.  "
29798,17283,1,23912,927615,945316,17701,"Additional processing dates:  2012/01/06, 2012/01/17.  "
29799,17288,1,23912,982787,626,17839,"Additional processing dates:  2012/01/11.  Debris caused smaller organism count.  High level of debris.  "
29800,17291,1,24579,400193,418152,17959,"Additional processing dates:  2012/03/14.  "
29801,17292,1,24579,455343,474352,19009,"Additional processing dates:  2012/03/19.  "
29802,17295,1,24579,510756,529672,18916,NA
29803,17300,1,24579,298633,317792,19159,NA
29804,17302,1,24579,356042,373410,17368,"Additional processing dates:  2012/03/20.  "
29805,17304,1,24579,565732,584601,18869,"Additional processing dates:  2012/01/18.  I incorrectly identified Pseudo nauplii as other because there were a large amount that were spineless. I assumed that they were a different  nauplii. It is correct here, but the original numbers show in the QC database.  "
29806,17307,1,24579,238441,256109,17668,NA
29807,17310,1,24579,620412,640203,19791,NA
29808,17314,1,24579,678722,696127,17405,"Additional processing dates:  2012/02/07.  High level of debris.  "
29809,17316,1,24579,946060,964548,18488,"Additional processing dates:  2012/02/16.  "
29810,17319,1,24579,999954,17372,17418,"Additional processing dates:  2012/02/16, 2012/02/17.  "
29811,17324,1,24579,835383,854464,19081,"Additional processing dates:  2012/02/15.  ~ 90% of the adult Sinos had parasites. May be off by a few sinos. I forgot to add cell.  45% of adult Sinos are infected with parasites.  46% of Adult Sinos infected with parasites.  48% of Adult Sinos infected with parasites .  49% of adult Sinos are infected with parasites.  52% of adult Sinos are infected with parasites.  53% of adult Sinos are infected with parasites.  56% of Adult Sinos infected with parasites.  61%  of Adult Sinos infected with parasites.  63% of adult Sinos are infected with parasites.  66% of Adult Sinos infected with parasites.  69% of Adult Sinos infected with parasites.  "
29812,17325,1,24579,52854,71613,18759,"Additional processing dates:  2012/01/20, 2012/01/19.  "
29813,17328,1,24579,891742,911313,19571,NA
29814,17331,1,24579,780684,798800,18116,NA
29815,17334,1,24579,733059,751912,18853,"Additional processing dates:  2012/02/13.  "
29816,17337,1,24579,100238,119143,18905,"Additional processing dates:  2012/06/07.  High level of debris.  "
29817,17340,1,24579,378614,395872,17258,"Additional processing dates:  2012/02/14.  "
29818,17344,1,24579,504603,521759,17156,"Additional processing dates:  2012/04/04.  "
29819,17348,1,24579,266714,285181,18467,NA
29820,17349,1,24579,451264,469696,18432,NA
29821,17352,1,24579,322956,342323,19367,"Additional processing dates:  2012/03/21.  "
29822,17355,1,24579,212151,230871,18720,"High level of debris. Volumed up.  "
29823,17359,1,24579,156146,175142,18996,"high level of debris in sample.  "
29824,17361,1,23912,81927,102197,20270,"Additional processing dates:  2012/07/06, 2012/07/09.  "
29825,17364,1,23912,50585,70834,20249,"Additional processing dates:  2012/05/22.  "
29826,17367,1,23912,109457,128347,18890,NA
29827,17370,1,23912,149085,168637,19552,"Additional processing dates:  2012/05/23.  "
29828,17375,1,23912,438757,459148,20391,"Additional processing dates:  2012/05/30.  "
29829,17378,1,23912,378635,398737,20102,NA
29830,17379,1,23912,320715,340447,19732,NA
29831,17382,1,23912,207726,227248,19522,NA
29832,17385,1,23912,262547,282147,19600,NA
29833,17388,1,24579,777282,797304,20022,NA
29834,17391,1,24579,893580,912832,19252,"Additional processing dates:  2012/06/13.  High level of debris.  "
29835,17394,1,24579,836144,855520,19376,"Additional processing dates:  2012/06/14.  sand.  "
29836,17397,1,24579,724562,742628,18066,"Additional processing dates:  2012/06/12.  "
29837,17401,1,24579,666005,684578,18573,NA
29838,17404,1,24579,607859,627380,19521,NA
29839,17406,1,24579,555577,575172,19595,"Additional processing dates:  2012/06/06.  "
29840,17409,1,23912,821028,841458,20430,NA
29841,17412,1,23912,901236,921004,19768,NA
29842,17417,1,23912,761587,781888,20301,"high level of debris
volumed up.  "
29843,17420,1,23912,702540,721216,18676,NA
29844,17421,1,23912,637926,656945,19019,"Additional processing dates:  2012/06/19.  "
29845,17424,1,23912,557366,577805,20439,"Additional processing dates:  2012/06/18.  "
29846,17427,1,23912,499037,517868,18831,NA
29847,17430,1,24579,930075,951745,21670,NA
29848,17433,1,24579,991650,12921,21271,NA
29849,17436,1,24579,52916,72712,19796,NA
29850,17439,1,24579,114673,134905,20232,"Additional processing dates:  2012/06/26.  "
29851,17443,1,24579,153433,174455,21022,NA
29852,17447,1,24579,202825,224033,21208,"Additional processing dates:  2012/06/27.  "
29853,17448,1,24579,242814,262773,19959,NA
29854,17451,1,23912,205887,225076,19189,"Additional processing dates:  2012/07/23.  "
29855,17454,1,23912,144577,164176,19599,NA
29856,17459,1,23912,265447,286227,20780,"Additional processing dates:  2012/07/24.  "
29857,17462,1,23912,959787,978287,18500,NA
29858,17463,1,23912,19644,40836,21192,"Additional processing dates:  2012/07/02.  "
29859,17466,1,23912,326697,345687,18990,NA
29860,17469,1,24579,406073,427063,20990,NA
29861,17474,1,24579,352043,371504,19461,NA
29862,17475,1,24579,291343,311195,19852,"Additional processing dates:  2012/07/25.  "
29863,17478,1,24579,467281,487133,19852,"Additional processing dates:  2012/07/26.  Heavy debris.  "
29864,17481,1,24579,685094,705641,20547,NA
29865,17485,1,24579,749512,767879,18367,"Additional processing dates:  2012/04/09, 2012/04/05.  "
29866,17488,1,24579,586749,606455,19706,NA
29867,17490,1,24579,807112,825942,18830,"Additional processing dates:  2012/04/24, 2012/04/23.  "
29868,17493,1,24579,524368,544609,20241,NA
29869,17496,1,24579,865373,880749,15376,"Additional processing dates:  2012/04/30, 2012/05/01.  High level of debris. Volumed up.  "
29870,17501,1,24579,919899,939063,19164,"Additional processing dates:  2012/05/07.  High level of debris. Volumed up.  "
29871,17504,1,23912,384465,404026,19561,"Additional processing dates:  2012/07/27.  "
29872,17505,1,23912,466167,472337,6170,NA
29873,17508,1,23912,477727,496736,19009,NA
29874,17511,1,23912,789966,809465,19499,NA
29875,17514,1,23912,728065,748435,20370,"Additional processing dates:  2011/06/17.  "
29876,17517,1,23912,540046,558427,18381,NA
29877,17520,1,23912,663745,683085,19340,NA
29878,17523,1,24579,195075,212474,17399,NA
29879,17527,1,24579,176464,183384,6920,"Additional processing dates:  2012/08/03.  "
29880,17531,1,24579,138081,149041,10960,NA
29881,17532,1,24579,105220,118949,13729,"Additional processing dates:  2012/08/02.  "
29882,17535,1,24579,62238,76780,14542,"Additional processing dates:  2012/08/06.  "
29883,17538,1,24579,21266,39187,17921,"Additional processing dates:  2012/08/01.  "
29884,17543,1,24579,966114,983313,17199,NA
29885,17546,1,23912,297547,319168,21621,NA
29886,17547,1,23912,365265,386207,20942,"Heavy detritus.  "
29887,17550,1,23912,242746,261456,18710,"Additional processing dates:  2012/08/08.  High level of debris.  "
