"FishSampleID","GearID","SampleCode","FishCode","Catch"
75608,37195,1,6,5
75609,37195,1,0,13
75610,37195,1,75,1
75611,37197,1,6,9
75612,37197,1,0,17
75613,37197,1,75,1
75614,37198,1,5,1
75615,37198,1,6,13
75616,37198,1,0,16
75617,37199,1,5,1
75618,37199,1,6,7
75619,37199,1,44,2
75620,37199,1,36,1
75621,37201,1,44,3
75622,37201,1,0,2
75623,37201,1,75,2
75624,37201,1,6,12
75625,37202,1,49,1
75626,37202,1,36,3
75627,37202,1,0,4
75628,37202,1,75,1
75629,37202,1,44,1
75630,37202,1,6,9
75631,37203,1,44,3
75632,37203,1,6,10
75633,37205,1,44,2
75634,37205,1,53,1
75635,37205,1,6,6
75636,37206,1,44,1
75637,37206,1,6,4
75638,37207,1,6,2
75639,37207,1,0,1
75640,37209,1,6,4
75641,37209,1,0,5
75642,37210,1,0,1
75643,37210,1,6,11
75644,37211,1,0,2
75645,37213,1,36,1
75646,37213,1,6,3
75647,37213,1,0,10
75648,37214,1,6,7
75649,37214,1,0,10
75650,37214,1,49,2
75651,37215,1,0,37
75652,37215,1,75,4
75653,37215,1,6,1
75654,37217,1,0,69
75655,37217,1,75,1
75656,37217,1,6,3
75657,37218,1,0,104
75658,37218,1,5,3
75659,37218,1,6,6
75660,37219,1,75,4
75661,37219,1,0,32
75662,37219,1,5,1
75663,37219,1,6,4
75664,37221,1,6,6
75665,37221,1,0,22
75666,37222,1,75,1
75667,37222,1,0,34
75668,37223,1,75,4
75669,37223,1,0,26
75670,37225,1,0,41
75671,37225,1,75,1
75672,37225,1,6,1
75673,37226,1,0,42
75674,37226,1,75,1
75675,37226,1,6,1
75676,37227,1,75,3
75677,37227,1,0,20
75678,37229,1,75,12
75679,37229,1,0,10
75680,37230,1,75,9
75681,37230,1,0,22
75682,37231,1,75,2
75683,37231,1,0,10
75684,37233,1,75,5
75685,37233,1,0,7
75686,37234,1,75,5
75687,37234,1,0,5
75688,37235,1,0,7
75689,37235,1,5,1
75690,37235,1,75,33
75691,37237,1,5,2
75692,37237,1,75,55
75693,37237,1,0,7
75694,37238,1,75,50
75695,37239,1,14,2
75696,37239,1,75,5
75697,37242,1,49,1
75698,37242,1,75,5
75699,37242,1,10,2
75700,37242,1,14,1
75701,37247,1,14,1
75702,37249,1,14,1
75703,37250,1,14,1
75704,37251,1,0,19
75705,37253,1,0,16
75706,37253,1,2,3
75707,37253,1,75,4
75708,37254,1,0,27
75709,37254,1,2,6
75710,37254,1,75,2
75711,37254,1,10,1
75712,37254,1,14,1
75713,37254,1,49,1
75714,37251,1,10,3
75715,37251,1,2,1
75716,37271,1,0,7
75717,37271,1,5,2
75718,37273,1,5,7
75719,37273,1,0,5
75720,37273,1,77,1
75721,37274,1,5,6
75722,37274,1,36,3
75723,37255,1,0,10
75724,37255,1,6,9
75725,37255,1,5,1
75726,37257,1,0,21
75727,37257,1,5,1
75728,37258,1,0,31
75729,37259,1,0,15
75730,37259,1,6,7
75731,37259,1,52,1
75732,37261,1,0,8
75733,37261,1,6,3
75734,37261,1,5,1
75735,37262,1,0,11
75736,37262,1,6,7
75737,37263,1,0,30
75738,37263,1,5,3
75739,37265,1,0,16
75740,37265,1,5,2
75741,37265,1,75,1
75742,37266,1,0,7
75743,37266,1,5,4
75744,37266,1,75,1
75745,37267,1,24,1
75746,37267,1,0,16
75747,37269,1,0,18
75748,37269,1,6,4
75749,37269,1,5,2
75750,37270,1,0,7
75751,37270,1,6,2
75752,37275,1,49,1
75753,37275,1,14,1
75754,37277,1,14,1
75755,37277,1,10,2
75756,37277,1,6,1
75757,37277,1,2,1
75758,37278,1,0,2
75759,37278,1,10,1
75760,37278,1,14,1
75761,37279,1,0,1
75762,37279,1,10,1
75763,37279,1,69,1
75764,37279,1,52,1
75765,37281,1,75,4
75766,37281,1,52,1
75767,37282,1,75,6
75768,37282,1,0,1
75769,37282,1,10,1
75770,37282,1,69,1
75771,37283,1,75,43
75772,37283,1,0,2
75773,37283,1,69,1
75774,37283,1,34,1
75775,37285,1,75,58
75776,37285,1,0,17
75777,37285,1,69,2
75778,37286,1,75,28
75779,37286,1,0,5
75780,37286,1,69,2
75781,37287,1,0,14
75782,37287,1,5,3
75783,37289,1,0,9
75784,37289,1,6,2
75785,37290,1,0,10
75786,37290,1,6,1
75787,37291,1,0,48
75788,37293,1,0,81
75789,37293,1,6,4
75790,37294,1,0,35
75791,37294,1,6,1
75792,37295,1,6,52
75794,37295,1,36,8
75795,37295,1,0,4
75796,37295,1,5,1
75797,37297,1,0,8
75798,37297,1,36,8
75799,37297,1,5,1
75800,37297,1,6,37
75801,37298,1,0,1
75802,37298,1,5,1
75803,37298,1,36,10
75804,37298,1,6,38
75805,37299,1,10,4
75806,37301,1,34,1
75807,37301,1,10,1
75808,37302,1,10,1
75809,37303,1,13,1
75810,37303,1,2,3
75811,37303,1,0,1
75812,37305,1,20,1
75813,37305,1,0,1
75814,37305,1,2,2
75815,37306,1,14,1
75816,37306,1,80,1
75817,37306,1,0,1
75818,37306,1,10,1
75819,37306,1,2,11
75820,37258,1,6,10
75821,37118,1,0,5
75822,37118,1,69,4
75823,37307,1,49,5
75824,37309,1,49,14
75825,37310,1,49,4
75826,37311,1,49,13
75827,37313,1,49,5
75828,37314,1,49,11
75829,37315,1,49,10
75830,37317,1,49,12
75831,37319,1,2,5
75832,37319,1,49,18
75833,37320,1,49,134
75834,37322,1,2,4
75835,37322,1,49,7
75836,37324,1,2,4
75837,37324,1,49,6
75838,37325,1,10,1
75839,37325,1,49,3
75840,37325,1,2,8
75841,37326,1,10,6
75842,37326,1,49,2
75843,37326,1,2,7
75844,37326,1,52,1
75845,37328,1,49,2
75846,37331,1,49,5
75847,37332,1,2,2
75848,37332,1,10,1
75849,37334,1,49,2
75850,37334,1,2,1
75851,37335,1,49,1
75852,37335,1,2,1
75853,37336,1,49,12
75854,37338,1,49,3
75855,37339,1,49,5
75856,37341,1,2,1
75857,37341,1,49,4
75858,37342,1,2,1
75859,37344,1,2,2
75860,37350,1,49,1
75861,37351,1,49,1
75862,37352,1,49,4
75863,37353,1,49,8
75867,37358,1,52,6
75868,37358,1,10,2
75869,37358,1,49,2
75870,37358,1,2,7
75871,37360,1,49,1
75872,37360,1,10,3
75873,37360,1,2,8
75874,37361,1,52,1
75875,37361,1,49,3
75876,37361,1,2,6
75877,37368,1,10,2
75878,37368,1,2,1
75879,37368,1,52,5
75880,37362,1,10,4
75881,37362,1,49,1
75882,37362,1,52,5
75883,37362,1,2,6
75884,37364,1,2,6
75885,37365,1,2,20
75886,37374,1,2,7
75887,37374,1,52,2
75888,37374,1,10,8
75889,37375,1,2,18
75890,37375,1,52,3
75891,37375,1,49,1
75892,37375,1,10,15
75893,37366,1,52,12
75894,37369,1,52,1
75895,37369,1,2,2
75896,37380,1,2,7
75897,37380,1,52,7
75898,37380,1,10,7
75899,37382,1,2,3
75900,37382,1,49,1
75901,37382,1,10,3
75902,37382,1,52,16
75903,37383,1,2,5
75904,37383,1,52,11
75905,37383,1,10,6
75906,37383,1,49,6
75907,37376,1,49,2
75908,37378,1,2,1
75909,37378,1,49,1
75910,37379,1,49,1
75911,37384,1,49,4
75912,37384,1,0,1
75913,37386,1,49,16
75914,37387,1,49,31
75915,37342,1,49,14
75916,37344,1,49,7
75917,37345,1,49,8
75918,37364,1,52,11
75919,37364,1,49,1
75920,37365,1,52,29
75921,37365,1,10,2
75922,37365,1,49,1
75923,37388,1,49,3
75924,37390,1,49,4
75925,37391,1,49,1
75926,37346,1,49,127
75927,37347,1,49,45
75928,37392,1,49,1
75929,37392,1,2,1
75930,37392,1,52,2
75931,37394,1,49,1
75932,37395,1,49,4
75933,37395,1,67,1
75934,37408,1,52,1
75935,37410,1,49,1
75936,37410,1,2,1
75937,37410,1,52,1
75938,37411,1,52,3
75939,37411,1,2,4
75940,37411,1,10,1
75942,37400,1,49,1
75943,37400,1,10,1
75944,37400,1,2,30
75945,37499,1,49,1
75946,37499,1,2,33
75947,37403,1,2,34
75948,37403,1,49,1
75949,37468,1,49,3
75950,37470,1,49,3
75951,37471,1,49,2
75952,37476,1,10,2
75953,37476,1,52,1
75954,37478,1,10,1
75955,37478,1,52,1
75956,37479,1,10,1
75957,37481,1,34,1
75958,37481,1,52,4
75960,37484,1,52,6
75961,37485,1,0,1
75962,37485,1,52,8
75963,37485,1,2,8
75964,37487,1,20,1
75965,37487,1,52,9
75966,37487,1,2,2
75970,37489,1,20,1
75971,37489,1,49,1
75972,37489,1,52,5
75973,37491,1,20,1
75974,37491,1,2,1
75975,37491,1,52,5
75976,37492,1,52,4
75977,37492,1,10,1
75978,37493,1,66,1
75979,37493,1,52,2
75980,37495,1,52,1
75981,37495,1,49,2
75982,37496,1,52,3
75983,37474,1,52,5
75984,37475,1,52,1
75985,37444,1,52,1
75986,37444,1,34,1
75987,37444,1,10,1
75989,37440,1,10,1
75990,37440,1,52,1
75991,37442,1,10,2
75992,37443,1,52,3
75993,37436,1,10,1
75994,37439,1,52,1
75995,37370,1,49,1
75996,37370,1,2,12
75997,37372,1,2,12
75998,37373,1,2,11
75999,37406,1,49,1
76000,37483,1,52,5
76001,37446,1,49,1
76002,37452,1,10,8
76003,37452,1,52,17
76004,37454,1,10,11
76005,37454,1,52,7
76006,37455,1,52,7
76007,37455,1,10,2
76008,37456,1,20,1
76009,37456,1,52,66
76010,37456,1,10,24
76011,37456,1,34,1
76012,37458,1,52,46
76013,37458,1,10,19
76014,37458,1,2,1
76015,37459,1,52,43
76016,37459,1,10,22
76017,37448,1,10,2
76018,37448,1,52,1
76019,37450,1,10,3
76020,37451,1,10,3
76021,37451,1,69,1
76022,37432,1,52,3
76023,37434,1,52,3
76024,37435,1,52,4
76025,37464,1,49,4
76026,37424,1,74,1
76027,37424,1,52,10
76028,37424,1,2,1
76029,37426,1,52,3
76030,37427,1,10,1
76031,37427,1,52,7
76032,37512,1,49,1
76033,37514,1,49,2
76034,37515,1,49,1
76035,37516,1,52,1
76036,37516,1,49,1
76037,37520,1,49,1
76038,37523,1,49,5
76039,37524,1,49,1
76040,37527,1,49,1
76041,37532,1,2,1
76042,37534,1,49,1
76043,37539,1,49,1
76044,37540,1,49,2
76045,37542,1,49,2
76046,37544,1,49,1
76047,37546,1,49,2
76048,37550,1,0,1
76049,37551,1,0,1
76050,37551,1,2,1
76051,37552,1,0,3
76052,37552,1,49,3
76053,37554,1,0,2
76054,37554,1,49,1
76055,37555,1,49,4
76056,37555,1,0,1
76057,37556,1,49,2
76058,37558,1,0,3
76059,37558,1,49,3
76060,37559,1,0,1
76061,37559,1,49,3
76062,37559,1,64,1
76063,37564,1,49,1
76064,37567,1,49,2
76065,37568,1,49,4
76066,37570,1,49,1
76067,37571,1,49,2
76068,37572,1,0,2
76069,37574,1,0,2
76070,37575,1,0,3
76071,37578,1,0,5
76072,37579,1,0,1
76073,37579,1,49,1
76074,37580,1,0,1
76075,37582,1,0,2
76076,37582,1,49,1
76077,37583,1,0,2
76078,37583,1,49,1
76079,37586,1,49,1
76080,37588,1,49,1
76081,37588,1,0,1
76082,37590,1,49,1
76083,37591,1,0,7
76084,37591,1,36,1
76085,37591,1,49,9
76086,37591,1,44,1
76087,37592,1,75,7
76088,37592,1,6,1
76089,37592,1,49,3
76090,37594,1,75,3
76091,37594,1,49,2
76092,37595,1,75,5
76093,37595,1,6,1
76094,37598,1,0,1
76095,37598,1,6,1
76096,37599,1,6,1
76097,37602,1,36,1
76098,37604,1,0,2
76099,37604,1,49,2
76100,37606,1,0,1
76101,37607,1,49,2
76102,37608,1,0,18
76103,37608,1,6,3
76104,37608,1,75,5
76105,37608,1,10,12
76106,37610,1,0,19
76107,37610,1,10,6
76108,37610,1,75,2
76109,37610,1,6,2
76110,37610,1,49,1
76111,37611,1,0,18
76112,37611,1,49,2
76113,37611,1,6,1
76114,37611,1,28,1
76115,37611,1,10,4
76116,37611,1,75,6
76117,37612,1,0,4
76118,37612,1,49,1
76119,37614,1,0,11
76120,37614,1,10,1
76121,37614,1,6,1
76122,37615,1,0,26
76123,37615,1,49,1
76124,37615,1,75,3
76125,37616,1,6,17
76126,37616,1,0,1
76127,37616,1,75,3
76128,37618,1,0,4
76129,37618,1,75,5
76130,37618,1,6,3
76131,37619,1,75,5
76132,37619,1,6,8
76133,37620,1,2,13
76134,37620,1,0,2
76135,37620,1,75,3
76136,37622,1,52,2
76137,37622,1,2,12
76138,37622,1,75,1
76139,37622,1,10,5
76140,37623,1,2,6
76141,37623,1,10,4
76142,37623,1,0,1
76143,37624,1,6,1
76144,37624,1,0,2
76145,37624,1,75,2
76146,37626,1,75,6
76147,37626,1,0,6
76148,37626,1,10,1
76149,37627,1,0,3
76150,37627,1,75,3
76151,37627,1,10,4
76152,37627,1,49,1
76153,37628,1,2,8
76154,37628,1,10,5
76155,37630,1,15,1
76156,37630,1,2,4
76157,37631,1,15,2
76158,37631,1,2,21
76159,37631,1,10,2
76160,37632,1,0,3
76161,37632,1,75,3
76162,37632,1,36,1
76163,37632,1,6,1
76164,37634,1,0,5
76165,37634,1,36,4
76166,37634,1,75,7
76167,37635,1,0,11
76168,37635,1,6,2
76169,37635,1,36,1
76170,37635,1,75,5
76171,37636,1,0,2
76172,37638,1,0,4
76173,37639,1,0,2
76174,37639,1,49,1
76175,37639,1,36,1
76176,37640,1,0,1
76177,37640,1,75,1
76178,37642,1,0,2
76179,37642,1,75,2
76180,37643,1,0,4
76181,37643,1,75,2
76182,37644,1,2,17
76183,37644,1,10,2
76184,37644,1,34,2
76185,37646,1,2,33
76186,37646,1,34,15
76187,37646,1,75,1
76188,37647,1,2,20
76189,37647,1,10,8
76190,37647,1,75,2
76191,37647,1,34,3
76192,37647,1,0,1
76193,37648,1,2,15
76194,37648,1,10,36
76195,37650,1,10,2
76196,37650,1,2,6
76197,37651,1,10,6
76198,37659,1,10,6
76199,37659,1,2,22
76200,37652,1,2,20
76201,37652,1,10,12
76202,37653,1,2,17
76203,37653,1,10,18
76204,37654,1,2,1
76205,37654,1,0,8
76206,37656,1,2,1
76207,37656,1,10,5
76208,37656,1,0,8
76209,37658,1,0,5
76210,37661,1,0,2
76211,37661,1,49,1
76212,37661,1,36,1
76213,37663,1,0,2
76214,37663,1,6,1
76215,37664,1,0,3
76216,37665,1,0,6
76217,37665,1,6,1
76218,37667,1,49,1
76219,37667,1,0,4
76220,37668,1,0,2
76221,37669,1,0,10
76222,37671,1,0,14
76223,37671,1,10,8
76224,37672,1,0,15
76225,37672,1,10,2
76226,37673,1,13,1
76227,37675,1,13,4
76228,37676,1,33,1
76229,37677,1,2,3
76230,37677,1,10,3
76231,37679,1,2,7
76232,37679,1,10,4
76233,37679,1,13,5
76234,37680,1,2,3
76235,37680,1,13,3
76236,37683,1,10,1
76237,37687,1,52,1
76238,37689,1,2,11
76239,37689,1,48,1
76240,37689,1,10,1
76241,37691,1,2,2
76242,37691,1,33,2
76243,37692,1,33,1
76244,37692,1,2,1
76245,37693,1,0,15
76246,37693,1,49,1
76247,37695,1,0,14
76248,37695,1,6,1
76249,37695,1,36,1
76250,37696,1,0,28
76251,37696,1,36,1
76252,37696,1,49,2
76253,37696,1,6,1
76254,37715,1,0,15
76255,37715,1,6,13
76256,37715,1,75,304
76257,37717,1,0,8
76258,37717,1,6,12
76259,37717,1,75,289
76260,37718,1,0,15
76261,37718,1,75,314
76262,37718,1,6,11
76263,37711,1,2,35
76264,37711,1,10,20
76265,37711,1,0,52
76266,37711,1,75,1
76267,37713,1,2,36
76268,37713,1,0,25
76269,37713,1,10,10
76270,37713,1,75,1
76271,37714,1,2,18
76272,37714,1,0,24
76273,37714,1,10,3
76274,37714,1,6,1
76275,37707,1,0,8
76276,37709,1,0,2
76277,37710,1,0,5
76278,37710,1,10,1
76279,37703,1,6,1
76280,37705,1,6,3
76281,37706,1,0,1
76282,37719,1,6,1
76283,37702,1,6,1
76284,37700,1,6,1
76285,37721,1,0,52
76286,37721,1,75,9
76287,37723,1,0,50
76288,37723,1,75,11
76289,37724,1,0,61
76290,37724,1,75,6
76291,37724,1,6,2
76292,37725,1,0,53
76293,37725,1,2,7
76294,37725,1,10,6
76295,37725,1,75,6
76296,37727,1,2,13
76297,37727,1,0,30
76298,37727,1,10,10
76299,37727,1,75,3
76300,37728,1,2,4
76301,37728,1,0,33
76302,37728,1,75,3
76303,37728,1,10,2
76304,37729,1,35,1
76305,37729,1,75,11
76306,37729,1,34,1
76307,37731,1,75,16
76308,37732,1,75,3
76309,37733,1,0,4
76310,37733,1,6,1
76311,37735,1,0,11
76312,37736,1,0,8
76313,37737,1,14,1
76314,37737,1,13,7
76315,37737,1,10,3
76316,37739,1,10,1
76317,37739,1,14,1
76318,37739,1,75,4
76319,37739,1,13,3
76320,37740,1,75,1
76321,37741,1,10,8
76322,37741,1,33,1
76323,37743,1,2,1
76324,37743,1,33,1
76325,37743,1,75,4
76326,37743,1,10,10
76327,37744,1,33,1
76328,37744,1,2,1
76329,37744,1,10,16
76330,37745,1,2,3
76331,37745,1,10,13
76332,37747,1,2,2
76333,37747,1,10,16
76334,37748,1,10,7
76335,37748,1,2,14
76336,37748,1,34,1
76337,37749,1,2,17
76338,37749,1,0,27
76339,37749,1,10,8
76340,37749,1,75,39
76341,37751,1,2,13
76342,37751,1,0,16
76343,37751,1,75,18
76344,37751,1,10,9
76345,37752,1,2,16
76346,37752,1,0,31
76347,37752,1,75,36
76348,37752,1,10,4
76349,37753,1,75,57
76350,37753,1,10,4
76351,37753,1,35,1
76352,37753,1,33,2
76353,37755,1,75,41
76354,37756,1,75,17
76355,37756,1,0,5
76356,37757,1,2,41
76357,37757,1,75,27
76358,37757,1,10,19
76359,37757,1,0,1
76360,37758,1,2,31
76361,37758,1,75,15
76362,37758,1,10,21
76363,37758,1,0,1
76364,37760,1,2,24
76365,37760,1,10,27
76366,37760,1,75,13
76368,37761,1,2,43
76369,37761,1,10,27
76370,37761,1,5,1
76371,37761,1,0,1
76372,37761,1,69,1
76373,37763,1,2,15
76374,37763,1,10,27
76375,37764,1,2,58
76376,37764,1,10,13
76377,37765,1,10,12
76378,37765,1,0,1
76379,37765,1,69,2
76380,37765,1,14,1
76381,37767,1,14,5
76382,37767,1,10,2
76383,37768,1,10,6
76384,37769,1,10,5
76385,37769,1,0,1
76386,37771,1,10,2
76387,37771,1,0,1
76388,37772,1,10,7
76389,37772,1,0,1
76390,37773,1,75,3
76391,37773,1,0,1
76392,37775,1,0,2
76393,37775,1,75,1
76394,37776,1,0,3
76395,37777,1,0,2
76396,37777,1,75,2
76397,37777,1,49,1
76398,37779,1,75,3
76399,37779,1,0,2
76400,37780,1,0,8
76401,37780,1,75,1
76402,37780,1,49,1
76403,37780,1,6,1
76404,37783,1,0,1
76405,37784,1,0,1
76406,37784,1,6,1
76407,37784,1,36,1
76408,37785,1,75,9
76409,37785,1,0,2
76410,37785,1,49,1
76411,37787,1,75,11
76412,37787,1,49,1
76413,37788,1,75,1
76414,37821,1,75,6
76415,37821,1,0,1
76416,37821,1,6,6
76417,37823,1,6,4
76418,37823,1,75,2
76419,37817,1,0,11
76420,37817,1,10,1
76421,37819,1,75,1
76422,37819,1,0,12
76423,37819,1,6,1
76424,37820,1,0,8
76425,37820,1,36,1
76426,37820,1,6,1
76427,37813,1,75,224
76428,37813,1,0,3
76429,37813,1,6,10
76430,37815,1,75,108
76431,37815,1,0,2
76432,37816,1,75,65
76433,37816,1,6,5
76434,37816,1,0,1
76435,37809,1,0,4
76436,37809,1,75,1
76437,37812,1,0,2
76438,37805,1,0,2
76439,37807,1,0,1
76440,37808,1,0,1
76441,37808,1,5,1
76442,37801,1,0,3
76443,37801,1,6,2
76444,37803,1,44,1
76445,37803,1,0,1
76446,37804,1,0,6
76447,37804,1,6,1
76448,37797,1,0,7
76449,37797,1,75,7
76450,37797,1,53,1
76451,37799,1,0,9
76452,37799,1,10,1
76453,37799,1,75,2
76454,37799,1,6,1
76455,37800,1,0,4
76456,37800,1,75,2
76457,37793,1,0,9
76458,37793,1,10,3
76459,37793,1,75,2
76460,37795,1,0,16
76461,37795,1,75,2
76462,37796,1,0,12
76463,37796,1,10,3
76464,37796,1,75,1
76465,37796,1,6,2
76466,37789,1,6,4
76467,37789,1,75,12
76468,37789,1,24,1
76469,37791,1,6,1
76470,37791,1,75,16
76471,37791,1,0,1
76472,37792,1,0,2
76473,37792,1,36,2
76474,37792,1,75,6
76475,37859,1,75,10
76476,37859,1,0,3
76477,37859,1,5,4
76478,37859,1,77,1
76479,37859,1,6,1
76480,37860,1,75,9
76481,37860,1,6,1
76482,37861,1,75,21
76483,37861,1,10,7
76484,37861,1,0,2
76485,37861,1,5,2
76486,37852,1,10,21
76487,37852,1,75,7
76488,37852,1,0,2
76489,37852,1,2,2
76490,37854,1,10,4
76491,37854,1,75,3
76492,37855,1,15,1
76493,37855,1,10,9
76494,37855,1,75,3
76495,37855,1,0,3
76496,37855,1,2,2
76497,37848,1,0,5
76498,37848,1,10,2
76499,37848,1,75,19
76500,37848,1,52,1
76501,37850,1,2,2
76502,37850,1,0,4
76503,37850,1,75,14
76504,37850,1,10,3
76505,37851,1,0,2
76506,37851,1,10,13
76507,37851,1,75,5
76508,37844,1,2,28
76509,37844,1,10,11
76510,37844,1,75,3
76511,37844,1,0,1
76512,37844,1,53,1
76513,37846,1,2,4
76514,37846,1,10,31
76515,37847,1,2,6
76516,37847,1,10,58
76517,37847,1,75,10
76518,37847,1,5,1
76519,37840,1,0,8
76520,37840,1,10,1
76521,37842,1,0,8
76522,37843,1,0,6
76523,37843,1,75,1
76524,37843,1,10,1
76525,37836,1,0,2
76526,37838,1,0,12
76527,37839,1,0,4
76528,37832,1,6,3
76529,37832,1,75,7
76530,37834,1,2,2
76531,37834,1,75,4
76532,37834,1,10,1
76533,37835,1,75,1
76534,37835,1,10,1
76535,37835,1,34,1
76536,37828,1,75,3
76537,37828,1,10,2
76538,37828,1,0,1
76539,37830,1,75,3
76540,37831,1,75,2
76541,37831,1,5,1
76542,37824,1,0,28
76543,37824,1,75,20
76544,37824,1,10,5
76545,37826,1,0,15
76546,37826,1,75,4
76547,37826,1,10,5
76548,37827,1,0,9
76549,37827,1,75,14
76550,37827,1,10,4
76551,37880,1,0,17
76552,37880,1,6,1
76553,37882,1,0,8
76554,37883,1,0,11
76555,37883,1,6,1
76556,37884,1,75,4
76557,37884,1,0,3
76558,37886,1,75,11
76559,37886,1,0,4
76560,37887,1,0,7
76561,37877,1,6,3
76562,37877,1,0,1
76563,37879,1,0,1
76564,37873,1,6,1
76565,37873,1,0,6
76566,37875,1,0,10
76567,37876,1,0,7
76568,37870,1,0,3
76569,37871,1,0,1
76570,37871,1,6,2
76571,37872,1,9,1
76572,37872,1,6,1
76573,37866,1,75,44
76574,37866,1,0,34
76575,37866,1,10,4
76576,37868,1,75,40
76577,37868,1,0,33
76578,37868,1,10,3
76579,37868,1,2,1
76580,37869,1,75,30
76581,37869,1,0,29
76582,37869,1,10,3
76583,37869,1,2,1
76584,37928,1,75,20
76585,37928,1,10,4
76586,37928,1,0,3
76587,37930,1,2,4
76588,37930,1,6,1
76589,37930,1,75,18
76590,37930,1,0,1
76591,37930,1,10,2
76592,37931,1,10,10
76593,37931,1,75,25
76594,37931,1,0,6
76595,37931,1,2,1
76596,37924,1,10,4
76597,37926,1,10,2
76598,37926,1,75,2
76599,37926,1,52,1
76600,37927,1,10,3
76601,37922,1,33,2
76602,37923,1,33,5
76603,37912,1,0,1
76604,37914,1,10,1
76605,37914,1,0,2
76606,37915,1,10,1
76607,37908,1,0,1
76608,37910,1,2,2
76609,37910,1,10,1
76610,37911,1,0,4
76611,37911,1,75,2
76612,37911,1,52,1
76613,37904,1,2,3
76614,37904,1,75,4
76615,37904,1,10,2
76616,37904,1,33,1
76617,37906,1,2,3
76618,37906,1,10,4
76619,37906,1,0,1
76620,37906,1,52,1
76621,37906,1,14,1
76622,37907,1,2,8
76623,37907,1,10,23
76624,37907,1,75,8
76625,37907,1,14,3
76626,37907,1,52,3
76627,37900,1,75,52
76628,37900,1,10,16
76629,37900,1,0,2
76630,37900,1,20,1
76631,37900,1,2,1
76632,37902,1,75,29
76633,37902,1,10,3
76634,37903,1,75,42
76635,37903,1,10,5
76636,37903,1,2,3
76637,37903,1,0,1
76638,37896,1,75,15
76639,37896,1,10,8
76640,37896,1,0,10
76641,37896,1,5,1
76642,37898,1,75,23
76643,37898,1,0,11
76644,37898,1,10,4
76645,37899,1,75,7
76646,37899,1,10,14
76647,37899,1,0,12
76648,37899,1,41,1
76649,37899,1,6,1
76650,37892,1,10,14
76651,37892,1,75,10
76652,37892,1,2,3
76653,37892,1,52,5
76654,37894,1,75,14
76655,37894,1,10,10
76656,37894,1,52,3
76657,37894,1,2,1
76658,37895,1,10,10
76659,37895,1,75,10
76660,37895,1,2,3
76661,37895,1,53,1
76662,37890,1,2,102
76663,37890,1,10,6
76664,37891,1,2,28
76665,37891,1,10,4
76666,37953,1,75,3
76667,37953,1,53,1
76668,37955,1,75,9
76669,37955,1,6,1
76670,37956,1,75,9
76671,37956,1,6,2
76672,37949,1,0,5
76673,37949,1,75,6
76674,37949,1,6,1
76675,37951,1,0,2
76676,37951,1,75,3
76677,37952,1,75,2
76678,37952,1,0,1
76679,37945,1,75,2
76680,37945,1,6,1
76681,37947,1,75,4
76682,37948,1,0,3
76683,37948,1,75,1
76684,37948,1,6,1
76685,37947,1,0,2
76686,37947,1,53,2
76687,37947,1,6,1
76688,37941,1,75,24
76689,37941,1,6,22
76690,37941,1,5,1
76691,37941,1,0,1
76692,37941,1,8,1
76693,37943,1,75,49
76694,37943,1,6,31
76695,37943,1,5,4
76696,37944,1,6,11
76697,37944,1,5,6
76698,37944,1,75,15
76699,37944,1,53,1
76700,37936,1,53,1
76701,37938,1,53,2
76702,37940,1,75,1
76703,37932,1,6,1
76704,37934,1,6,1
76705,37934,1,53,1
76706,37935,1,6,10
76707,37935,1,53,2
76708,37935,1,0,1
76709,37958,1,0,23
76710,37958,1,75,16
76711,37958,1,10,1
76712,37958,1,6,2
76713,37960,1,0,18
76714,37960,1,75,15
76715,37960,1,10,3
76716,37961,1,75,59
76717,37961,1,0,11
76718,37962,1,0,16
76719,37962,1,75,4
76720,37962,1,6,1
76721,37964,1,75,16
76722,37964,1,0,6
76723,37964,1,6,1
76724,37965,1,0,3
76725,37982,1,0,4
76726,37982,1,24,1
76727,37984,1,0,5
76728,37984,1,6,2
76729,37984,1,24,1
76730,37985,1,0,5
76731,37985,1,6,1
76732,37985,1,24,1
76733,37978,1,75,74
76734,37978,1,0,2
76735,37980,1,75,27
76736,37980,1,10,4
76737,37980,1,0,3
76738,37981,1,75,27
76739,37981,1,0,1
76740,37974,1,0,4
76741,37974,1,75,1
76742,37976,1,0,7
76743,37976,1,6,2
76744,37976,1,24,1
76745,37977,1,0,11
76746,37977,1,10,2
76747,37977,1,75,2
76748,37977,1,24,1
76749,37970,1,0,7
76750,37970,1,75,4
76751,37972,1,0,2
76752,37972,1,5,1
76753,37973,1,0,8
76754,37966,1,2,3
76755,37966,1,0,8
76756,37966,1,75,116
76757,37966,1,10,2
76758,37968,1,2,3
76759,37968,1,75,103
76760,37968,1,10,5
76761,37968,1,0,6
76762,37968,1,53,1
76763,37969,1,75,55
76764,37969,1,10,17
76765,37969,1,0,3
76766,37994,1,0,17
76767,37996,1,0,14
76768,37997,1,0,13
76769,37990,1,0,4
76770,37990,1,75,1
76771,37992,1,0,8
76772,37992,1,6,2
76773,37992,1,75,1
76774,37992,1,36,1
76775,37993,1,0,5
76776,37993,1,6,2
76777,37993,1,75,1
76778,37993,1,36,2
76779,37986,1,75,129
76780,37986,1,0,9
76781,37986,1,10,1
76782,37988,1,75,103
