"CatchRowID","TowRowID","OrganismCode","Catch"
36425,6603,97,1
36426,13979,0,1
36427,4001,63,1
36428,11440,3,12
36429,14445,3,31
36430,222,14,4
36431,8490,98,1
36432,15987,8,1
36433,12587,0,2
36434,2286,0,4
36435,13209,0,22
36436,8093,0,11
36437,7397,0,1
36438,19472,0,16
36439,19110,14,27
36440,12368,109,2
36441,10882,0,3
36442,14444,3,27
36443,18699,0,13
36444,5378,110,1
36445,14185,53,3
36446,14343,98,1
36447,4805,3,7
36448,14002,3,4
36449,12654,39,1
36450,719,3,4
36451,7238,0,891
36452,5352,8,5
36453,5527,2,33
36454,13256,157,5
36455,11632,0,24
36456,19652,20,1
36457,4978,20,1
36458,14111,97,4
36459,3466,0,2
36460,4826,14,10
36461,7318,3,2
36462,1801,156,3
36463,7082,0,4
36464,14820,5,1
36465,15742,0,17
36466,10620,14,31
36467,9593,0,19
36468,13103,20,1
36469,3230,14,1
36470,1907,3,6
36471,90,0,2
36472,6345,10,8
36473,17478,20,5
36474,2554,0,1
36475,7818,11,16
36476,16054,0,9
36477,16306,14,11
36478,16021,3,1
36479,14810,8,14
36480,2300,0,10
36481,14825,0,16
36482,13508,98,13
36483,15530,3,2
36484,6167,109,2
36485,7872,98,1
36486,16828,157,4
36487,11446,0,34
36488,13381,157,13
36489,1465,28,1
36490,7260,5,2
36491,5834,14,3
36492,7196,4,2
36493,11599,5,2
36494,1364,110,25
36495,8341,66,1
36496,2807,0,1
36497,12314,8,2
36498,7088,6,14
36499,2122,3,5
36500,2621,10,1
36501,14108,99,1
36502,3404,4,2
36503,10684,3,2
36504,2237,14,2
36505,8752,0,6
36506,12705,46,1
36507,12582,2,1
36508,10607,0,69
36509,15802,0,96
36510,7315,3,13
36511,16023,28,1
36512,7159,14,9
36513,17088,5,1
36514,6274,0,2
36515,14751,0,281
36516,18809,3,4
36517,16047,6,43
36518,15553,3,3
36519,18594,0,7
36520,2442,1,22
36521,2696,0,5
36522,16909,98,12
36523,14156,97,1
36524,10291,2,39
36525,69,67,1
36526,3425,0,23
36527,19374,50,2
36528,12117,0,2
36529,11645,0,9
36530,2433,27,1
36531,19157,3,1
36532,5493,20,2
36533,5283,109,1
36534,5158,98,8
36535,17905,5,2
36536,9003,1,3
36537,15683,1,1
36538,5460,3,1
36539,13411,4,2
36540,11341,0,74
36541,9710,9,15
36542,18921,3,1
36543,11369,0,575
36544,2174,14,1
36545,7843,3,19
36546,13858,14,145
36547,4109,0,51
36548,4878,14,4
36549,4709,0,1
36550,11555,3,1
36551,7138,50,2
36552,18427,0,11
36553,10555,3,1
36554,17444,0,5
36555,15956,3,7
36556,18168,6,1
36557,18748,97,22
36558,7960,0,30
36559,10343,0,2
36560,8253,2,2
36561,16245,0,24
36562,19778,34,1
36563,1364,14,2
36564,3253,0,10
36565,11661,0,17
36566,8366,52,26
36567,4264,0,29
36568,6304,6,3
36569,7039,3,4
36570,18293,14,8
36571,2530,52,6
36572,6251,10,7
36573,9645,8,3
36574,2755,10,27
36575,11621,0,20
36576,2761,33,4
36577,2362,0,81
36578,6216,10,2
36579,6484,110,30
36580,13173,0,5
36581,18884,0,75
36582,14975,0,32
36583,15139,3,51
36584,14979,109,1
36585,11556,3,1
36586,6159,0,1
36587,9204,5,6
36588,5619,110,1
36589,11589,0,1
36590,13452,0,27
36591,17783,26,1
36592,11153,2,3
36593,8015,98,1
36594,14262,20,1
36595,5740,5,4
36596,5036,8,27
36597,5448,9,3
36598,19823,5,3
36599,11220,14,1
36600,13907,6,43
36601,18676,0,11
36602,4172,15,1
36603,6261,0,1
36604,17725,3,2
36605,10670,0,28
36606,36,53,1
36607,2482,0,7
36608,15410,41,1
36609,269,2,4
36610,9441,5,1
36611,10844,0,1
36612,9025,7,43
36613,10293,3,6
36614,5268,20,1
36615,16336,0,17
36616,9940,32,1
36617,12455,3,1
36618,7707,8,1
36619,8191,14,2
36620,165,10,1
36621,1614,2,29
36622,15357,3,6
36623,14028,3,62
36624,4986,97,1
36625,6971,15,1
36626,1655,2,7
36627,15625,3,5
36628,829,2,18
36629,17956,6,4
36630,634,10,1
36631,17932,3,2
36632,10838,0,73
36633,18129,46,7
36634,7336,0,64
36635,8444,2,1
36636,18598,0,1
36637,9386,2,5
36638,17515,3,14
36639,12696,0,1
36640,1222,98,2
36641,16977,14,3
36642,10700,2,1
36643,15026,3,1
36644,2108,0,60
36645,15087,3,16
36646,13053,98,4
36647,13140,157,9
36648,7941,0,1
36649,12407,2,5
36650,14768,0,6
36651,9108,5,2
36652,12267,99,3
36653,19741,157,3
36654,19835,14,2
36655,18808,0,4
36656,8052,8,1
36657,2096,0,26
36658,9050,7,4
36659,5583,10,3
36660,15314,5,1
36661,4062,0,83
36662,9653,0,13
36663,5793,0,3
36664,16741,0,2
36665,16434,157,8
36666,7804,14,1
36667,8691,0,40
36668,5226,0,1
36669,1723,0,1
36670,7184,1,2
36671,9873,9,1
36672,6103,3,5
36673,2546,4,23
36674,18075,48,1
36675,7065,0,254
36676,2907,3,1
36677,14531,0,124
36678,6920,5,1
36679,1,0,6
36680,487,10,1
36681,12417,0,36
36682,5512,6,1
36683,14010,5,14
36684,5929,28,1
36685,15805,6,1
36686,15578,3,2
36687,18719,0,15
36688,5671,3,2
36689,7617,157,1
36690,2020,3,7
36691,6698,14,1
36692,2357,0,37
36693,4176,5,1
36694,11793,109,3
36695,14863,2,2
36696,11186,5,1
36697,12123,2,1
36698,827,2,8
36699,7730,0,3
36700,1448,156,1
36701,8516,6,1
36702,8105,3,1
36703,12024,3,2
36704,18570,0,1
36705,6017,52,3
36706,18410,14,13
36707,11777,0,6
36708,18121,110,200
36709,14415,0,62
36710,3468,0,1
36711,15206,10,20
36712,2871,0,12
36713,19207,4,3
36714,11370,20,1
36715,13418,3,16
36716,13980,0,9
36717,3164,0,2
36718,17247,0,2
36719,12449,0,1
36720,13985,3,3
36721,12782,2,1
36722,12265,36,1
36723,12556,3,1
36724,16750,10,2
36725,17921,0,2
36726,18777,0,28
36727,5137,109,10
36728,14974,110,75
36729,19629,3,4
36730,6336,3,6
36731,11978,3,6
36732,14213,31,1
36733,14155,5,3
36734,3484,15,1
36735,12652,8,2
36736,7331,3,1
36737,11662,3,3
36738,9883,0,1
36739,2753,0,23
36740,15928,14,1
36741,9897,3,20
36742,6423,0,1
36743,2316,3,3
36744,5528,2,17
36745,17382,0,14
36746,16997,67,1
36747,1983,0,2
36748,9052,8,47
36749,6018,52,3
36750,17739,3,1
36751,19253,3,1
36752,15945,0,58
36753,3982,3,3
36754,3854,3,6
36755,14643,0,4
36756,10102,3,2
36757,3572,33,1
36758,11240,156,28
36759,18774,20,1
36760,9535,2,11
36761,17899,5,20
36762,11153,14,3
36763,7172,8,8
36764,18667,0,9
36765,9299,0,16
36766,3498,0,30
36767,5982,4,2
36768,636,3,1
36769,12231,110,3
36770,393,110,1
36771,11637,3,6
36772,10662,0,10
36773,15409,3,1
36774,12356,2,1
36775,14002,0,105
36776,6813,28,1
36777,695,0,1
36778,18755,156,7
36779,1533,10,2
36780,13861,0,2
36781,6605,98,3
36782,16646,5,1
36783,17728,0,10
36784,14330,3,1
36785,15137,19,1
36786,17014,0,1
36787,6010,2,1
36788,1106,2,3
36789,2493,33,2
36790,14663,3,1
36791,14758,3,1
36792,470,10,7
36793,11388,8,1
36794,7123,0,15
36795,12554,157,1
36796,18800,0,66
36797,13985,19,3
36798,17633,3,2
36799,15256,110,30
36800,12316,1,2
36801,2432,0,173
36802,7345,5,2
36803,4045,0,27
36804,13883,6,57
36805,2959,8,1
36806,1836,98,1
36807,4257,2,1
36808,638,2,1
36809,1514,3,1
36810,12853,14,1
36811,436,10,1
36812,17189,3,1
36813,5447,182,2
36814,5901,19,1
36815,2078,14,1
36816,9896,3,16
36817,8070,53,1
36818,17792,6,1
36819,12989,53,3
36820,9755,0,2
36821,14695,6,1
36822,15124,0,2
36823,19720,19,1
36824,1301,3,1
36825,2534,3,3
36826,16797,109,1
36827,7860,3,64
36828,7664,110,30
36829,19076,0,3
36830,5427,157,154
36831,3381,11,2
36832,10624,0,3
36833,14638,3,2
36834,12830,98,4
36835,1384,0,1
36836,1202,10,6
36837,1209,6,2
36838,11393,8,38
36839,3007,58,189
36840,546,0,4
36841,8734,0,25
36842,13892,4,4
36843,5836,14,11
36844,2508,0,14
36845,13972,0,77
36846,1087,0,6
36847,15269,33,2
36848,14284,157,1
36849,2353,0,44
36850,16847,157,1
36851,7072,2,1
36852,15136,2,1
36853,6241,0,1
36854,9785,8,1
36855,18626,0,26
36856,13612,14,1
36857,2022,20,1
36858,14187,0,9
36859,11551,0,8
36860,5661,14,29
36861,19972,98,5
36862,19972,6,1
36863,19973,98,10
36864,19974,98,13
36865,19974,0,2
36866,19975,99,1
36867,19975,98,2
36868,19975,6,2
36869,19976,99,1
36870,19976,6,1
36871,19976,98,1
36872,19977,98,1
36873,19978,98,2
36874,19979,0,1
36875,19980,99,1
36876,19980,98,1
36877,19981,98,1
36878,19982,0,1
36879,19985,14,61
36880,19985,184,1
36881,19986,14,58
36882,19986,34,1
36883,19986,184,1
36884,19987,14,43
36885,19987,184,1
36886,19988,14,4
36887,19988,109,5
36888,19989,14,3
36889,19990,14,1
36890,19991,14,18
36891,19991,110,8
36892,19991,109,5
36893,19992,14,8
36894,19992,2,2
36895,19993,14,6
36896,19993,2,3
36897,19993,110,2
36898,19997,14,31
36899,19998,14,8
36900,19998,110,1
36901,19999,14,8
36902,19999,2,1
36903,19999,34,1
36904,20001,14,1
36905,20002,110,1
36906,20003,110,2
36907,20003,109,3
36908,20004,14,6
36909,20004,110,2
36910,20005,14,4
36911,20005,110,5
36912,20005,109,2
36913,20006,110,3
36914,20007,109,1
36915,20008,14,1
36916,20008,110,3
36917,20009,14,3
36918,20009,110,5
36919,20010,14,3
36920,20010,109,2
36921,20010,110,4
36922,20011,109,1
36923,20014,110,2
36924,20014,157,2
36925,20014,0,1
36926,20015,14,1
36927,20016,14,1
36928,20017,14,33
36929,20017,110,1
36931,20018,14,22
36932,20019,14,39
36933,20020,109,2
36934,20020,14,2
36935,20021,14,5
36936,20022,98,1
36937,20023,110,1
36938,20023,53,1
36939,20023,14,1
36940,20024,14,10
36941,20024,53,1
36942,20024,0,1
36943,20025,110,1
36944,20025,0,2
36945,20025,14,4
36946,20026,52,1
36947,20026,110,1
36948,20027,52,2
36949,20027,14,1
36950,20028,157,3
36951,20028,109,1
36952,20028,14,1
36953,20028,0,2
36954,20029,0,8
36955,20029,99,1
36956,20029,156,1
36957,20029,98,4
36958,20030,156,1
36959,20030,0,3
36960,20030,98,1
36961,20031,110,1
36962,20031,109,2
36963,20031,98,3
36964,20032,98,5
36965,20032,0,8
36966,20032,110,2
36967,20033,0,10
36968,20033,98,12
36969,20033,99,1
36970,20034,156,1
36971,20034,0,10
36972,20034,98,8
36973,20034,99,2
36974,20035,99,1
36975,20035,98,1
36976,20035,0,1
36977,20036,0,1
36978,20036,98,6
36979,20037,3,1
36980,20037,0,2
36981,20037,98,2
36982,20039,5,1
36983,20044,98,1
36984,20047,156,3
36985,20047,3,2
36986,20047,0,5
36987,20047,5,1
36988,20047,98,2
36989,20048,3,3
36990,20048,99,7
36991,20048,98,3
36992,20048,0,4
36993,20054,99,1
36994,20054,6,1
36995,20057,99,1
36996,20057,98,1
36997,20057,6,3
36998,20059,99,3
36999,20059,6,4
37000,20059,98,7
37001,20060,6,2
37002,20060,98,8
37003,20060,0,6
37004,20062,99,2
37005,20062,0,4
37006,20062,98,8
37007,20063,98,6
37008,20063,0,2
37009,20063,6,1
37010,20065,110,3
37011,20068,0,6
37012,20068,98,1
37013,20069,0,3
37014,20069,98,1
37015,20070,0,3
37016,20071,0,1
37017,20072,98,7
37018,20073,98,3
37019,20074,98,1
37020,20076,99,1
37021,20079,0,3
37022,20080,0,1
37023,20080,98,2
37024,20081,98,3
37025,20081,0,2
37026,20082,98,1
37027,20083,98,1
37028,20085,98,1
37029,20086,98,2
37030,20086,0,1
37031,20087,98,3
37032,20088,0,1
37033,20089,0,2
37034,20089,6,2
37035,20090,6,1
37037,20066,110,1
37038,20094,0,1
37039,20094,98,28
37040,20095,98,12
37041,20095,0,1
37042,20096,0,3
37043,20096,98,11
37044,20096,6,1
37045,20097,0,1
37046,20097,6,1
37047,20098,6,3
37048,20098,0,1
37049,20099,6,1
37050,20100,98,2
37051,20101,99,1
37052,20101,98,1
37053,20102,5,6
37054,20102,98,6
37055,20102,0,2
37056,20102,6,1
37057,20103,5,1
37058,20103,6,3
37059,20103,0,7
37060,20103,98,10
37061,20104,6,1
37062,20105,99,1
37063,20106,98,2
37064,20106,0,2
37065,20108,98,32
37066,20108,5,1
37067,20108,0,2
37068,20109,98,27
37069,20109,6,2
37070,20109,0,2
37071,20110,156,2
37072,20110,0,1
37073,20110,6,2
37074,20110,99,1
37075,20110,98,3
37076,20111,156,2
37077,20111,5,1
37078,20111,98,9
37079,20111,0,1
37080,20111,99,1
37081,20112,157,1
37082,20113,14,1
37083,20114,157,2
37084,20114,14,1
37085,20115,98,20
37086,20116,0,1
37087,20116,98,20
37088,20117,98,37
37089,20117,157,1
37090,20118,98,20
37091,20119,98,8
37092,20120,98,32
37093,20121,98,33
37094,20122,98,12
37095,20123,0,1
37096,20123,98,23
37097,20124,98,6
37098,20125,98,3
37099,20126,98,7
37100,20126,6,1
37101,20127,98,5
37102,20128,98,4
37103,20129,98,8
37104,20130,98,4
37105,20131,98,2
37106,20132,98,8
37107,20133,98,5
37108,20133,156,1
37109,20134,98,5
37110,20134,103,1
37111,20135,98,12
37112,20136,98,1
37113,20139,98,3
37114,20140,156,2
37115,20140,98,7
37116,20141,99,1
37117,20141,98,4
37118,20142,6,1
37119,20142,0,1
37120,20144,99,1
37121,20145,98,5
37122,20146,98,7
37123,20146,6,1
37124,20147,98,6
37126,20148,98,4
37127,20148,6,1
37128,20149,39,1
37129,20149,98,2
37130,20150,110,1
37131,20150,157,2
37132,20150,98,32
37133,20150,0,1
37134,20151,109,1
37135,20151,110,1
37136,20151,157,1
37137,20151,98,108
37138,20151,0,2
37139,20152,110,3
37140,20152,156,2
37141,20152,157,6
37142,20152,0,2
37143,20152,98,29
37145,20153,0,2
37146,20153,98,95
37147,20153,99,1
37148,20153,6,1
37149,20154,98,50
37150,20154,99,2
37151,20154,6,1
37152,20154,0,3
37153,20155,98,39
37154,20155,0,3
37156,20156,98,19
37157,20156,99,1
37158,20156,3,1
37159,20157,98,4
37160,20157,0,1
37161,20157,6,1
37162,20158,14,9
37163,20158,109,2
37164,20158,110,2
37165,20158,157,21
37166,20159,14,3
37167,20159,53,1
37168,20159,0,1
37169,20159,110,1
37170,20159,109,3
37171,20159,157,24
37172,20160,14,2
37173,20160,0,2
37174,20160,109,11
37175,20160,157,19
37176,20160,110,3
37177,20161,14,1
37178,20161,157,1
37179,20162,0,1
37180,20164,0,1
37181,20165,98,15
37182,20166,98,3
37183,20166,157,1
37184,20167,53,2
37185,20167,0,2
37186,20167,14,1
37187,20167,98,1
37188,20168,14,7
37189,20168,0,2
37190,20168,157,1
37191,20169,0,6
37192,20170,14,2
37193,20170,0,2
37194,20170,157,3
37195,20171,14,6
37196,20172,14,5
37197,20172,157,1
37198,20173,14,9
37199,20173,33,1
37200,20174,0,1
37201,20175,98,7
37202,20175,109,1
37203,20176,109,1
37204,20177,14,18
37205,20178,14,7
37206,20179,14,13
37207,20181,14,2
37208,20182,14,1
37209,20183,14,4
37210,20184,14,4
37212,20185,14,2
37213,20185,109,1
37214,20186,14,3
37215,20186,109,1
37216,20189,14,1
37217,20189,157,1
37218,20189,109,1
37219,20189,110,3
37220,20190,109,1
37221,20190,110,8
37222,20191,14,9
37223,20192,14,1
37224,20192,110,1
37225,20193,14,1
37226,20193,110,4
37227,20194,157,1
37228,20195,110,2
37229,20196,110,1
37230,20197,19,1
37231,20197,109,3
37232,20197,110,1
37233,20197,157,3
37234,20198,14,2
37235,20198,157,2
37236,20198,110,4
37237,20199,110,5
37238,20199,157,3
37239,20200,14,2
37240,20200,157,4
37241,20200,156,1
37242,20200,110,4
37243,20200,109,3
37244,20201,14,1
37245,20201,110,2
37246,20201,157,1
37247,20202,14,2
37248,20202,110,4
37249,20202,157,1
37250,20203,14,30
37251,20203,110,1
37252,20203,109,2
37253,20204,14,7
37254,20204,109,1
37255,20204,110,1
37256,20204,157,2
37257,20205,14,13
37258,20205,109,6
37259,20205,110,2
37260,20205,157,3
37261,13249,6,1
37262,13249,4,1
37263,18763,6,1
37264,19870,99,1
37265,12602,2,1
37266,11841,67,1
37267,16793,67,1
37268,20206,33,1
37269,20208,184,1
37270,20212,14,2
37271,20214,14,3
37272,20218,14,4
37273,20218,50,1
37274,20218,110,2
37275,20218,157,1
37276,20219,109,2
37277,20219,110,2
37278,20220,109,1
37279,20220,110,1
37280,20226,157,3
37281,20227,157,15
37282,20227,109,1
37283,20228,157,10
37284,20228,110,1
37285,20228,98,2
37286,20229,14,1
37287,20229,157,10
37288,20230,157,20
37289,20231,157,3
37290,20232,157,2
37291,20233,98,3
37292,20233,157,1
37293,20234,157,5
37294,20234,98,2
37295,20235,157,11
37296,20236,14,2
37297,20236,110,1
37298,20237,14,4
37299,20237,33,1
37300,20237,10,1
37301,20237,110,8
37302,20237,189,1
37303,20238,14,5
37304,20238,33,1
37305,20238,3,1
37306,20239,98,1
37307,20239,157,1
37308,20240,98,1
37309,20240,157,5
37310,20241,98,1
37311,20241,189,4
37312,20242,157,14
37313,20242,98,3
37314,20243,157,11
37315,20243,98,6
37316,20244,14,1
37317,20244,157,6
37318,20244,98,1
37319,20244,189,3
37320,20245,157,26
37321,20245,98,6
37322,20246,0,10
37323,20246,98,4
37324,20246,159,32
37325,20246,109,1
37326,20247,0,2
37327,20247,98,5
37328,20247,157,30
37329,20248,98,5
37330,20248,157,14
37331,20249,99,1
37332,20249,98,2
37333,20249,157,15
37334,20250,156,1
37335,20250,157,17
37336,20250,99,15
37337,20251,156,6
37338,20251,110,1
37339,20251,157,14
37340,20251,98,23
37341,20252,109,1
37342,20252,157,3
37343,20252,98,17
37344,20252,99,5
37345,20253,156,1
37346,20253,98,22
37347,20254,156,1
37348,20254,98,116
37349,20255,98,82
37350,20256,98,57
37351,20256,6,1
37352,20257,98,3
37353,20257,6,4
37354,20258,98,7
37355,20258,6,1
37356,20259,98,3
37357,20259,6,2
37358,20260,98,1
37359,20261,98,3
37360,20263,98,1
37372,20268,98,10
37373,20268,6,2
37374,20269,36,1
37375,20269,6,2
37376,20269,98,4
37377,20270,98,81
37378,20271,156,1
37379,20271,98,35
37380,20271,6,1
37381,20272,0,2
37382,20272,98,157
37383,20272,6,8
37384,20273,0,5
37385,20273,98,221
37386,20273,6,5
37387,20274,5,17
37388,20274,6,4
37389,20274,156,3
37390,20274,0,5
37391,20274,8,4
37392,20274,98,45
37393,20274,9,2
37394,20274,99,1
37395,20275,67,1
37396,20275,156,2
37397,20275,5,5
37398,20275,0,8
37399,20275,53,1
37400,20275,6,6
37401,20275,98,76
37402,20276,98,1
37403,20276,157,11
37404,20277,157,7
37405,20277,98,1
37406,20278,157,11
37407,20278,98,12
37408,20279,98,9
37409,20279,157,6
37410,20280,98,10
37411,20280,157,8
37412,20281,157,4
37413,20281,98,6
37414,20282,98,14
37415,20283,0,1
37416,20283,98,15
37418,20284,98,7
37419,20285,98,20
37420,20285,99,1
37421,20286,98,20
37422,20286,99,1
37423,20287,98,10
37424,20288,98,5
37425,20288,6,1
37426,20289,98,1
37427,20290,98,3
37428,20293,98,2
37429,20295,98,2
37430,20296,99,7
37431,20296,98,8
37432,20297,98,11
37433,20298,98,1
37434,20299,98,39
37435,20300,99,1
37436,20300,98,5
37437,20300,53,2
37438,20301,36,7
37439,20301,98,10
37440,20301,6,1
37441,20302,99,2
37442,20303,65,1
37443,20303,98,2
37444,20305,98,2
37445,20307,98,4
37446,20308,98,1
37447,20310,65,2
37448,20312,99,1
37449,20102,3,1
37450,20103,3,1
37451,20110,3,1
37452,20236,3,1
37453,20262,98,1
37455,20314,156,5
37456,20314,8,3
37457,20314,5,12
37458,20314,98,20
37459,20314,6,2
37460,20314,66,6
37461,20315,5,2
37462,20315,156,2
37463,20315,53,2
37464,20315,6,20
37465,20315,98,16
37466,20316,98,224
37467,20317,98,131
37468,20317,97,1
37469,20317,157,3
37470,20318,98,83
37471,20318,157,6
37472,20319,99,2
37473,20320,98,2
37474,20321,6,9
37475,20322,98,56
37476,20322,157,229
37477,20323,157,286
37478,20323,98,80
37479,20324,157,220
37480,20324,98,33
37481,20325,36,1
37482,20325,98,3
37483,20325,99,1
37484,20326,53,1
37485,20326,99,1
37486,20326,98,1
37487,20327,98,6
37488,20328,98,1
37489,20329,99,1
37490,20330,99,1
37491,20331,36,1
37492,20332,98,1
37494,20333,65,1
37495,20333,98,1
37496,20334,156,2
37497,20334,5,7
37498,20334,6,8
37499,20334,0,1
37500,20334,8,5
37501,20334,98,13
37502,20334,66,1
37503,20334,67,1
37504,20335,156,1
37505,20335,8,7
37506,20335,5,1
37507,20335,6,12
37508,20335,98,9
37509,20337,98,1
37510,20338,98,1
37511,20340,98,4
37512,20340,157,1
37513,20341,98,2
37514,20341,157,2
37515,20342,0,1
37516,20342,98,3
37517,20349,156,1
37518,20349,98,4
37519,20349,6,2
37520,20351,98,2
37521,20351,157,6
37522,20352,98,1
37523,20352,157,6
37525,20353,157,7
37526,20354,98,11
37527,20355,98,3
37528,20355,6,1
37529,20356,6,1
37530,20356,98,2
37531,20358,98,1
37532,20359,61,1
37533,20359,98,2
37534,20359,110,4
37535,20359,109,2
37536,20359,157,2
37537,20360,14,1
37538,20360,109,1
37539,20360,110,1
37540,20360,98,3
37541,20360,157,5
37542,20361,98,1
37543,20362,98,15
37544,20363,98,30
37545,20364,98,14
37546,20365,5,1
37547,20365,98,10
37548,20365,6,4
37549,20366,53,1
37550,20366,0,1
37551,20366,98,22
37552,20367,6,1
37553,20368,98,2
37554,20369,98,2
37555,20369,157,7
37556,20370,98,2
37557,20370,157,5
37558,20372,97,1
37559,20372,98,1
37560,20375,98,16
37561,20375,6,7
37562,20376,5,2
37563,20376,98,9
37564,20376,6,3
37565,20377,33,1
37566,20377,14,1
37567,20377,184,1
37568,20380,98,6
37569,20380,157,31
37570,20381,98,2
37571,20381,157,45
37572,20382,98,4
37573,20382,157,40
37574,20383,6,1
37575,20386,98,4
37576,20386,157,35
37577,20386,14,1
37578,20387,98,5
37579,20387,157,52
37580,20388,98,3
37582,20392,157,5
37583,20394,14,1
37584,20394,110,1
37585,20396,14,1
37586,20398,109,1
37587,20399,14,21
37588,20400,14,24
37589,20401,14,12
37590,20402,98,3
37591,20402,157,98
37592,20403,0,1
37593,20403,98,2
37594,20403,157,70
37595,20404,98,3
37596,20404,157,60
37597,20405,14,2
37598,20405,0,6
37599,20405,98,15
37600,20405,157,30
37601,20405,189,7
37602,20405,6,1
37604,20406,98,42
37605,20406,189,50
37606,20406,14,1
37607,20406,157,32
37608,20406,99,2
37609,20407,98,4
37610,20407,157,24
37611,20407,189,10
37612,20408,98,6
37613,20408,157,60
37614,20408,189,20
37615,20408,14,1
37616,20408,6,1
37617,20409,14,3
37618,20409,110,1
37619,20409,98,2
37620,20409,157,16
37621,20409,189,2
37622,20410,20,1
37623,20410,14,1
37624,20410,98,8
37625,20410,109,1
37626,20410,156,2
37627,20410,157,4
37628,20411,14,1
37629,20411,157,6
37630,20411,156,1
37631,20411,98,5
37632,20412,157,3
37633,20412,98,4
37634,20413,14,2
37635,20413,0,1
37636,20413,110,1
37637,20414,14,1
37638,20415,14,1
37639,20416,14,1
37640,20416,110,2
37641,20417,110,4
37642,20418,14,1
37643,20418,110,13
37644,20393,157,3
37645,20423,0,6
37646,20423,98,14
37647,20423,6,1
37648,20423,157,40
37649,20423,189,20
37650,20366,6,4
37651,20425,156,3
37652,20425,5,13
37653,20425,6,5
37654,20425,98,27
37655,20425,3,1
37656,20426,156,1
37657,20426,5,8
37658,20426,0,2
37659,20426,8,1
37660,20426,98,40
37661,20426,6,1
37662,20426,3,9
37663,20432,14,1
37664,20432,98,1
37665,20433,14,5
37666,20436,157,1
37667,20438,110,6
37668,20438,109,2
37669,20438,157,1
37670,20438,99,1
37671,20438,98,1
37672,20439,14,1
37673,20439,110,10
37674,20439,109,1
37675,20439,98,1
37676,20440,98,2
37677,20440,110,6
37678,20440,109,1
37679,20441,98,2
37680,20442,98,5
37681,20442,109,1
37682,20443,14,1
37683,20444,14,1
37684,20446,98,5
37685,20446,110,1
37686,20447,98,2
37687,20447,157,30
37688,20448,157,3
37689,20449,14,1
37690,20449,157,1
37691,20450,157,68
37692,20451,157,60
37693,20452,157,3
37694,20453,189,1
37695,20454,157,5
37696,20455,157,5
37697,20456,14,7
37698,20457,98,2
37699,20458,14,1
37700,20458,98,6
37701,20458,189,1
37702,20459,157,1
37703,20459,98,11
37704,20460,53,1
37705,20460,98,3
37706,20460,189,2
37707,20461,98,10
37708,20461,157,1
37709,20462,98,6
37710,20462,157,17
37711,20462,189,33
37712,20462,14,1
37713,20462,69,1
37714,20463,98,3
37715,20463,189,31
37716,20463,157,11
37717,20464,98,6
37718,20464,189,12
37719,20464,157,9
37720,20465,98,4
37721,20465,157,11
37722,20465,189,32
37723,20466,98,17
37724,20466,189,40
37725,20466,157,18
37726,20467,97,1
37727,20467,98,14
37728,20467,189,25
37729,20467,157,18
37730,20475,98,2
37731,20476,98,1
37732,20476,157,105
37733,20477,157,133
37734,20478,98,1
37735,20478,157,75
37736,20479,66,1
37737,20479,157,21
37738,20480,98,1
37739,20480,157,12
37740,20481,157,5
37741,20483,156,1
37751,20498,69,1
37752,20500,98,253
37753,20500,157,26
37754,20500,99,1
37756,20501,156,7
37757,20501,157,300
37758,20501,98,50
37759,20501,97,8
37760,20502,156,6
37761,20502,157,160
37762,20502,98,29
37763,20502,97,4
37764,20503,98,5
37765,20505,98,4
37766,20506,66,1
37767,20506,98,8
37768,20507,98,6
37769,20507,9,1
37770,20508,8,4
37771,20508,66,4
37772,20508,156,1
37773,20508,98,25
37774,20508,6,7
37775,20508,0,1
37776,20509,8,4
37777,20509,66,10
37778,20509,5,3
37779,20509,98,23
37780,20509,6,5
37782,20510,66,11
37783,20510,98,39
37784,20511,0,1
37785,20511,98,16
37786,20511,9,1
37787,20512,0,3
37788,20512,66,19
37789,20512,98,72
37790,20514,6,1
37791,20515,98,5
37792,20516,157,NA
37793,20516,98,20
37794,20516,99,1
37795,20517,98,163
37796,20518,98,9
37797,20518,157,110
37798,20519,157,240
37799,20519,99,1
37800,20519,98,2
37801,20520,98,6
37802,20520,157,420
37803,20521,6,3
37804,20522,98,8
37805,20522,6,1
37806,20523,53,1
37807,20524,97,1
37808,20524,98,1
37809,20525,98,1
37810,20526,8,3
37811,20526,6,2
37812,20526,156,3
37813,20527,8,6
37814,20527,66,8
37815,20527,156,3
37816,20527,98,6
37817,20527,6,4
37818,20527,99,1
37819,20530,14,5
37820,20532,14,2
37821,20535,139,1
37822,20535,98,7
37823,20535,14,1
37824,20536,14,3
37825,20536,98,18
37826,20537,98,1
37827,20537,14,1
37828,20539,14,1
37829,20541,50,2
37830,20541,14,1
37831,20541,157,1
37832,20542,50,1
37833,20542,109,2
37834,20542,110,4
37835,20543,110,8
37836,20543,14,3
37837,20543,109,2
37838,20543,189,1
37839,20544,97,1
37840,20544,189,6
37841,20544,157,3
37842,20544,98,8
37843,20544,14,2
37844,20545,97,2
37845,20545,98,3
37846,20545,157,13
37847,20545,189,4
37848,20545,14,1
37849,20546,14,1
37850,20546,157,7
37851,20546,98,9
37852,20546,189,22
37853,20547,157,160
37854,20547,98,2
37855,20548,157,170
37856,20549,157,200
37857,20549,65,1
