"CatchRowID","SampleRowID","OrganismCode","Catch","CatchComments"
7463,3264,9,11,"4 ad- chinook preserved in ice for CWT, 6 ad+ chinook released alive, 1 ad+ chinook dead"
7464,3265,16,3,
7465,3265,38,3,
7466,3265,13,4,
7467,3265,23,1,
7468,3266,38,3,
7469,3266,16,33,
7470,3266,9,2,"All chinook released alive"
7471,3267,32,1,"Steelhead released alive"
7472,3267,16,14,
7473,3267,38,1,
7474,3267,9,11,"6 ad- chinook preserved in ice for CWT, all ad+ chinook released alive"
7475,3268,16,2,
7476,3268,38,5,
7477,3268,9,17,"10 ad- chinook preserved in ice for CWT, all ad+ chinook released alive"
7478,3269,30,1,
7479,3269,42,1,
7480,3269,33,3,
7481,3269,34,5,
7482,3269,31,2,
7483,3269,16,17,
7484,3269,38,8,
7485,3269,9,1,"Chinook released alive"
7486,3269,23,2,
7487,3269,22,1,
7488,3269,103,3,
7489,3270,35,1,
7490,3270,29,1,
7491,3270,16,135,
7492,3270,12,6,
7493,3270,38,29,
7494,3270,23,1,
7495,3271,111,1,
7496,3271,19,2,
7497,3271,38,11,
7498,3271,12,5,
7499,3271,29,3,
7500,3271,16,120,
7501,3271,103,4,
7502,3272,20,1,
7503,3272,16,10,
7504,3272,12,2,
7505,3272,111,1,
7506,3272,103,3,
7507,3272,9,1,"Chinook released alive"
7508,3269,25,1,
7509,3266,25,4,
7510,3270,25,7,
7512,3273,0,,
7513,3274,0,,
7514,3275,29,1,
7515,3276,52,1,
7516,3277,0,,
7517,3278,0,,
7518,3279,0,,
7519,3280,0,,
7520,3281,9,1,"Chinook released alive"
7521,3282,0,,
7522,3283,0,,
7523,3284,0,,
7524,3285,20,1,
7525,3286,0,,
7526,3287,40,1,"1 UNID brought back to lab for ID"
7527,3288,95,1,
7528,3288,16,2,
7529,3288,9,9,"4 ad- chinook preserved in ice for CWT, all ad+ chinook released alive"
7530,3289,9,4,"1 ad- chinook preserved in ice for CWT, all ad+ chinook released alive"
7531,3290,16,19,
7532,3290,13,40,
7533,3290,25,1,"Longfin preserved in 10% formalin for lab ID confirmation"
7534,3291,16,14,
7535,3291,13,1,
7536,3291,25,1,"Longfin preserved in 10% formalin for lab ID confirmation"
7537,3292,38,2,
7538,3292,16,9,
7539,3292,9,9,"1 ad- chinook preserved in ice for CWT, all ad+ chinook released alive"
7540,3293,9,3,"All chinook release alive"
7541,3294,9,5,"1 ad- chinook preserved in ice for CWT, all ad+ chinook released alive"
7542,3295,9,2,"1 ad- chinook preserved in ice for CWT, 1 ad+ chinook released alive"
7543,3296,24,23,"4 DS released alive, 18 DS preserved in liq.nit for UC Davis"
7544,3296,20,1,
7545,3296,12,1,
7546,3296,9,1,"1 ad- chinook preserved in ice for CWT"
7547,3297,29,61,"4 splittail preserved in 10% formalin for lab ID confirmation"
7548,3298,9,2,"All chinook released alive"
7549,3299,0,,
7550,3300,0,,
7551,3301,0,,
7552,3303,13,217,
7553,3303,38,1,
7554,3303,16,2,
7555,3303,25,6,"6 longfin preserved in ethanol for otolith"
7556,3303,8,1,
7557,3303,9,4,"1 ad- chinook preserved in ice for CWT, all ad+ chinook released alive"
7558,3304,13,44,
7559,3304,16,8,
7560,3304,9,1,"Chinook released alive"
7561,3305,13,1085,
7562,3305,8,1,
7563,3305,16,11,
7564,3305,9,15,"5 ad- chinook preserved in ice for CWT, all ad+ chinook released alive"
7565,3305,34,1,
7566,3306,16,21,
7567,3306,13,11,
7568,3306,25,9,"9 longfin preserved in ethanol for otolith"
7569,3307,16,12,
7570,3307,25,4,"2 longfin preserved in ethanol for otolith"
7571,3307,9,1,"1 ad- chinook preserved in ice for CWT"
7572,3308,34,1,
7573,3308,16,35,
7574,3308,13,76,
7575,3308,25,12,"12 longfin preserved in ethanol for otolith"
7576,3308,9,1,"1 ad- chinook preserved in ice for CWT"
7577,3309,38,6,
7578,3309,111,1,
7579,3309,12,2,
7580,3309,24,1,"1 DS preserved in liq.nit for UC Davis"
7581,3309,23,5,
7582,3309,103,5,
7583,3309,22,1,
7584,3310,38,6,
7585,3310,29,10,
7586,3310,12,7,
7587,3310,25,1,
7588,3310,111,1,
7589,3310,103,9,
7590,3311,20,1,
7591,3311,40,4,
7592,3311,29,5,
7593,3311,38,1,
7594,3311,111,1,
7595,3311,9,1,"Chinook released alive"
7596,3311,103,1,
7597,3311,23,1,
7598,3288,25,21,
7599,3310,24,2,
7600,3310,93,3,
7601,3310,33,9,
7602,3310,16,1,
7603,3310,42,1,
7604,3293,25,4,
7605,3289,25,1,
7606,3311,33,4,
7607,3311,25,1,
7608,3294,25,1,
7609,3308,33,1,
7610,3292,25,9,
7611,3292,33,1,
7612,3260,25,8,
7613,3302,0,,
7614,3313,0,,"No Catch"
7615,3314,20,1,
7616,3315,24,1,
7617,3315,20,201,
7618,3315,19,1,
7619,3315,12,10,
7620,3316,24,214,"20 DS in EtOH, 20 in Form."
7621,3316,20,940,
7622,3316,12,16,
7623,3317,24,1,
7624,3317,20,64,
7625,3317,12,17,
7626,3318,12,1,
7627,3319,0,,"No Catch"
7628,3320,24,3,
7629,3320,19,1,
7630,3320,12,12,
7631,3321,20,1,
7632,3321,12,1,
7633,3322,20,22,
7634,3322,12,19,
7635,3323,0,,"No Catch"
7636,3324,12,4,
7637,3325,0,,"No catch"
7638,3326,20,6,
7639,3327,20,2,
7640,3328,20,11,
7641,3329,0,,"No Catch"
7642,3330,0,,"No Catch"
7643,3331,12,17,
7644,3332,20,2,
7645,3332,12,7,
7646,3333,12,1,
7647,3334,0,,"No Catch"
7648,3335,13,15,
7649,3335,19,1,
7650,3335,39,1,
7651,3336,24,1,
7652,3336,13,28,
7653,3336,19,7,
7654,3336,12,1,
7655,3336,39,4,
7656,3337,20,9,
7657,3337,19,8,
7658,3337,13,2,
7659,3337,39,1,
7660,3338,20,2,
7661,3338,19,10,
7662,3339,20,1,
7663,3339,13,2,
7664,3339,19,4,
7665,3339,25,2,
7666,3339,23,2,
7667,3340,12,1,
7668,3340,101,4,
7669,3341,20,20,
7670,3341,19,14,
7671,3341,12,1,
7672,3341,101,1,
7673,3342,20,7,
7674,3342,12,2,
7675,3343,0,,"No Catch"
7676,3344,0,,"No Catch"
7677,3345,24,1,"DS confirmed in lab. Brought back in ethanol"
7678,3345,20,10,
7679,3345,19,5,
7680,3345,34,1,
7681,3345,38,1,
7682,3346,24,1,"DS confirmed in lab. Brought back in ethanol"
7683,3346,20,148,
7684,3346,19,4,
7685,3346,12,2,
7686,3347,24,3,"DS confirmed in lab. Brought back in ethanol"
7687,3347,20,33,
7688,3347,19,27,
7689,3347,12,5,
7690,3347,13,1,
7691,3348,20,15,
7692,3348,19,35,
7693,3348,13,66,
7694,3349,13,58,
7695,3350,20,15,
7696,3350,19,2,
7697,3350,13,35,
7698,3350,74,1,
7699,3350,39,6,
7700,3351,39,4,
7701,3351,13,47,
7702,3352,20,1,
7703,3352,19,2,
7704,3352,13,117,
7705,3352,39,1,
7706,3352,114,1,
7707,3351,114,13,
7708,3349,114,1,
7709,3322,24,2,
7710,3353,20,6,
7711,3353,52,1,
7712,3354,24,1,"Head in ethanol, body in formalin"
7713,3354,20,71,
7714,3354,19,1,
7715,3354,65,1,
7716,3355,24,1,"head in ethanol, body in formalin"
7717,3355,20,46,
7718,3355,52,1,
7719,3356,20,20,
7720,3357,20,2,
7721,3358,20,2,
7722,3359,20,116,
7723,3359,19,11,
7724,3359,12,6,
7725,3359,52,1,
7726,3360,20,4,
7727,3360,12,1,
7728,3361,20,7,
7729,3362,55,1,
7730,3363,10,1,
7731,3363,52,3,
7732,3363,9,1,"Chinook released alive"
7733,3364,52,1,
7734,3363,106,1,
7735,3364,106,1,"This is probably the same spotted bass from the last tow"
7736,3355,19,1,
7737,3365,24,1,
7738,3365,12,3,
7739,3365,63,2,
7740,3365,9,7,"All chinook released alive"
7741,3366,11,1,
7742,3366,38,1,
7743,3366,9,1,"Chinook released alive"
7744,3367,9,4,"All chinook released alive"
7745,3368,20,1,
7746,3368,52,4,
7747,3368,9,4,"All chinook released alive"
7748,3369,20,3,
7749,3369,55,1,
7750,3369,6,1,
7751,3369,97,1,
7752,3369,104,4,"Brought back one Redear to confirm ID"
7753,3369,12,2,
7754,3369,52,16,
7755,3369,95,2,
7756,3369,9,5,"All chinook released alive"
7757,3369,103,1,
7758,3370,20,5,
7759,3370,12,5,
7760,3370,95,2,
7761,3370,52,9,
7762,3370,9,3,"Chinook released alive"
7763,3370,104,3,
7764,3371,20,2,
7765,3371,95,5,
7766,3371,52,19,
7767,3371,104,2,"Unid (Redear) preserved whole form. 10% for ID"
7768,3371,6,1,
7769,3371,55,2,
7770,3372,24,6,"Ask Davis to confirm 1st length"
7771,3372,20,214,
7772,3372,12,12,
7773,3372,9,1,"Chinook released alive"
7774,3372,103,1,
7775,3373,10,3,
7776,3373,19,2,
7777,3373,9,3,"2 chinook released alive, 1 mort"
7778,3374,95,1,
7779,3374,9,3,"Chinook released alive"
7780,3374,3,1,"Carp was only half a fish, size estimated from 80mm portion"
7781,3375,63,1,
7782,3375,9,3,"Chinook released alive"
7783,3375,103,3,
7784,3376,20,1,
7785,3376,12,2,
7786,3377,24,1,"DS preserved whole liq. Nitrogen for UC Davis"
7787,3377,12,1,
7789,3380,20,1,
7790,3380,33,1,
7791,3380,29,1,
7792,3380,52,1,
7793,3380,19,1,
7794,3380,103,12,
7795,3381,20,3,
7796,3381,42,3,
7797,3381,12,1,
7798,3381,38,6,
7799,3381,9,3,"All Chinook released alive"
7800,3381,29,5,
7801,3382,20,33,
7802,3382,65,1,
7803,3382,12,2,
7804,3382,33,1,
7805,3382,38,2,
7806,3382,25,1,"Preserved in EtOH for fecundity.  In Stockton lab, tag says station 606"
7807,3382,63,1,
7808,3382,29,4,
7809,3382,9,4,"One chinook at 35 mm was a mortality; All other Chinook release alive"
7810,3382,103,18,
7811,3383,24,1,"1 Delta Smelt caught and preserved whole in liquid nitrogen for UC Davis"
7812,3383,20,25,
7813,3383,19,3,
7814,3383,73,1,
7815,3383,33,1,
7816,3383,29,2,
7817,3383,103,3,
7818,3384,10,2,
7819,3384,95,1,"Hobbs used 6 letter CDFW code for species on datasheet"
7820,3384,97,1,
7821,3384,38,1,
7822,3384,33,1,
7823,3384,29,1,
7824,3384,52,2,
7825,3384,103,2,
7826,3385,24,2,"1 DS preserved whole in liquid nitrogen for UC Davis, 1 DS body preserved in formalin for fecundity, 1 DS head preserved in ethanol for otolith"
7827,3385,19,5,
7828,3385,103,50,"Exo count is an estimate"
7829,3385,9,1,"Chinook released alive"
7830,3386,24,1,"1 DS preserved whole in liquid nitrogen for UC Davis"
7831,3386,20,1,
7832,3386,33,1,
7833,3386,19,15,
7834,3386,103,18,
7835,3387,29,1,
7836,3387,103,6,
7837,3387,19,3,
7838,3388,20,3,
7839,3388,10,1,
7840,3388,29,2,
7841,3388,38,1,
7842,3388,52,1,
7843,3388,9,1,"Chinook released alive"
7844,3388,103,5,
7845,3389,103,18,
7846,3390,24,1,"1 DS preserved whole in liquid nitrogen for UC Davis"
7847,3390,20,3,
7848,3390,33,1,
7849,3390,10,1,
7850,3390,25,1,"LFS preserved in EtOH for fecundity"
7851,3390,9,1,"Chinook released alive"
7852,3390,103,9,
7853,3391,24,1,"1 DS preserved whole in liquid nitrogen for UC Davis"
7854,3391,103,10,
7855,3388,12,2,
7857,3393,20,1,
7858,3393,63,1,
7859,3393,42,1,
7860,3393,19,2,
7861,3393,10,2,
7862,3393,25,1,"LFS retained in EtOH; dissected for fecundity"
7863,3393,9,1,"Chinook released alive"
7864,3393,103,3,
7865,3394,19,6,
7866,3394,9,1,"Chinook released alive"
7867,3394,103,3,
7868,3394,23,4,
7869,3395,33,1,
7870,3395,19,5,
7871,3395,42,1,
7872,3395,103,1,
7873,3395,23,5,
7874,3396,20,1,
7875,3396,16,2,
7876,3396,97,1,
7877,3396,19,1,
7878,3396,9,3,"Chinook released alive"
7879,3396,103,7,
7880,3396,23,9,
7881,3397,20,1,
7882,3397,33,1,
7883,3397,29,2,
7884,3397,19,3,
7885,3397,55,1,
7886,3397,97,1,
7887,3397,25,1,"LFS retained in EtOH"
7888,3397,9,1,"Chinook released alive"
7889,3397,103,7,
7890,3397,23,8,
7891,3398,33,2,
7892,3398,95,2,
7893,3398,25,1,"LFS retained in EtOH; dissected for fecundity"
7894,3398,103,18,
7895,3398,23,16,
7896,3399,16,1,
7897,3399,103,2,
7898,3399,23,7,
7899,3400,20,1,
7900,3400,12,2,
7901,3400,33,1,
7902,3400,16,1,
7903,3400,111,1,
7904,3400,103,5,
7905,3400,23,8,
7906,3401,24,2,"DS (2) preserved whole liq. Nitorgen for UC Davis"
7907,3401,34,1,
7908,3401,33,3,
7909,3401,19,13,
7910,3401,29,2,
7911,3401,12,5,
7912,3401,52,5,"Unid (Bluegill) preserved whole form. For ID (1)"
7913,3401,16,2,
7914,3401,65,1,
7915,3401,95,1,
7916,3401,70,1,
7917,3401,9,1,"Chinook released alive"
7918,3401,23,4,
7919,3401,103,10,
7920,3393,52,2,
7921,3395,52,2,
7922,3396,52,1,
7923,3397,52,6,
7924,3400,52,1,"Unid (Bluegill) whole preserved in form. For ID"
7925,3402,20,2,
7926,3402,12,1,
7927,3402,52,15,
7928,3402,6,2,
7929,3402,104,3,
7930,3402,55,1,
7931,3402,65,3,
7932,3402,115,1,
7933,3403,0,,
7934,3404,0,,
7935,3405,0,,
7936,3406,9,1,"Chinook  released alive"
7937,3407,0,,
7938,3408,34,1,
7939,3408,32,2,"Steelhead released alive"
7940,3409,0,,
7941,3410,115,1,
7942,3410,103,1,
7943,3411,0,,
7944,3412,20,2,
7945,3412,9,3,"All Chinook/Steelhead released alive"
7946,3412,32,1,
7947,3413,32,1,"Steelhead releaed alive"
7948,3414,9,1,"Chinook released alive"
7949,3414,24,1,"DS preserved in EtOH and formalin for UC Davis"
7950,3415,20,1,
7951,3416,0,,
7952,3417,38,1,
7953,3418,20,23,
7954,3418,12,2,
7955,3419,20,13,
7956,3420,0,,
7957,3421,0,,
7958,3418,65,1,
7959,3422,12,1,
7960,3422,9,4,"All Chinook released alive"
7961,3423,9,7,"All Chinook released alive"
7962,3423,95,1,
7963,3424,9,4,"All Chinook released alive"
7964,3425,9,5,"All Chinook released alive"
7965,3425,63,1,
7966,3426,9,5,"All Chinook released alive"
7967,3426,23,1,
7968,3427,9,7,"6 Chinook released alive, one dead"
7969,3428,20,1,
7970,3428,52,1,
7971,3429,9,2,"All Chinook released alive"
7972,3429,24,3,"DS preserved in Liq. Nit. Whole for UC Davis"
7973,3429,20,16,
7974,3429,19,1,
7975,3429,12,4,
7976,3430,20,9,
7977,3430,12,5,
7978,3431,9,13,"12 Chinook released alive, one dead"
7979,3432,9,5,"4 Chinook released alive, one dead"
7980,3433,34,1,
7981,3433,9,1,"Chinook released alive"
7982,3433,103,1,
7983,3434,20,18,
7984,3434,29,3,
7985,3434,12,2,
7986,3434,38,1,
7987,3434,9,7,"All Chinook released alive"
7988,3435,24,3,"DS preserved in Liq. Nit. Whole for Uc Davis"
7989,3435,20,8,
7990,3435,12,1,
7991,3435,38,2,
7992,3435,29,2,
7993,3435,52,1,
7994,3435,9,49,"All chinook released alive"
7995,3436,24,1,"DS preserved in Liq. Nit. Whole for UC Davis"
7996,3436,20,9,
7997,3436,61,1,
7998,3436,38,2,
7999,3436,23,1,
8000,3436,9,33,"All chinook released alive except 2"
8001,3437,52,1,
8002,3437,95,1,
8003,3437,12,1,
8004,3437,9,4,"All chinook released alive"
8005,3438,0,,
8006,3439,19,1,
8007,3440,19,1,
8008,3440,20,2,
8009,3440,9,1,"Chinook released alive"
8010,3441,20,1,
8011,3441,104,1,
8012,3442,23,1,
8013,3435,63,2,
8014,3435,103,1,
8015,3436,63,4,
8016,3442,103,2,
8017,3446,55,1,
8018,3446,63,1,
8019,3447,24,1,"1 delta smelt preseved liq nitrogen whole uc davis"
8020,3448,52,1,
8021,3449,0,,
8022,3450,24,4,"4 delta smelt preseved liq nitrogen whole uc davis"
8023,3450,20,1,
8024,3450,63,1,
8025,3450,32,1,"steelhead released alive"
8026,3450,65,2,
8027,3450,103,2,
8028,3451,20,2,
8029,3451,63,1,
8030,3452,24,1,"1 delta smelt preseved liq nitrogen whole uc davis"
8031,3452,20,31,
8032,3452,12,24,
8033,3452,9,3,"all chinook released alive"
8034,3453,0,,
8035,3454,24,1,"1 delta smelt preserved liq nit whole uc davis"
8036,3454,12,1,
8037,3455,0,,
8038,3456,32,1,"steelhead released alive"
8039,3456,38,2,
8040,3457,29,1,
8041,3457,38,1,
8042,3457,103,2,
8043,3458,32,4,"all steelhead released alive"
8044,3459,24,1,"1 delta smelt preserved liq nit whole uc davis"
8045,3460,20,1,
8046,3461,0,,
8047,3462,0,,
8048,3463,12,1,
8049,3463,9,1,"all chinook released alive"
8050,3464,9,1,"chinook released alive"
8051,3465,20,2,
8052,3465,103,1,
8053,3466,0,,
8054,3467,12,3,
8055,3468,12,1,
8056,3469,0,,
8057,3470,0,,
8058,3471,0,,
8059,3472,0,,
8060,3473,24,1,"1 delta smelt body preserved in form. for diet, 1 delta smelt preserved EtOH head/otolith"
8061,3473,12,2,
8062,3474,0,,
8063,3475,0,,
8064,3476,9,1,"chinook released alive"
8065,3476,103,5,
8066,3477,38,1,
8067,3477,103,1,
8068,3478,20,1,
8069,3478,29,1,
8070,3478,52,1,
8071,3478,103,1,
8072,3479,95,1,
8073,3479,29,1,
8074,3479,34,1,
8075,3479,31,1,
8076,3479,103,2,
8077,3480,32,1,"steelhead released alive"
8078,3480,103,2,
8079,3481,19,1,
8080,3481,38,1,
8081,3481,103,1,
8082,3482,20,3,
8083,3482,52,1,
8084,3482,19,1,
8085,3482,29,2,
8086,3482,38,5,
8087,3482,9,1,"chinook released alive"
8088,3482,103,5,
8089,3483,20,4,
8090,3483,38,7,
8091,3483,12,3,
8092,3483,29,8,
8093,3484,20,5,
8094,3484,38,6,
8095,3484,29,4,
8096,3484,12,3,
8097,3484,9,1,"chinook released alive"
8098,3484,103,3,
8099,3485,0,,
8100,3486,9,2,"chinook released alive"
8101,3487,0,,
8102,3488,0,,
8103,3489,0,,
8104,3490,12,3,
8105,3491,0,,
8106,3492,9,4,"all + chinook released;chinook 1 ice whole cwt"
8107,3493,9,1,"chinook 1 ice whole cwt"
8108,3494,9,4,"chinook 1 ice whole CWT. all + chinook released alive, spring run chinook"
8109,3495,9,1,"chinook released alive"
8110,3496,32,1,"steelhead released alive"
8111,3497,0,,
8112,3498,0,,
8113,3499,12,1,
8114,3499,9,1,"chinook released alive"
8115,3500,9,3,"chinook 1 ice whole read cwt. Ad+ chinook released alive. Changed final race of 2 chinook to fall based on CWTs and 3/21/2017 Battle Creek Release Memo"
8116,3501,9,4,"Chinook 1 ice whole CWT. Ad+ chinook released alive tag # 1862"
8117,3502,38,1,
8118,3502,9,1,"chinook released alive"
8119,3503,38,1,
8120,3503,9,8,"chinook 2 ice whole cwt. Ad+ chinook released alive; ad- tag#: 41863-41864. Changed final race of 6 chinook to fall based on CWTs and 3/21/2017 Battle Creek Release Memo"
8121,3504,38,1,
8122,3504,9,3,"all chinook released alive"
8123,3505,9,24,"chinook 7 ice whole cwt; chinook ad+ released alive. Changed final race of 6 chinook to fall based on CWTs and 3/21/2017 Battle Creek Release Memo"
8124,3506,20,1,
8125,3506,32,1,"all steelhead released alive"
8126,3506,9,21,"chinook 1 ice whole cwt; all ad+ chinook released alive. Changed final race of 3 chinook to fall based on CWTs and 3/21/2017 Battle Creek Release Memo"
8127,3507,9,39,"chinook 8 ice whole cwt; all ad+ chinook released alive. Changed final race of 12 chinook to fall based on CWTs and 3/21/2017 Battle Creek Release Memo"
8130,3508,9,5,"all chinook released alive; sea lions hanging out on side of boats"
8131,3509,32,3,
8132,3509,9,9,"chinook 4 ice whole cwt; all salmonids released alive except ad- chinook. Changed final race of 5 chinook to fall based on CWTs and 3/21/2017 Battle Creek Release Memo"
8133,3510,9,1,"chinook released alive; weeds on flow meter"
8134,3511,24,4,"delta smelt 4 liq nitro whole uc davis"
8135,3511,20,3,
8136,3511,65,2,
8137,3511,12,1,
8138,3511,9,7,"chinook 1 ice whole cwt; all ad+ chinook released alive"
8139,3512,9,2,"chinook released alive"
8140,3513,9,8,"chinook 1 ice whole cwt; all ad+ chinook released alive"
8141,3514,32,2,
8142,3514,9,5,"chinook 2 ice whole cwt; all salmonids released alive except ad- chinook"
8143,3515,38,2,
8144,3515,65,1,
8145,3516,20,3,
8146,3516,95,1,
8147,3516,19,1,
8148,3516,35,1,
8149,3516,12,1,
8150,3516,29,1,
8151,3516,9,5,"chinook 1 ice whole cwt; ad+ chinook released alive"
8152,3517,20,1,
8153,3517,38,6,
8154,3517,12,1,
8155,3517,9,1,"Chinook released alive"
8156,3517,103,1,
8157,3518,9,1,"chinook released alive"
8158,3519,38,2,
8159,3519,9,6,"chinook 1 ice whole cwt @ 81mm; all chinook released alive, except @ 81- (clipped chinook at 80mm accidentally released)."
8160,3519,23,1,
8161,3520,16,4,
8162,3520,19,1,
8164,3520,9,7,"Ad+ chinook released alive; Chinook 1 ice whole CWT @ 85mm"
8165,3521,13,2,
8166,3521,16,9,
8168,3521,9,2,"chinook 1 ice whole cwt; ad+ Chinook released alive tag #41758. Changed final race of 1 chinook to fall based on CWTs and 3/21/2017 Battle Creek Release Memo"
8169,3522,38,1,
8171,3523,32,1,"Steelhead released alive"
8172,3523,9,9,"chinook 3 ice whole cwt; ad+ chinook released alive tag # 41721, 41720, 417. Changed final race of 3 chinook to fall based on CWTs and 3/21/2017 Battle Creek Release Memo"
8173,3524,9,9,"chinook 1 ice whole cwt; ad+ chinook released alive"
8174,3523,16,3,
8177,3527,9,2,"chinook 2 ice whole cwt; caught log in net no tears; Fish 41875 had no CWT"
8178,3528,0,,
8179,3529,106,1,
8180,3530,0,,
8181,3531,0,,
8182,3532,12,1,
8183,3533,19,1,
8184,3534,9,1,"chinook 1 ice whole cwt"
8185,3535,0,,
8186,3536,0,,
8187,3537,0,,
8188,3538,9,2,"chinook released alive"
8189,3539,29,1,
8190,3540,0,,
8191,3541,9,36,"chinook 6 ice whole cwt; ad+ chinook released alive"
8192,3542,9,6,"chinook 3 ice whole cwt; ad+ chinook released alive"
8193,3543,9,20,"chinook 3 ice whole cwt; all ad+ chinook released alive"
8194,3544,9,4,"chinook 1 ice whole cwt; all ad+ chinook released alive"
8195,3545,0,,
8196,3546,9,27,"chinook 5 ice whole cwt; all ad+ chinook released alive"
8197,3547,9,7,"chinook 1 ice whole cwt; AD clipped chinook on ice all others released"
8198,3548,0,,
8199,3549,9,2,"all ad+ chinook released alive"
8200,3550,9,2,"chinook 1 ice whole cwt 1082; chinook ad+ released alive, ad- chinook retained"
8201,3551,0,,
8202,3552,12,4,
8203,3552,9,1,"chinook 1 ice whole cwt 1083; chinook AD clipped - retained"
8204,3553,9,1,"chinook released alive"
8205,3554,9,4,"chinook 1 ice whole cwt 1084, all ad+ chinook released alive, ad- chinook retained"
8206,3555,9,4,"chinook 1 ice whole cwt 1085; all ad+ chinook released alive, ad- chinook retained"
8207,3556,9,14,"chinook 2 ice whole cwt 1086 1087; all ad+ chinook released alive except 1 mortality that looks crushed, all ad- chinook retained"
8208,3557,93,1,"Wak 1 formalin whole ID confirm; Wak was very lively!"
8209,3557,20,2,
8210,3557,38,3,
8211,3557,9,1,"chinook released alive"
8212,3558,20,1,
8213,3558,38,1,
8214,3558,29,1,
8215,3558,12,1,
8216,3559,38,2,
8217,3560,38,3,
8218,3561,38,2,
8219,3561,9,4,"all chinook released alive"
8220,3562,38,2,
8221,3562,103,1,
8222,3562,9,1,"chinook 1 ice whole cwt"
8223,3563,13,155,
8224,3563,16,173,
8225,3563,103,1,
8227,3563,9,2,"chinooks were caught in net & died because it took a long time to get the fish out"
8228,3564,9,2,"all chinook released alive"
8229,3565,9,11,"chinook 5 ice whole 1091-1095; all ad+ chinook released alive.  Fish 1093 had no CWT"
8230,3566,9,6,"chinoook 2 ice whole cwt; all ad+ chinook released alive"
8231,3567,20,11,
8232,3567,19,3,
8233,3568,20,2,
8234,3568,19,14,
8235,3569,20,12,
8236,3569,19,1,
8237,3570,20,30,
8238,3570,19,14,
8239,3571,20,25,
8240,3571,19,118,
8241,3572,20,10,
8242,3572,19,5,
8243,3572,12,1,
8244,3573,20,7,
8245,3573,19,1,"Am shad dead & probably from earlier tow"
8246,3573,12,2,
8247,3574,0,,"no catch"
8248,3575,0,,"no catch"
8249,3576,0,,"no catch"
8250,3577,0,,"no catch"
8251,3578,0,,"no catch"
8252,3579,0,,"no catch"
8253,3580,12,3,"all 3 fish dead, some debris in net"
8254,3581,20,1,
8255,3581,12,30,
8256,3582,20,2,
8257,3582,12,1,"silverside had red coloration before caudal fin"
8258,3583,19,1,"fish was very dead, we think it was from previous tow @ station 922"
8259,3584,20,2,
8260,3584,19,37,
8261,3585,19,1,
8262,3586,0,,"no catch"
8263,3587,20,865,
8264,3587,19,61,
8265,3587,12,128,
8266,3587,93,2,"2 wak preserved in ethol whole"
8267,3587,65,3,
8268,3588,20,4,
8269,3588,19,1,
8270,3589,20,20,
8271,3590,20,2,
8272,3591,12,7,
8273,3592,20,2,
8274,3593,20,1,"on retrieval, float was caught underneath weight, port side"
8275,3594,24,2,"delta smelt 2 liqnit whole uc davis"
8276,3594,20,5,
8277,3594,19,121,
8278,3594,12,1,
8279,3595,24,3,
8280,3595,20,5,
8281,3595,19,617,
8282,3595,12,1,
8283,3596,24,1,
8284,3596,20,111,
8285,3596,19,21,
8286,3596,12,3,
8287,3596,103,1,
8288,3596,33,1,
8289,3597,20,764,
8290,3597,19,36,
8291,3597,12,114,
8292,3597,93,1,"LFS 1 preserve etoh whole; lab ID determined fish was a wakasagi and it will be sent for genetic testing"
8293,3597,38,1,
8294,3597,29,1,
8295,3597,33,1,
8296,3598,20,39,
8297,3598,19,29,
8298,3598,12,10,
8299,3599,13,119,
8300,3599,39,2,"Topsmelt looked dead, may have been left in net"
8301,3600,13,6,
8302,3600,8,1,
8303,3600,39,6,
8304,3600,107,2,
8305,3601,13,5,
8306,3601,19,22,
8307,3601,107,2,
8308,3602,13,2,
8309,3602,19,3,
8310,3603,20,1,
8311,3603,19,2,
8312,3604,0,,"No Catch"
8313,3605,20,2,
8314,3605,19,19,
8315,3605,13,2,
8316,3606,12,2,
8317,3607,20,2,
8318,3608,20,1,
8319,3608,12,2,
8320,3609,0,,"No Catch"
8321,3610,12,1,
8322,3611,0,,"No Catch"
8323,3612,0,,"No Catch"
8324,3613,19,1,
8325,3614,0,,"no catch"
8326,3615,0,,"no catch"
8327,3616,0,,"no catch"
8328,3617,12,1,
8329,3618,0,,"no catch"
8330,3619,0,,"no catch"
8331,3620,20,2,
8332,3621,19,5,
8333,3621,9,1,"Chinook 1 ice whole cwt"
8334,3622,20,4,
8335,3622,19,16,
8336,3623,19,4,
8337,3623,52,1,
8338,3624,24,9,"Dsmelt 9 liq nit whole UC Davis"
8339,3624,20,76,
8340,3624,19,14,
8341,3624,12,2,
8342,3624,33,1,
8343,3625,20,1,
8344,3626,19,1,
8345,3627,0,,"No Catch"
8346,3628,0,,"No Catch"
8347,3629,20,1,
8348,3630,20,157,
8349,3630,12,8,
8350,3631,0,,"No Catch"
8351,3632,0,,"No Catch"
8352,3633,20,1,
8353,3633,12,2,
8354,3633,32,1,"Steelhead released alive"
8355,3634,20,27,
8356,3634,19,11,
8357,3634,12,3,
8358,3634,38,3,
8359,3635,24,1,"Dsmelt 1 liq nit whole UCD; delta smelt ovaries were abnormal. Left ovary was very small but right away was comparatively large, eggs were small, but bright orange"
8360,3635,20,71,
8361,3635,19,16,
8362,3635,12,1,
8363,3635,38,1,
8364,3636,20,17,
