"LengthRowID","CatchRowID","FishID1","FishID2","ForkLength","Volume","Sex","ReproductiveStage","X2nd.Stage","AdFinPresent","ReleasedAlive"
59124,9254,NA,NA,82,NA,NA,NA,NA,FALSE,FALSE
59125,9254,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
59126,9254,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE
59127,9254,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE
59128,9254,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59129,9254,NA,NA,56,NA,NA,NA,NA,FALSE,FALSE
59130,9254,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
59131,9254,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE
59132,9254,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE
59133,9255,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE
59134,9255,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
59135,9256,NA,NA,156,NA,NA,NA,NA,TRUE,FALSE
59136,9256,NA,NA,85,NA,NA,NA,NA,TRUE,TRUE
59137,9257,NA,NA,104,NA,NA,NA,NA,FALSE,FALSE
59138,9257,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59139,9257,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59140,9257,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
59141,9257,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59142,9257,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
59143,9257,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59144,9257,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE
59145,9257,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
59146,9257,NA,NA,108,NA,NA,NA,NA,FALSE,FALSE
59147,9257,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
59148,9257,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
59149,9257,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59150,9257,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
59151,9257,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59152,9257,NA,NA,97,NA,NA,NA,NA,FALSE,FALSE
59153,9257,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
59154,9257,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
59155,9257,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE
59156,9257,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59157,9257,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59158,9257,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE
59159,9257,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
59160,9257,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59161,9257,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
59162,9257,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59163,9257,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59164,9257,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
59165,9257,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
59166,9257,NA,NA,82,NA,NA,NA,NA,FALSE,FALSE
59167,9257,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
59168,9257,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE
59169,9257,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59170,9257,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
59171,9257,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE
59172,9257,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59173,9257,NA,NA,82,NA,NA,NA,NA,FALSE,FALSE
59174,9257,NA,NA,76,NA,NA,NA,NA,FALSE,FALSE
59175,9257,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59176,9257,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
59177,9257,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
59178,9257,NA,NA,67,NA,NA,NA,NA,FALSE,FALSE
59179,9257,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
59180,9257,NA,NA,74,NA,NA,NA,NA,FALSE,FALSE
59181,9257,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59182,9257,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
59183,9257,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE
59184,9257,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE
59185,9257,NA,NA,66,NA,NA,NA,NA,FALSE,FALSE
59186,9257,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE
59187,9258,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE
59188,9258,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE
59189,9258,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
59190,9258,NA,NA,76,NA,NA,NA,NA,FALSE,FALSE
59191,9258,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
59192,9258,NA,NA,82,NA,NA,NA,NA,FALSE,FALSE
59193,9258,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59194,9258,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59195,9258,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
59196,9258,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59197,9258,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE
59198,9258,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59199,9258,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59200,9258,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59201,9258,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59202,9258,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
59203,9258,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE
59204,9258,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59205,9258,NA,NA,114,NA,NA,NA,NA,FALSE,FALSE
59206,9258,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
59207,9258,NA,NA,74,NA,NA,NA,NA,FALSE,FALSE
59208,9258,NA,NA,76,NA,NA,NA,NA,FALSE,FALSE
59209,9258,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
59210,9258,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59211,9258,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
59212,9258,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59213,9258,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE
59214,9258,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59215,9258,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
59216,9258,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE
59217,9258,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
59218,9258,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
59219,9258,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE
59220,9258,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59221,9258,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
59222,9258,NA,NA,76,NA,NA,NA,NA,FALSE,FALSE
59223,9258,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59224,9258,NA,NA,76,NA,NA,NA,NA,FALSE,FALSE
59225,9258,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE
59226,9258,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59227,9258,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE
59228,9258,NA,NA,77,NA,NA,NA,NA,FALSE,FALSE
59229,9258,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59230,9258,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59231,9258,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
59232,9258,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
59233,9258,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59234,9258,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59235,9258,NA,NA,78,NA,NA,NA,NA,FALSE,FALSE
59236,9258,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
59237,9259,NA,NA,78,NA,NA,NA,NA,FALSE,FALSE
59238,9260,NA,NA,113,NA,NA,NA,NA,FALSE,FALSE
59239,9261,NA,NA,109,NA,NA,NA,NA,FALSE,FALSE
59240,9261,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE
59241,9261,NA,NA,102,NA,NA,NA,NA,FALSE,FALSE
59242,9261,NA,NA,106,NA,NA,NA,NA,FALSE,FALSE
59243,9261,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE
59244,9261,NA,NA,98,NA,NA,NA,NA,FALSE,FALSE
59245,9261,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
59246,9261,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE
59247,9261,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
59248,9261,NA,NA,93,NA,NA,NA,NA,FALSE,FALSE
59249,9261,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
59250,9261,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE
59251,9261,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
59252,9261,NA,NA,82,NA,NA,NA,NA,FALSE,FALSE
59253,9261,NA,NA,76,NA,NA,NA,NA,FALSE,FALSE
59254,9261,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59255,9261,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
59256,9261,NA,NA,56,NA,NA,NA,NA,FALSE,FALSE
59257,9261,NA,NA,47,NA,NA,NA,NA,FALSE,FALSE
59258,9261,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE
59259,9261,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE
59260,9261,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE
59261,9261,NA,NA,52,NA,NA,NA,NA,FALSE,FALSE
59262,9262,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE
59263,9263,NA,NA,109,NA,NA,NA,NA,FALSE,FALSE
59264,9263,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59265,9263,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59266,9263,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59267,9263,NA,NA,112,NA,NA,NA,NA,FALSE,FALSE
59268,9263,NA,NA,116,NA,NA,NA,NA,FALSE,FALSE
59269,9263,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE
59270,9263,NA,NA,109,NA,NA,NA,NA,FALSE,FALSE
59271,9263,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59272,9263,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59273,9263,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE
59274,9263,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE
59275,9263,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
59276,9263,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
59277,9263,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59278,9263,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE
59279,9263,NA,NA,77,NA,NA,NA,NA,FALSE,FALSE
59280,9263,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
59281,9263,NA,NA,52,NA,NA,NA,NA,FALSE,FALSE
59282,9263,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
59283,9263,NA,NA,57,NA,NA,NA,NA,FALSE,FALSE
59284,9263,NA,NA,63,NA,NA,NA,NA,FALSE,FALSE
59285,9263,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59286,9263,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE
59287,9263,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59288,9263,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE
59289,9263,NA,NA,58,NA,NA,NA,NA,FALSE,FALSE
59290,9263,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59291,9263,NA,NA,52,NA,NA,NA,NA,FALSE,FALSE
59292,9263,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE
59293,9263,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
59294,9263,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59295,9263,NA,NA,60,NA,NA,NA,NA,FALSE,FALSE
59296,9263,NA,NA,57,NA,NA,NA,NA,FALSE,FALSE
59297,9263,NA,NA,60,NA,NA,NA,NA,FALSE,FALSE
59298,9264,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE
59299,9264,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
59300,9264,NA,NA,103,NA,NA,NA,NA,FALSE,FALSE
59301,9264,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
59302,9264,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59303,9264,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
59304,9264,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
59305,9264,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE
59306,9264,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59307,9264,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE
59308,9264,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59309,9264,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59310,9264,NA,NA,97,NA,NA,NA,NA,FALSE,FALSE
59311,9264,NA,NA,99,NA,NA,NA,NA,FALSE,FALSE
59312,9264,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE
59313,9264,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59314,9264,NA,NA,93,NA,NA,NA,NA,FALSE,FALSE
59315,9264,NA,NA,104,NA,NA,NA,NA,FALSE,FALSE
59316,9264,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE
59317,9264,NA,NA,77,NA,NA,NA,NA,FALSE,FALSE
59318,9264,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59319,9264,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
59320,9265,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE
59321,9265,NA,NA,65,NA,NA,NA,NA,FALSE,FALSE
59322,9265,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE
59323,9265,NA,NA,71,NA,NA,NA,NA,FALSE,FALSE
59324,9265,NA,NA,74,NA,NA,NA,NA,FALSE,FALSE
59325,9266,NA,NA,56,NA,NA,NA,NA,FALSE,FALSE
59326,9267,NA,NA,125,NA,NA,NA,NA,FALSE,FALSE
59327,9267,NA,NA,127,NA,NA,NA,NA,FALSE,FALSE
59328,9267,NA,NA,120,NA,NA,NA,NA,FALSE,FALSE
59329,9267,NA,NA,115,NA,NA,NA,NA,FALSE,FALSE
59330,9268,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59331,9268,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59332,9268,NA,NA,64,NA,NA,NA,NA,FALSE,FALSE
59333,9268,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
59334,9268,NA,NA,99,NA,NA,NA,NA,FALSE,FALSE
59335,9268,NA,NA,82,NA,NA,NA,NA,FALSE,FALSE
59336,9268,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
59337,9268,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59338,9268,NA,NA,111,NA,NA,NA,NA,FALSE,FALSE
59339,9268,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE
59340,9268,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59341,9268,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59342,9268,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
59343,9268,NA,NA,68,NA,NA,NA,NA,FALSE,FALSE
59344,9268,NA,NA,76,NA,NA,NA,NA,FALSE,FALSE
59345,9268,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
59346,9268,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
59347,9268,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE
59348,9268,NA,NA,60,NA,NA,NA,NA,FALSE,FALSE
59349,9268,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59350,9268,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE
59351,9268,NA,NA,74,NA,NA,NA,NA,FALSE,FALSE
59352,9268,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59353,9268,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE
59354,9268,NA,NA,60,NA,NA,NA,NA,FALSE,FALSE
59355,9268,NA,NA,61,NA,NA,NA,NA,FALSE,FALSE
59356,9269,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59357,9269,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE
59358,9269,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59359,9269,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
59360,9269,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
59361,9269,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59362,9269,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE
59363,9269,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
59364,9269,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59365,9269,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
59366,9269,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59367,9269,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59368,9269,NA,NA,78,NA,NA,NA,NA,FALSE,FALSE
59369,9269,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
59370,9269,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59371,9269,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
59372,9269,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59373,9269,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE
59374,9269,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59375,9269,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59376,9269,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59377,9269,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
59378,9269,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
59379,9269,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
59380,9269,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
59381,9269,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59382,9269,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
59383,9269,NA,NA,72,NA,NA,NA,NA,FALSE,FALSE
59384,9269,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
59385,9269,NA,NA,93,NA,NA,NA,NA,FALSE,FALSE
59386,9269,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59387,9269,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE
59388,9269,NA,NA,82,NA,NA,NA,NA,FALSE,FALSE
59389,9269,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59390,9269,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
59391,9269,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59392,9269,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59393,9269,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
59394,9269,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59395,9269,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE
59396,9269,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59397,9269,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
59398,9269,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
59399,9269,NA,NA,74,NA,NA,NA,NA,FALSE,FALSE
59400,9269,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59401,9269,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59402,9269,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
59403,9269,NA,NA,70,NA,NA,NA,NA,FALSE,FALSE
59404,9269,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59405,9269,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59406,9270,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59407,9270,NA,NA,77,NA,NA,NA,NA,FALSE,FALSE
59408,9271,NA,NA,175,NA,NA,NA,NA,FALSE,FALSE
59409,9272,NA,NA,126,NA,NA,NA,NA,FALSE,FALSE
59410,9273,NA,NA,74,NA,NA,NA,NA,FALSE,FALSE
59411,9273,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
59412,9273,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE
59413,9274,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
59414,9274,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59415,9274,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE
59416,9274,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE
59417,9275,NA,NA,42,NA,NA,NA,NA,FALSE,FALSE
59418,9275,NA,NA,28,NA,NA,NA,NA,FALSE,FALSE
59419,9275,NA,NA,34,NA,NA,NA,NA,FALSE,FALSE
59420,9276,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
59421,9277,NA,NA,39,NA,NA,NA,NA,FALSE,FALSE
59422,9277,NA,NA,40,NA,NA,NA,NA,FALSE,FALSE
59423,9277,NA,NA,41,NA,NA,NA,NA,FALSE,FALSE
59424,9277,NA,NA,40,NA,NA,NA,NA,FALSE,FALSE
59425,9277,NA,NA,42,NA,NA,NA,NA,FALSE,FALSE
59426,9278,NA,NA,137,NA,NA,NA,NA,TRUE,TRUE
59427,9279,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
59428,9280,NA,NA,98,NA,NA,NA,NA,FALSE,FALSE
59429,9280,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
59430,9280,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE
59431,9280,NA,NA,101,NA,NA,NA,NA,FALSE,FALSE
59432,9280,NA,NA,41,NA,NA,NA,NA,FALSE,FALSE
59433,9281,NA,NA,45,NA,NA,NA,NA,FALSE,FALSE
59434,9281,NA,NA,45,NA,NA,NA,NA,FALSE,FALSE
59435,9281,NA,NA,43,NA,NA,NA,NA,FALSE,FALSE
59436,9282,NA,NA,113,NA,NA,NA,NA,FALSE,FALSE
59437,9283,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
59438,9283,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59439,9283,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59440,9283,NA,NA,103,NA,NA,NA,NA,FALSE,FALSE
59441,9283,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
59442,9283,NA,NA,104,NA,NA,NA,NA,FALSE,FALSE
59443,9283,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
59444,9283,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59445,9283,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59446,9283,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE
59447,9283,NA,NA,78,NA,NA,NA,NA,FALSE,FALSE
59448,9283,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59449,9283,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59450,9283,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
59451,9283,NA,NA,75,NA,NA,NA,NA,FALSE,FALSE
59452,9283,NA,NA,80,NA,NA,NA,NA,FALSE,FALSE
59453,9283,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE
59454,9283,NA,NA,93,NA,NA,NA,NA,FALSE,FALSE
59455,9283,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59456,9283,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
59457,9283,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59458,9283,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59459,9283,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE
59460,9283,NA,NA,89,NA,NA,NA,NA,FALSE,FALSE
59461,9283,NA,NA,88,NA,NA,NA,NA,FALSE,FALSE
59462,9283,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59463,9283,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59464,9283,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
59465,9283,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59466,9283,NA,NA,99,NA,NA,NA,NA,FALSE,FALSE
59467,9283,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59468,9283,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59469,9283,NA,NA,78,NA,NA,NA,NA,FALSE,FALSE
59470,9283,NA,NA,83,NA,NA,NA,NA,FALSE,FALSE
59471,9283,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
59472,9283,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
59473,9283,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
59474,9283,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59475,9283,NA,NA,79,NA,NA,NA,NA,FALSE,FALSE
59476,9283,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
59477,9284,NA,NA,109,NA,NA,NA,NA,FALSE,TRUE
59478,9285,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59479,9285,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
59480,9285,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59481,9285,NA,NA,94,NA,NA,NA,NA,FALSE,FALSE
59482,9285,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59483,9285,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59484,9285,NA,NA,93,NA,NA,NA,NA,FALSE,FALSE
59485,9285,NA,NA,100,NA,NA,NA,NA,FALSE,FALSE
59486,9285,NA,NA,93,NA,NA,NA,NA,FALSE,FALSE
59487,9285,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59488,9285,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
59489,9285,NA,NA,91,NA,NA,NA,NA,FALSE,FALSE
59490,9285,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59491,9285,NA,NA,98,NA,NA,NA,NA,FALSE,FALSE
59492,9285,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59493,9285,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
59494,9285,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
59495,9285,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59496,9285,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59497,9285,NA,NA,87,NA,NA,NA,NA,FALSE,FALSE
59498,9285,NA,NA,95,NA,NA,NA,NA,FALSE,FALSE
59499,9285,NA,NA,81,NA,NA,NA,NA,FALSE,FALSE
59500,9286,NA,NA,121,NA,NA,NA,NA,FALSE,FALSE
59501,9286,NA,NA,116,NA,NA,NA,NA,FALSE,FALSE
59502,9287,NA,NA,84,NA,NA,NA,NA,FALSE,FALSE
59503,9287,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE
59504,9287,NA,NA,90,NA,NA,NA,NA,FALSE,FALSE
59505,9287,NA,NA,110,NA,NA,NA,NA,FALSE,FALSE
59506,9287,NA,NA,96,NA,NA,NA,NA,FALSE,FALSE
59507,9287,NA,NA,92,NA,NA,NA,NA,FALSE,FALSE
59508,9287,NA,NA,85,NA,NA,NA,NA,FALSE,FALSE
59509,9287,NA,NA,86,NA,NA,NA,NA,FALSE,FALSE
